temp_C,growth,status,o2_uptake,o2_release,co2_uptake,co2_release,glc__D_uptake,glc__D_release,pyr_uptake,pyr_release,lac__D_uptake,lac__D_release,ac_uptake,ac_release,RQ,medium
42.0,0.005773951755482968,optimal,3.756894711162859,-3.756894711162859,-0.00782194126381323,0.00782194126381323,3.811314806853036,-3.811314806853036,-0.21578418409268263,0.21578418409268263,0.0,-0.0,-0.003360006297914251,0.003360006297914251,0.0020820230177257567,glucose_minimal
42.5,0.0018621731810120276,optimal,3.700444174850264,-3.700444174850264,-0.0025230912172011003,0.0025230912172011003,3.7235579865226724,-3.7235579865226724,-0.05846456144727381,0.05846456144727381,0.0,-0.0,-0.001083644942143106,0.001083644942143106,0.0006818346928050051,glucose_minimal
43.0,0.0005578559368029655,optimal,13.547861890624729,-13.547861890624729,-0.0007558488270388325,0.0007558488270388325,13.554361867505204,-13.554361867505204,-0.01545940742610242,0.01545940742610242,0.0,-0.0,-0.0012520311123197243,0.0012520311123197243,5.579100474606169e-05,glucose_minimal
43.5,0.00016163164741074844,optimal,13.61538776128288,-13.61538776128288,-0.00021899756379383884,0.00021899756379383884,13.616776738998071,-13.616776738998071,0.0,-0.0,0.0,-0.0,-0.00036276005675139493,0.00036276005675139493,1.6084563115902344e-05,glucose_minimal
44.0,4.593776238315544e-05,optimal,13.695658414233794,-13.695658414233794,-6.224188275754739e-05,6.224188275754739e-05,13.696053179301517,-13.696053179301517,0.0,-0.0,0.0,-0.0,-0.00010310100500799544,0.00010310100500799544,4.5446433369614325e-06,glucose_minimal
44.5,3.2628670628146325e-05,optimal,13.787649699748298,-13.787649699748298,-4.420916009871183e-05,4.420916009871183e-05,13.787930093452779,-13.787930093452779,0.0,-0.0,0.0,-0.0,-7.323057457125589e-05,7.323057457125589e-05,3.2064319199753743e-06,glucose_minimal
45.0,3.2586390318514044e-05,optimal,13.878651556632,-13.878651556632,-4.415187376301661e-05,4.415187376301661e-05,13.878931587001647,-13.878931587001647,0.0,-0.0,0.0,-0.0,-7.313568221715504e-05,7.313568221715504e-05,3.1812797938513242e-06,glucose_minimal
45.5,3.24651108268985e-05,optimal,13.966845882624467,-13.966845882624467,-4.3987550045320486e-05,4.3987550045320486e-05,13.967124844387554,-13.967124844387554,0.0,-0.0,0.0,-0.0,-7.286348703776695e-05,7.286348703776695e-05,3.1494261778919925e-06,glucose_minimal
46.0,3.209875746372129e-05,optimal,14.052297093434051,-14.052297093434051,-4.3491171425729115e-05,4.3491171425729115e-05,14.052572907246075,-14.052572907246075,0.0,-0.0,0.0,-0.0,-7.204125717779799e-05,7.204125717779799e-05,3.0949510344504746e-06,glucose_minimal
46.5,3.108538533828885e-05,optimal,14.135040867636436,-14.135040867636436,-4.211813569762972e-05,4.211813569762972e-05,14.135307973883089,-14.135307973883089,0.0,-0.0,0.0,-0.0,-6.976688247692084e-05,6.976688247692084e-05,2.9796967756961585e-06,glucose_minimal
47.0,2.9519728553886633e-05,optimal,14.215180316779971,-14.215180316779971,-3.999679976488599e-05,3.999679976488599e-05,14.215433969865192,-14.215433969865192,0.0,-0.0,0.0,-0.0,-6.625298063244034e-05,6.625298063244034e-05,2.8136681261561434e-06,glucose_minimal
47.5,2.8008263045089718e-05,optimal,14.292882478997308,-14.292882478997308,-3.794888854522506e-05,3.794888854522506e-05,14.29312314456847,-14.29312314456847,0.0,-0.0,0.0,-0.0,-6.286070367101323e-05,6.286070367101323e-05,2.655089944312429e-06,glucose_minimal
48.0,2.5228776121932354e-05,optimal,14.368004763411914,-14.368004763411914,-4.91528284265758e-05,4.91528284265758e-05,14.368209073671395,-14.368209073671395,0.0,-0.0,0.0,-0.0,-5.6622526617593196e-05,5.6622526617593196e-05,3.420991935619575e-06,glucose_minimal
