medium,Topt_C,rmax,o2_at_Topt,co2_at_Topt,glc__D_at_Topt,pyr_at_Topt,lac__D_at_Topt,ac_at_Topt,co2_release_at_Topt,RQ_at_Topt
glucose_minimal,38.0,1.170570909709741,30.37767439576108,-1.5857660903010697,98.98997422786537,-66.47203913719756,-113.21283209419836,-0.6811843595757497,1.5857660903010697,0.052201694890848804
NLDM,38.5,1.6171456648592475,48.196815882845705,-54.84379127069667,4.375,2.625,-1.1210903925978284,-50.554104432676844,54.84379127069667,1.1379131643054612
LB,39.0,2.155347139612794,0.941201669108472,-1.083717163185871,0.0,-94.30116518184813,0.0,0.0,1.083717163185871,1.151418658460724
BHI,39.0,2.1556246649164277,0.9413228594606864,-1.0838567040186402,0.0,-94.31270074920552,0.0,0.0,1.0838567040186402,1.1514186584607282
