strain,role,growth_scale,thermal_limit_C,peak_mu,peak_T_C,peak_mu_model,pool_binds,mu_pool_free_model,pool_binding_ratio,mu_all_caps_free_model,all_caps_ratio,fit_r2,descr_Topt_C,descr_rmax,descr_CTmax_C,descr_CTmin_C,descr_Ea_eV,median_enzyme_Tm_C,mu_22C,mu_24C,mu_26C,mu_28C,mu_30C,mu_32C,mu_34C,mu_36C,mu_38C,mu_40C,mu_42C,mu_44C,model_mu_22C,model_mu_24C,model_mu_26C,model_mu_28C,model_mu_30C,model_mu_32C,model_mu_34C,model_mu_36C,model_mu_38C,model_mu_40C,model_mu_42C,model_mu_44C
cauris_iRV973,calibrate_on,11.711913901232512,48.082763671875,0.7987999999998348,36.0,0.06820405330300221,True,2.044991485091812,29.983430398296193,2.044991485091812,29.983430398296193,0.5856427586881745,37.0,0.8018800129479687,48.22620197360738,18.848833077204848,1.3259404016274519,53.68015200000002,0.11846348013944479,0.20884962694321124,0.3274477909295826,0.4583160320010265,0.5865275024433175,0.6927495499420752,0.7648185301443852,0.7987999999998348,0.7962677313137109,0.7611049524834119,0.6951701093235939,0.5907179830285024,0.010114784068467084,0.017832237216261707,0.027958521014667243,0.039132462539089814,0.05007956064137339,0.059149132736467026,0.06530260865936685,0.06820405330300221,0.06798784024786206,0.06498553173306,0.05935580770026299,0.05043735703746403
chaemulonii_draft,predict,11.711913901232512,47.35009765625,0.6777873821631466,38.0,0.05787161585023428,True,2.0449914850918085,35.33669234990826,2.0449914850918085,35.33669234990826,-1.530464072612022,37.5,0.6783111717735205,47.46826691740783,20.0006943241715,1.3144136315879518,53.53632600000003,0.06645972297100335,0.1211859878807416,0.20008912841120796,0.2996160898193477,0.41291169988234017,0.5219424977268948,0.609347943325541,0.6644717612317277,0.6777873821631466,0.6531693797092003,0.5964505386849165,0.5055669688265598,0.005674539919902366,0.010347240331743602,0.017084238331887963,0.025582162945017667,0.03525569803231623,0.044565090055176025,0.05202804157067922,0.056734686306206664,0.05787161585023428,0.055769653467181275,0.05092682064731953,0.04316689595654866
cduobushaemulonii_draft,predict,11.711913901232512,47.4052734375,0.575958024372555,34.0,0.04917710540135919,True,2.0449914850918107,41.58421827396438,2.0449914850918107,41.58421827396438,-0.018915551162859146,34.5,0.5761654940244111,47.59486037913639,16.95574441584801,1.3417901160060726,53.52176400000002,0.1639796793586256,0.2634468166899311,0.367447883147885,0.45465723984129697,0.5204358513588027,0.5605171167667532,0.575958024372555,0.5711115177237,0.546991224973316,0.5046789964787506,0.4468094649349301,0.37035510865024873,0.014001100139693572,0.022493916785215357,0.03137385454218686,0.03882006337097908,0.04443644785537863,0.04785871220482305,0.04917710540135919,0.04876329543915095,0.04670382907406389,0.04309107808806896,0.038149995696938124,0.0316220825881647
cparapsilosis_iDC1003,predict,11.711913901232512,48.11181640625,1.0033356207249426,38.0,0.08566794711659859,True,2.8367217903016533,33.11298899739887,2.8367217903016533,33.11298899739887,-2.480021527614283,37.0,1.0072101939798002,48.168140916086884,17.415874107005884,1.147469352736201,54.206860000000006,0.22906245407417095,0.3703531097183124,0.5269020527653188,0.6688632255210966,0.7805496603656594,0.8796068502471159,0.9610633304370616,1.0019295969497815,1.0033356207249426,0.970795602999443,0.9038930852847509,0.7820383728760032,0.019558071892081225,0.03162191191307665,0.044988552444009164,0.05710964332231884,0.06664578197450015,0.07510359601896918,0.08205860618014989,0.0855478963898755,0.08566794711659859,0.08288957818391071,0.07717723105782301,0.06677289292518662
