rxn_id,mw_kDa,kcat_s,source,group
R03417__cyto,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R02332__cyto,58.325,31.2482,dlkcat,Pyrimidine metabolism
R00667__cyto,46.58,2.4571,dlkcat,Biosynthesis of antibiotics
R03504__cyto,83.16,4.5832,dlkcat,Folate biosynthesis
R03857__cyto,79.816667,8.9897,dlkcat,Fatty acid metabolism
R01655__mito,198.965,26.051,dlkcat,Carbon fixation pathways in prokaryotes
R01786__cyto,176.006667,41.9897,dlkcat,Biosynthesis of antibiotics
R08707__cyto,33.445,13.7,default_13.7,
R01127__cyto,64.29,0.1929,dlkcat,Biosynthesis of antibiotics
R01931__cyto,33.23,7.5371,dlkcat,Microbial metabolism in diverse environments
R02055__cyto,99.08,13.7,default_13.7,Glycerophospholipid metabolism
R03260__cyto,66.65,3.9329,dlkcat,Cysteine and methionine metabolism
R02747__pero,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R04930__cyto,42.66,0.741,dlkcat,
R02331__cyto,17.08,29.883,dlkcat,Pyrimidine metabolism
R00851__cyto,68.54,32.8779,dlkcat,Glycerophospholipid metabolism
R02649__cyto,95.28,7.4321,dlkcat,2-Oxocarboxylic acid metabolism
R07280__cyto,81.812857,9.3097,dlkcat,Riboflavin metabolism
R01404__cyto,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R00009__cyto,54.73,214.0214,dlkcat,Biosynthesis of antibiotics
R00668__cyto,46.58,2.4571,dlkcat,
R01067__cyto,73.78,7.4872,dlkcat,Microbial metabolism in diverse environments
R04751__pero,79.816667,9.8367,dlkcat,Fatty acid metabolism
R00351__mito,51.15,158.9636,dlkcat,2-Oxocarboxylic acid metabolism
R02422__cyto,38.19,900.1378,dlkcat,Microbial metabolism in diverse environments
R03291__cyto,28.97,24.4865,dlkcat,Arginine and proline metabolism
R02053__mito,105.0,13.7,default_13.7,Glycerophospholipid metabolism
R00572__cyto,59.495,59.053,dlkcat,
R04378__cyto,20.06,1.493,dlkcat,Purine metabolism
R01900__mito,63.41,19.5124,dlkcat,2-Oxocarboxylic acid metabolism
R01716__cyto,84.42,1.4882,dlkcat,Folate biosynthesis
R01158__cyto,92.31,3.8607,dlkcat,Biosynthesis of amino acids
R09136__cyto,33.52,1.4882,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R10688__cyto,76.423333,12.8422,dlkcat,"Alanine, aspartate and glutamate metabolism"
R01658__cyto,39.24,1.422,dlkcat,Biosynthesis of antibiotics
R01061__cyto,35.33,84.4411,dlkcat,Biosynthesis of antibiotics
R11896__mito,16.19,2.4943,dlkcat,Drug metabolism - other enzymes
R00571__cyto,64.13,13.7,default_13.7,Pyrimidine metabolism
R02051__cyto,205.92,13.7,default_13.7,Glycerophospholipid metabolism
R01900__cyto,63.41,19.5124,dlkcat,2-Oxocarboxylic acid metabolism
R00578__cyto,66.865,13.5532,dlkcat,"Alanine, aspartate and glutamate metabolism"
R04125__mito,42.96,4.6888,dlkcat,"Glycine, serine and threonine metabolism"
R10092__cyto,33.19,2563.5035,dlkcat,Nitrogen metabolism
R11399__cyto,88.712,14.8369,dlkcat,
R09944__cyto,35.04,112.9695,dlkcat,Glycerophospholipid metabolism
R09077__cyto,52.32,11.0417,dlkcat,Arginine and proline metabolism
R00351__cyto,51.15,158.9636,dlkcat,2-Oxocarboxylic acid metabolism
R00139__cyto,17.08,29.4612,dlkcat,Pyrimidine metabolism
R04065__cyto,55.203333,12.9672,dlkcat,Histidine metabolism
R00299__cyto,176.006667,41.9897,dlkcat,Biosynthesis of antibiotics
R01404__mito,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R00509__cyto,63.41,37.4384,dlkcat,Microbial metabolism in diverse environments
R03947__cyto,27.12,0.0729,dlkcat,Porphyrin and chlorophyll metabolism
R05641__cyto,53.66,6.4535,dlkcat,Biosynthesis of antibiotics
R11895__cyto,17.08,23.4632,dlkcat,Drug metabolism - other enzymes
R08648__mito,52.78,14.8592,dlkcat,2-Oxocarboxylic acid metabolism
R01715__cyto,30.14,42.3109,dlkcat,Biosynthesis of antibiotics
R05050__cyto,55.203333,20.6059,dlkcat,Arginine and proline metabolism
R03508__cyto,60.24,6.1316,dlkcat,Biosynthesis of antibiotics
R11891__mito,34.66,1.5077,dlkcat,Drug metabolism - other enzymes
R04620__cyto,62.54,2.3572,dlkcat,Folate biosynthesis
R10687__cyto,76.423333,13.1323,dlkcat,"Alanine, aspartate and glutamate metabolism"
R02587__cyto,74.80125,14.4524,dlkcat,
R01561__cyto,33.13,1.2039,dlkcat,Purine metabolism
R01281__cyto,61.41,7.0357,dlkcat,Sphingolipid metabolism
R11892__mito,34.66,1.0732,dlkcat,Drug metabolism - other enzymes
R07934__cyto,79.816667,14.4997,dlkcat,Fatty acid metabolism
R02147__cyto,33.13,1.4134,dlkcat,Purine metabolism
R00390__pero,77.35,13.7,default_13.7,Fatty acid biosynthesis
R01123__cyto,158.29,1.9741,dlkcat,Biosynthesis of antibiotics
R01939__cyto,55.18,4.9827,dlkcat,2-Oxocarboxylic acid metabolism
R11894__cyto,17.08,30.405,dlkcat,Drug metabolism - other enzymes
R02702__cyto,50.8,3.9388,dlkcat,Tryptophan metabolism
R01878__cyto,32.08,338.3562,dlkcat,Pyrimidine metabolism
R00573__cyto,64.13,65.0761,dlkcat,Pyrimidine metabolism
R09074__cyto,52.32,7.724,dlkcat,
R08146__cyto,55.203333,14.4532,dlkcat,Insect hormone biosynthesis
R04439__cyto,44.36,2.3793,dlkcat,Pantothenate and CoA biosynthesis
R02864__cyto,27.12,0.0329,dlkcat,Porphyrin and chlorophyll metabolism
R04560__cyto,64.29,0.1868,dlkcat,Biosynthesis of antibiotics
R00078__mito,18.41,9.0341,dlkcat,Porphyrin and chlorophyll metabolism
R11893__cyto,72.695,105.4466,dlkcat,Drug metabolism - other enzymes
R02425__cyto,73.33,519.0404,dlkcat,Microbial metabolism in diverse environments
R04754__pero,79.816667,9.2341,dlkcat,Fatty acid metabolism
R02923__cyto,38.965,24.7217,dlkcat,D-Arginine and D-ornithine metabolism
R10686__cyto,38.77,24.4786,dlkcat,Thiamine metabolism
R05586__cyto,74.11,20.3385,dlkcat,Microbial metabolism in diverse environments
R02865__cyto,147.8575,20.0347,dlkcat,
R01121__cyto,66.86,4.7708,dlkcat,Biosynthesis of antibiotics
