Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
39.0,0.5037011527549105,10.20732404604475,46.773363071679356,36.56603902563461,13.707715968760532,0.7638308152999882,73.69821621421936,-0.6235081134141082
39.0,0.5687379266765991,16.446922383677062,46.733164123864086,30.286241740187023,11.89501795031557,1.0169391083606332,98.11936987017569,-0.5806890104649426
39.0,0.5608207904794992,10.275230879081603,46.770035924632104,36.4948050455505,14.048677660475715,0.7922962993891411,76.44470844656128,-0.6095883259407502
42.0,0.4917478187236414,12.140240024189742,46.91206124333984,34.7718212191501,10.714349890740273,0.7189168314955675,69.36469048684982,-0.7128990002467517
38.0,0.5695162902055795,15.56175230231333,46.70698811518218,31.145235812868847,12.644737685703298,1.0299344242954795,99.37322292814935,-0.5507120646797553
39.0,0.45542392237544477,15.391904716206973,46.735781647854836,31.343876931647863,12.28601032889668,0.9544267862776479,92.08786847399885,-0.5752226190579796
46.0,0.06440334209783558,43.04255490522043,49.7790563345886,6.736501429368175,2.698789018203769,,,-5.4680451340878955
37.0,0.5595106047951102,10.244548153469834,46.7197418883696,36.47519373489976,15.063163842457357,0.814302220106475,78.56794970697324,-0.5475232132658574
44.0,0.36751397807536934,43.05,48.59327554407186,5.543275544071861,1.6789269473886392,7.8056289409394575,753.1261083665436,-0.4939437136599037
39.0,0.4713760867919061,5.638399822606693,46.77711529898909,41.138715476382394,15.726351276097049,0.6736898613925916,65.0009662764642,-0.5538519580875231
41.0,0.44753471283966606,13.06324897915077,46.806488343707954,33.74323936455718,11.47658835534046,0.8054183937638695,77.71079372230695,-0.6734114640556462
39.0,0.42532531530413537,16.651773248280787,46.725791393528226,30.07401814524744,11.854927758523367,1.0384624177452784,100.19604637615318,-0.5651045734181738
34.0,0.5630273053852143,5.0,46.74699629801507,41.74699629801507,23.181320579563963,0.403012096941008,38.88462217335316,-0.27646193082892745
42.0,0.5250913832329043,16.439999967228047,46.918317758987534,30.478317791759487,9.410776045496632,0.8396478114045122,81.01341908336435,-0.7276624865734584
44.0,0.3579992171105875,40.39909774265754,48.773290441886644,8.374192699229106,2.771346869385745,,,-0.26835080927919114
43.0,0.48085896207389633,28.004600221722583,46.847809248317894,18.84320902659531,7.488568489007079,1.6888654667903138,162.95018456326343,-1.2117866182422579
46.0,0.2035771314957546,42.35801818885435,48.97648986857875,6.618471679724401,2.536563983624127,,,-0.3014586581776813
34.0,0.498462986716747,5.452286831373091,46.65383818935371,41.20155135798062,17.75734343750892,0.7453457152064902,71.9146813316982,-0.4272783632392992
38.0,0.4814890011589708,10.981694421700501,46.732836462413005,35.7511420407125,14.376238676363943,0.8544853006945153,82.4450142375103,-0.5676649109290871
