,Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
dTopt,0.9165423351279061,-0.05699701368150565,0.5016788806058009,0.35253735901998734,0.09351085729733732,-0.02425168414473227,0.2409195082991874,0.2409195082991874,-0.6094451003541912
topt_scale,0.37410716125805027,0.056490034030140975,0.16976585294265853,0.16527548924782673,0.03969869499138086,-0.001472324466976873,0.09663865546218486,0.09663865546218486,-0.2978540176401139
dCp_scale,0.06755699901709213,-0.05827488020001388,0.77501137943124,-0.8269760939279392,-0.958776039740109,-0.9513160636155289,0.9724564205847626,0.9724564205847626,-0.6003333564830889
budget_scale,-0.012443059804520113,0.9970761858462391,-0.0011233156455964532,0.14273222715251074,0.11738715465319151,0.28380443086325435,0.010709077019237446,0.010709077019237446,0.11802208486700463
