kind,index,setting,mu_max,T_opt,T_opt_at_edge,plateau99_lo,plateau99_hi,plateau99_width,CT_max_rel_1pct,CT_max_rel_10pct,T_first_zero
posterior_draw,67,glucose_cap=10.0,0.3119462501926885,28.578098943923447,False,27.5,29.5,2.0,42.980384694276744,41.3248194582985,45.5
posterior_draw,67,glucose_cap=4.0,0.2651065883595837,28.882338513581583,False,28.0,29.5,1.5,41.99265511210207,39.39855813545904,43.0
posterior_draw,67,glucose_cap=2.0,0.19711852643042146,24.121144966574846,False,23.5,28.5,5.0,38.481622384024554,38.14728920413891,39.0
posterior_draw,67,glucose_cap=1.0,0.096826484967373,20.0,True,20.0,27.5,7.5,38.459231415874335,38.092314158743356,38.5
posterior_draw,68,glucose_cap=10.0,0.2912072875738776,29.608181937269002,False,29.0,30.5,1.5,42.926885545788174,41.93529109984952,43.5
posterior_draw,68,glucose_cap=4.0,0.23425694964154778,30.09802481517407,False,29.5,30.5,1.0,42.557654549193984,39.71207746310981,43.5
posterior_draw,68,glucose_cap=2.0,0.1950840125274419,28.909600759550987,False,28.5,29.5,1.0,38.45348116642084,38.03481166420845,38.5
posterior_draw,68,glucose_cap=1.0,0.09669406133657733,24.62402369355543,False,24.5,28.0,3.5,38.39622711778235,37.93735853617127,38.5
posterior_draw,69,glucose_cap=10.0,0.3138161734709274,28.57427041419778,False,27.5,29.5,2.0,43.27946349513377,42.13317663584454,45.0
posterior_draw,69,glucose_cap=4.0,0.2656834215285257,28.085589781916294,False,27.5,29.0,1.5,42.83692162492766,39.22177950486757,44.0
posterior_draw,69,glucose_cap=2.0,0.19716080151982626,23.124086724737808,False,23.0,28.5,5.5,38.932110647534934,38.40315748734945,39.0
posterior_draw,69,glucose_cap=1.0,0.09682641425428147,20.0,True,20.0,27.5,7.5,38.48127151389513,38.312715138951276,38.5
posterior_draw,70,glucose_cap=10.0,0.3116245153275744,28.501325737405264,False,27.5,29.5,2.0,41.706726894372686,39.89693694384552,50.0
posterior_draw,70,glucose_cap=4.0,0.2595899544789714,28.57044812142588,False,28.0,29.5,1.5,41.726617332527034,39.87405624097996,46.0
posterior_draw,70,glucose_cap=2.0,0.1970854370275952,24.620767537010956,False,24.5,28.5,4.0,41.25974988387068,39.820174629573735,42.0
posterior_draw,70,glucose_cap=1.0,0.09682641425428251,20.0,True,20.0,27.5,7.5,41.19231209418246,40.18319383998229,41.5
posterior_draw,71,glucose_cap=10.0,0.32778656692386965,28.45792088394315,False,27.5,29.5,2.0,42.24510836454345,40.489123227451806,48.5
posterior_draw,71,glucose_cap=4.0,0.28138780125130136,28.076381165051554,False,27.0,29.0,2.0,39.93836499958706,38.88405419285353,40.5
posterior_draw,71,glucose_cap=2.0,0.19717459128969675,22.624098396642246,False,22.5,28.5,6.0,38.897642715698815,38.31915237044555,39.0
posterior_draw,71,glucose_cap=1.0,0.09682641425428216,20.0,True,20.0,27.5,7.5,38.47788922770111,38.27889227701114,38.5
posterior_draw,74,glucose_cap=10.0,0.9633325348759469,46.020840885831326,False,41.5,47.0,5.5,47.49499999999953,47.449999999995285,47.5
posterior_draw,74,glucose_cap=4.0,0.3606275099150365,46.016036563271,False,41.5,47.0,5.5,47.49499999999936,47.44999999999359,47.5
posterior_draw,74,glucose_cap=2.0,0.1971610758598253,23.123841007412413,False,23.0,28.5,5.5,40.562547828895745,39.75697313535617,41.0
posterior_draw,74,glucose_cap=1.0,0.09682641425428275,20.0,True,20.0,27.5,7.5,40.36417903344868,39.74726200144133,40.5
posterior_draw,72,glucose_cap=10.0,0.28797577905753524,28.941962859668287,False,28.0,30.0,2.0,42.9702996964682,41.271495692918386,48.0
posterior_draw,72,glucose_cap=4.0,0.25098191636302714,28.928615193367932,False,28.0,29.5,1.5,40.470858490099204,39.43933425190432,41.0
posterior_draw,72,glucose_cap=2.0,0.1969872192034123,25.613187848136032,False,25.0,29.0,4.0,39.382399509690195,38.773516126295185,39.5
posterior_draw,72,glucose_cap=1.0,0.09680565589716604,21.901155295851453,False,21.0,27.5,6.5,38.97365096208289,38.736509620828905,39.0
posterior_draw,75,glucose_cap=10.0,0.297750564276297,30.44025293387157,False,29.5,31.0,1.5,42.753159932613094,40.983464731797454,49.0
posterior_draw,75,glucose_cap=4.0,0.23827614901437197,30.384478246650495,False,29.5,31.0,1.5,39.76424516266824,38.5500026610637,40.0
posterior_draw,75,glucose_cap=2.0,0.19617827575094013,28.08704610044642,False,28.0,29.0,1.0,38.42667934143531,37.91761669850666,38.5
posterior_draw,75,glucose_cap=1.0,0.09676852031298386,23.124774855431482,False,23.0,27.5,4.5,37.985522404724016,37.855224047240135,38.0
posterior_draw,73,glucose_cap=10.0,0.30491463951585235,28.99877369218751,False,28.0,30.0,2.0,41.79318767925508,39.94480690794142,46.5
posterior_draw,73,glucose_cap=4.0,0.2455845089077455,28.056712741371584,False,27.0,29.0,2.0,41.533561903880624,39.034453299706406,45.0
posterior_draw,73,glucose_cap=2.0,0.19182221017701973,26.418522071860604,False,25.5,28.5,3.0,38.951701164676535,38.51701164676537,39.0
posterior_draw,73,glucose_cap=1.0,0.09618680372267117,20.0,True,20.0,28.5,8.5,38.874513292297195,38.380613504435416,39.0
posterior_draw,76,glucose_cap=10.0,0.2868548031308145,30.435760469531573,False,29.5,31.0,1.5,42.49325763046298,40.83643972938895,45.0
posterior_draw,76,glucose_cap=4.0,0.22240188856452006,30.934726354583873,False,30.5,31.5,1.0,42.19315950796777,39.94115271091736,43.5
posterior_draw,76,glucose_cap=2.0,0.19265286741579252,29.984485408366275,False,29.5,30.0,0.5,38.97503138766605,38.70003435454936,39.5
posterior_draw,76,glucose_cap=1.0,0.09659728286387521,25.62323744648799,False,25.5,28.0,2.5,38.971680807515504,38.71680807515503,39.0
posterior_draw,77,glucose_cap=10.0,0.28030402292889245,29.91595760855279,False,29.0,30.5,1.5,42.57513029712134,40.79991078092577,48.0
posterior_draw,77,glucose_cap=4.0,0.3606275393407013,49.5,False,49.5,49.5,0.0,49.995,49.95,50.0
posterior_draw,77,glucose_cap=2.0,0.1940965301292755,29.489181292798996,False,29.0,30.0,1.0,38.93255112403685,38.412567632013264,39.0
posterior_draw,77,glucose_cap=1.0,0.09672933760791602,24.12365936931079,False,24.0,28.0,4.0,38.482921719990976,38.32921719990975,38.5
posterior_draw,78,glucose_cap=10.0,0.29182435641950727,29.479354984110927,False,28.5,30.0,1.5,43.307740344636294,41.45628250126228,45.5
posterior_draw,78,glucose_cap=4.0,0.22655999642454824,29.949118801017452,False,29.5,30.5,1.0,42.88566032800978,39.63636361085105,44.5
posterior_draw,78,glucose_cap=2.0,0.19566207456792953,28.60390635300733,False,28.5,29.5,1.0,39.37861325151234,38.780071657584,39.5
posterior_draw,78,glucose_cap=1.0,0.09670433680731581,24.620518717365442,False,24.5,28.0,3.5,38.97615349356603,38.7615349356603,39.0
posterior_draw,79,glucose_cap=10.0,0.9633325347830541,46.125,False,46.0,47.0,1.0,47.495,47.45,47.5
