kind,index,T_opt_range,CT_max_range,plateau_lo,plateau_hi,mu_max_ratio,asymmetry,T_opt_censored,min_mu_max,no_CT_max_crossing,degenerate,plateau_loose,CT_max_loose,T_opt_loose,plateau_tight,CT_max_tight,T_opt_tight
posterior_draw,35,2.489466757430243,4.360210335158229,0.0,1.0,2.6646471476434503,0.5709510702629675,False,0.0946918395982786,False,False,1.0,42.785092951981966,30.499262826217365,0.0,38.42488261682374,29.086306571604435
posterior_draw,31,29.444179264470915,4.829137441704297,0.0,7.5,3.724624446289701,6.097192225301313,True,0.096822515952518,True,True,1.5,43.808144650347465,28.624697581167364,7.5,38.97900720864317,20.555820735529085
posterior_draw,32,5.276471235598734,4.4859976020255345,0.5,3.0,3.1233178161842936,1.176209107471721,False,0.0966507257244647,False,False,1.5,42.47801659951426,30.088578132597167,3.0,37.99201899748873,25.12411925706691
posterior_draw,33,23.770983582510365,9.719230329955131,1.5,4.5,9.954143971823466,2.4457681087407774,False,0.0967770345204855,False,False,1.5,47.995,46.89351851851852,4.5,38.775769670044866,23.12253493600815
posterior_draw,36,4.852775819673898,4.598617052085707,0.5,2.5,2.9104577824478777,1.0552685219729083,False,0.0966030965724642,False,False,1.5,43.06265862371806,29.93922031443453,2.5,38.46404157163235,25.621907752093076
posterior_draw,37,26.70352394264629,11.031533338598976,0.5,6.0,9.951200948489678,2.420653876756328,False,0.0968056558971663,False,False,0.5,49.49500000008821,48.625,6.0,38.46346666148923,21.92147605735371
posterior_draw,38,1.896359367322745,3.4314468263596964,0.0,1.5,2.6155161759783216,0.5526413385617073,False,0.0922291748276872,False,False,1.5,41.75051814197134,30.922401298643333,0.0,38.46292358970077,30.033175129710663
posterior_draw,40,7.353399224008424,3.9947338725303823,1.0,5.5,3.065472762450762,1.8407732426367025,False,0.0968000342984617,False,False,1.5,42.474364756868205,29.42894635777178,5.5,38.47963088433782,22.12442691062577
posterior_draw,39,5.265067643708608,4.578220542391762,0.5,3.0,2.9205507127314165,1.1500249048635875,False,0.0966606930869948,False,False,1.5,42.97873772108051,29.928265958209316,3.0,38.40051717868875,25.11752631739212
posterior_draw,42,9.970991582433443,4.202824104389947,1.5,7.5,3.2932833843141323,2.372450365462241,True,0.0968264142542827,False,False,1.5,42.48643456240584,29.970991582433445,7.5,38.28361045801589,20.0
posterior_draw,45,8.580929547580102,3.7573059649479177,1.5,7.5,3.2098671935893353,2.283798452303856,True,0.0968264142542825,False,False,2.0,42.22589503082288,28.5809295475801,7.5,38.468589065874966,20.0
posterior_draw,41,27.375,9.508814054992293,0.5,7.5,3.7244744902042224,2.8789079102485604,True,0.0968264142542828,False,False,2.0,42.86411941875274,28.615222118275703,7.5,38.486185945007705,20.0
posterior_draw,43,6.259619129875734,4.295677128214649,1.5,4.5,3.104822665193655,1.4571903201852905,False,0.0967538241233762,False,False,1.5,42.772057413841466,29.619774232092578,4.5,38.47638028562682,23.62420954191991
posterior_draw,44,9.109649604693644,5.510670837554201,1.5,7.5,3.1348958859454505,1.653092676596299,True,0.0967938693588327,False,False,1.5,43.49702721133234,29.109649604693644,7.5,37.986356373778136,20.0
posterior_draw,46,3.9332615725183793,5.506541331041937,1.0,1.5,2.748641211868253,0.7142889403817723,False,0.0960829700055024,False,False,1.5,43.915793819765824,30.620232121729035,1.0,38.40925248872389,27.616050752471445
posterior_draw,47,20.88049950775011,8.017251581024759,1.0,3.0,3.7307785537639697,2.6044460868822057,False,0.0966628026843305,False,False,1.0,44.2286634771876,29.967672559566974,3.0,38.47774841897524,25.11950049224989
posterior_draw,48,7.538748494845923,2.0082601679968803,1.0,6.0,3.150966807401614,3.753870447156941,False,0.0968044189138601,False,False,1.5,41.47847176620212,29.379005533690904,6.0,39.47021159820524,21.927306726265208
