Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
35.0,0.5235573460532182,18.5197662604265,53.15126611071769,34.63149985029119,9.970433055962076,1.3549192813496478,130.72938686102077,0.06309811437523369
35.0,0.5747364878341313,21.736015741256672,48.87703729244493,27.14102155118826,8.567287305812986,1.7828136277988602,172.01477287817303,0.04973313870673455
34.0,0.5744431539901176,17.637858715929127,52.27490110811797,34.637042392188846,10.460794598351931,1.384666791763996,133.59957540334915,0.06430463888843908
39.0,0.5108506935647651,18.06878248599814,60.0,41.93121751400186,12.778562936128004,1.0420277306192587,100.54004558879917,-0.008654911272059387
34.0,0.5743808821082408,20.359069761278374,47.666421315994896,27.307351554716522,8.76176946089345,1.954865785908906,188.61522535342078,0.05077703409806672
34.0,0.48372546152867385,20.794513591271272,48.79794157933458,28.003427988063304,8.10692083142441,1.618002270916491,156.11294910937764,0.051539405721259694
42.0,0.5743590468034679,17.873485855951053,60.0,42.12651414404895,15.879124834068946,1.0189740490189192,98.31571111959042,-0.14244853527328377
33.0,0.5739569305947718,17.722238877798635,49.56562087826694,31.843382000468306,9.668398947680021,1.5055725001071734,145.26516267284063,0.08090415295325382
41.0,0.41456780952508243,26.53356797949246,55.89448590936966,29.360917929877203,8.571354104645685,1.745498557332758,168.41442830425115,0.05276033433876095
35.0,0.4822079233765489,16.284594581015043,56.12868355005427,39.84408896903923,11.530765716926734,1.1541660466692145,111.35971101287916,0.07099772299995923
38.0,0.4647450100390164,21.203568520410503,55.77363288932452,34.57006436891402,10.031042522922029,1.4111131944199928,136.151256563613,0.0629054642687331
34.0,0.4616450729227966,20.89776589578309,47.4796352363852,26.58186934060211,7.709434609210973,1.7661637609140264,170.40831047178983,0.0477521647190012
31.0,0.5660939303025537,8.0,57.64522810556887,49.64522810556887,14.85434841279261,0.892060819020098,86.07048812315416,0.125338799722458
39.0,0.5468192432925345,22.143545504305866,58.12629973818763,35.982754233881764,10.406598932769455,1.4163543007524302,136.65694470809822,0.05839365088757721
41.0,0.4195080668171904,23.988905957166075,59.891274751816816,35.90236879465074,10.493730293516371,1.3862949948748866,133.75667258050345,0.03473901600559039
38.0,0.5252952088818345,23.704035204891415,52.48198838031606,28.777953175424646,8.289885251334304,1.635777966521174,157.82803709979547,0.05412974715476499
41.0,0.5164305131684253,27.356085203709792,55.161693662613324,27.80560845890353,8.011527826919178,1.8559802983332478,179.0742590846834,0.050218087757327695
31.0,0.5086763709507165,14.694924931790883,49.20504914809507,34.51012421630419,9.95688819635241,1.3480323607439595,130.06490232638092,0.06429362836777384
34.0,0.49792151941964696,18.897453274935312,50.77089424277697,31.873440967841656,9.2185629870188,1.419115635944014,136.92337213405818,0.05935881800008323
30.0,0.5747362442126708,9.302522420485403,51.8325172052688,42.5299947847834,13.754072539873285,1.1373875846117418,109.74084110126391,0.08901107681604682
32.0,0.5056607037067646,19.07729795593822,45.914806665256194,26.837508709317973,7.744187293742698,1.6709285910427096,161.21954510675585,0.04999327452106718
42.0,0.48818414161003576,27.602023868214214,57.67589174198159,30.073867873767373,8.683171182788087,1.536840704144242,148.2820753393572,0.05486446942166899
40.0,0.5542076564164643,25.150621367795672,56.49537318481647,31.3447518170208,9.063070267934016,1.5436019748191587,148.93443654042653,0.05740087361174194
37.0,0.5379371279724826,19.414239552228985,56.144359267344576,36.73011971511559,10.572750776290686,1.2715317415145788,122.68374008003414,0.06785855430456357
