line,step_sd,logL,T_C,growth,o2
axis:topt_scale,-0.75,-5.268589184772766,50.0,0.0010302840517600106,6.981100283324907
axis:topt_scale,-0.7000000000000001,-5.238811764266782,15.0,0.01511050036541408,1.8282077878112815
axis:topt_scale,-0.7000000000000001,-5.238811764266782,20.0,0.2060869420948586,6.903406005657326
axis:topt_scale,-0.7000000000000001,-5.238811764266782,25.0,0.7689418660841977,16.649358512164365
axis:topt_scale,-0.7000000000000001,-5.238811764266782,27.0,1.0317505253304429,20.658610688812963
axis:topt_scale,-0.7000000000000001,-5.238811764266782,30.0,1.338100201654332,23.991040368443795
axis:topt_scale,-0.7000000000000001,-5.238811764266782,35.0,1.5819965851542965,33.53630482199969
axis:topt_scale,-0.7000000000000001,-5.238811764266782,37.0,1.636983834324138,36.756958091399845
axis:topt_scale,-0.7000000000000001,-5.238811764266782,40.0,1.675347013597779,39.68861087118511
axis:topt_scale,-0.7000000000000001,-5.238811764266782,43.0,1.6165660186135904,37.398090608809056
axis:topt_scale,-0.7000000000000001,-5.238811764266782,45.0,1.3942147677298111,44.7808033812193
axis:topt_scale,-0.7000000000000001,-5.238811764266782,47.0,0.3557162623255394,20.08859257931499
axis:topt_scale,-0.7000000000000001,-5.238811764266782,50.0,0.0010310186950742966,6.8010328616053
axis:topt_scale,-0.65,-4.740192320731877,15.0,0.013457933775250149,1.79314909407726
axis:topt_scale,-0.65,-4.740192320731877,20.0,0.1993011763057521,6.930303471358815
axis:topt_scale,-0.65,-4.740192320731877,25.0,0.7536809051222443,16.22160976274655
axis:topt_scale,-0.65,-4.740192320731877,27.0,1.0201907540368587,20.499159057757144
axis:topt_scale,-0.65,-4.740192320731877,30.0,1.330957370601239,23.856136336901915
axis:topt_scale,-0.65,-4.740192320731877,35.0,1.578665328319902,33.374079503736944
axis:topt_scale,-0.65,-4.740192320731877,37.0,1.6346482211361733,36.63974069746344
axis:topt_scale,-0.65,-4.740192320731877,40.0,1.6743799689360381,39.65351057699544
axis:topt_scale,-0.65,-4.740192320731877,43.0,1.6167695217381035,37.40915747564194
axis:topt_scale,-0.65,-4.740192320731877,45.0,1.3954767648067905,44.83141117752052
axis:topt_scale,-0.65,-4.740192320731877,47.0,0.35748344110633234,20.136128251818022
axis:topt_scale,-0.65,-4.740192320731877,50.0,0.0010317215313927612,6.801065627658689
axis:topt_scale,-0.6000000000000001,-4.483110491763351,15.0,0.011830122375527354,1.717124405154696
axis:topt_scale,-0.6000000000000001,-4.483110491763351,20.0,0.192550748655923,7.140272217647369
axis:topt_scale,-0.6000000000000001,-4.483110491763351,25.0,0.738322846709101,15.791139473484652
axis:topt_scale,-0.6000000000000001,-4.483110491763351,27.0,1.0084238617132109,20.3368504682693
axis:topt_scale,-0.6000000000000001,-4.483110491763351,30.0,1.323419792269321,23.740763199642718
axis:topt_scale,-0.6000000000000001,-4.483110491763351,35.0,1.5752525136041509,33.207882485326564
axis:topt_scale,-0.6000000000000001,-4.483110491763351,37.0,1.632242387809914,36.51917956263735
axis:topt_scale,-0.6000000000000001,-4.483110491763351,40.0,1.6733574098238466,39.616395304987684
axis:topt_scale,-0.6000000000000001,-4.483110491763351,43.0,1.6169292978196113,37.417846387035055
axis:topt_scale,-0.6000000000000001,-4.483110491763351,45.0,1.396711175308204,44.88091271468507
axis:topt_scale,-0.6000000000000001,-4.483110491763351,47.0,0.3592599500530739,20.183914898199745
axis:topt_scale,-0.6000000000000001,-4.483110491763351,50.0,0.0010324214042964621,6.801098561480817
axis:topt_scale,-0.55,-5.750840816063698,15.0,0.010269021787911885,1.4013445386092467
axis:topt_scale,-0.55,-5.750840816063698,20.0,0.18581792678084205,7.155777490112862
axis:topt_scale,-0.55,-5.750840816063698,25.0,0.7226241177247691,15.353807268221138
axis:topt_scale,-0.55,-5.750840816063698,27.0,0.9964340224942575,20.171466623640747
axis:topt_scale,-0.55,-5.750840816063698,30.0,1.3157371459525846,23.623279600508415
axis:topt_scale,-0.55,-5.750840816063698,35.0,1.5717557836087999,33.037598966350444
axis:topt_scale,-0.55,-5.750840816063698,37.0,1.6297650272642012,36.3950340553385
axis:topt_scale,-0.55,-5.750840816063698,40.0,1.6722775032367323,39.57719852286928
axis:topt_scale,-0.55,-5.750840816063698,43.0,1.6170438801167337,37.424077578947816
axis:topt_scale,-0.55,-5.750840816063698,45.0,1.39791665665916,44.929254153637025
axis:topt_scale,-0.55,-5.750840816063698,47.0,0.3610454993727778,20.231944723264423
axis:topt_scale,-0.55,-5.750840816063698,50.0,0.0010331173824434266,6.8011311559068925
axis:topt_scale,-0.5,-6.246187890329113,15.0,0.008772078513119164,1.2663342926837582
axis:topt_scale,-0.5,-6.246187890329113,20.0,0.1790839788450757,7.171285355826486
axis:topt_scale,-0.5,-6.246187890329113,25.0,0.7066116247129272,14.90948773191066
axis:topt_scale,-0.5,-6.246187890329113,27.0,0.9842004219144189,20.002720416073185
axis:topt_scale,-0.5,-6.246187890329113,30.0,1.3073592980704316,23.510683299659497
axis:topt_scale,-0.5,-6.246187890329113,35.0,1.5681733559742952,32.86314214958365
axis:topt_scale,-0.5,-6.246187890329113,37.0,1.6272138670312961,36.26719029764894
axis:topt_scale,-0.5,-6.246187890329113,40.0,1.6711383296855187,39.53585055998542
axis:topt_scale,-0.5,-6.246187890329113,43.0,1.6171117594105922,37.427768977336086
axis:topt_scale,-0.5,-6.246187890329113,45.0,1.3990918261217236,44.97638004470735
axis:topt_scale,-0.5,-6.246187890329113,47.0,0.3628398984939201,20.351559843814584
axis:topt_scale,-0.5,-6.246187890329113,50.0,0.0010338093892902228,6.801163418110698
axis:topt_scale,-0.45,-7.003438246220814,15.0,0.007321519709091597,1.135507491054778
axis:topt_scale,-0.45,-7.003438246220814,20.0,0.17232874113603236,7.186842250571552
axis:topt_scale,-0.45,-7.003438246220814,25.0,0.689988574496204,14.497962842422234
axis:topt_scale,-0.45,-7.003438246220814,27.0,0.9717156666773819,19.830509864902236
axis:topt_scale,-0.45,-7.003438246220814,30.0,1.2985969640411712,23.33129196145413
axis:topt_scale,-0.45,-7.003438246220814,35.0,1.56450262640048,32.684385210994776
axis:topt_scale,-0.45,-7.003438246220814,37.0,1.624586949125887,36.1355501709972
axis:topt_scale,-0.45,-7.003438246220814,40.0,1.669941439491828,39.39472236538215
axis:topt_scale,-0.45,-7.003438246220814,43.0,1.617131382170087,37.42883609837716
axis:topt_scale,-0.45,-7.003438246220814,45.0,1.4002352602313948,45.022233305037126
axis:topt_scale,-0.45,-7.003438246220814,47.0,0.36464285559058185,20.390329083843106
axis:topt_scale,-0.45,-7.003438246220814,50.0,0.0010344981944448684,6.801195803114138
axis:topt_scale,-0.4,-8.052371525573589,15.0,0.00591295138803141,1.008467837227196
axis:topt_scale,-0.4,-8.052371525573589,20.0,0.1655517770904194,7.096701955010167
axis:topt_scale,-0.4,-8.052371525573589,25.0,0.6729479357323558,14.055161939908484
axis:topt_scale,-0.4,-8.052371525573589,27.0,0.9589358314277611,19.6542290784209
axis:topt_scale,-0.4,-8.052371525573589,30.0,1.2893610434018774,23.45828780855632
axis:topt_scale,-0.4,-8.052371525573589,35.0,1.560740448442879,32.501174925245586
axis:topt_scale,-0.4,-8.052371525573589,37.0,1.6218896462815595,35.81989746536012
axis:topt_scale,-0.4,-8.052371525573589,40.0,1.6686873840484828,39.35799598305942
axis:topt_scale,-0.4,-8.052371525573589,43.0,1.6171011487433844,37.427191950122165
axis:topt_scale,-0.4,-8.052371525573589,45.0,1.4013436622411661,45.02190717507736
axis:topt_scale,-0.4,-8.052371525573589,47.0,0.3664538434813086,20.42927101116587
axis:topt_scale,-0.4,-8.052371525573589,50.0,0.001035182855286808,6.8012279018911315
axis:topt_scale,-0.35000000000000003,-8.71918231922309,15.0,0.0045446350334801145,0.9331648057156493
axis:topt_scale,-0.35000000000000003,-8.71918231922309,20.0,0.15903969273879137,6.879666689160127
axis:topt_scale,-0.35000000000000003,-8.71918231922309,25.0,0.655400460138688,13.772029256418644
axis:topt_scale,-0.35000000000000003,-8.71918231922309,27.0,0.9457927130542605,19.47293728565182
axis:topt_scale,-0.35000000000000003,-8.71918231922309,30.0,1.2799361286145623,23.587882364857343
axis:topt_scale,-0.35000000000000003,-8.71918231922309,35.0,1.5568829904706472,32.313324699838404
axis:topt_scale,-0.35000000000000003,-8.71918231922309,37.0,1.6191123045429352,35.677368785766966
axis:topt_scale,-0.35000000000000003,-8.71918231922309,40.0,1.6673663260670872,39.31930735828438
axis:topt_scale,-0.35000000000000003,-8.71918231922309,43.0,1.617019411346263,37.422746923091644
axis:topt_scale,-0.35000000000000003,-8.71918231922309,45.0,1.4024171571060287,44.99556707134313
axis:topt_scale,-0.35000000000000003,-8.71918231922309,47.0,0.36827251738139843,20.46837821182899
axis:topt_scale,-0.35000000000000003,-8.71918231922309,50.0,0.0010358636096044177,6.801259786955561
axis:topt_scale,-0.30000000000000004,-9.07168735137385,15.0,0.0032174620970097036,0.8877847636705625
axis:topt_scale,-0.30000000000000004,-9.07168735137385,20.0,0.1528365040641224,6.672926323030167
axis:topt_scale,-0.30000000000000004,-9.07168735137385,25.0,0.6371755450283777,13.424948269172637
axis:topt_scale,-0.30000000000000004,-9.07168735137385,27.0,0.9322108721717242,19.285593900868523
axis:topt_scale,-0.30000000000000004,-9.07168735137385,30.0,1.2702983980831954,23.72040318230202
axis:topt_scale,-0.30000000000000004,-9.07168735137385,35.0,1.5529267542499963,32.12066417802222
axis:topt_scale,-0.30000000000000004,-9.07168735137385,37.0,1.6162521321961305,35.53058937352151
axis:topt_scale,-0.30000000000000004,-9.07168735137385,40.0,1.6659755429892156,39.27857675796127
axis:topt_scale,-0.30000000000000004,-9.07168735137385,43.0,1.6168844718465072,37.41540866979458
axis:topt_scale,-0.30000000000000004,-9.07168735137385,45.0,1.4034554835353765,44.97008988765648
axis:topt_scale,-0.30000000000000004,-9.07168735137385,47.0,0.37009852227415735,20.50764305185855
axis:topt_scale,-0.30000000000000004,-9.07168735137385,50.0,0.0010365401052136855,6.801291318551036
axis:topt_scale,-0.25,-9.533942435149719,15.0,0.0019337888683567778,0.8438710767983852
axis:topt_scale,-0.25,-9.533942435149719,20.0,0.14687733408218842,6.471123902430084
axis:topt_scale,-0.25,-9.533942435149719,25.0,0.618308404045109,13.149935184082597
axis:topt_scale,-0.25,-9.533942435149719,27.0,0.9180814483840032,19.090697340061812
axis:topt_scale,-0.25,-9.533942435149719,30.0,1.2604249942161239,23.856164557572672
axis:topt_scale,-0.25,-9.533942435149719,35.0,1.5488675202633144,31.922987878015913
axis:topt_scale,-0.25,-9.533942435149719,37.0,1.6133077898675832,35.31248610459018
axis:topt_scale,-0.25,-9.533942435149719,40.0,1.6645120880790183,39.23571788371539
axis:topt_scale,-0.25,-9.533942435149719,43.0,1.6167489487106979,37.40803867731813
axis:topt_scale,-0.25,-9.533942435149719,45.0,1.4044570533081475,44.9455145938425
axis:topt_scale,-0.25,-9.533942435149719,47.0,0.37193149357661,20.54705769157556
axis:topt_scale,-0.25,-9.533942435149719,50.0,0.0010372128263565286,6.801322827258928
axis:topt_scale,-0.2,-10.121744936441734,15.0,0.0006947912182351303,0.8015194882228514
axis:topt_scale,-0.2,-10.121744936441734,20.0,0.14099352310658783,6.275155760460326
axis:topt_scale,-0.2,-10.121744936441734,25.0,0.598717643186894,13.215037561506367
axis:topt_scale,-0.2,-10.121744936441734,27.0,0.903244143455194,18.886036502811173
axis:topt_scale,-0.2,-10.121744936441734,30.0,1.2499598575908266,23.803837104801012
axis:topt_scale,-0.2,-10.121744936441734,35.0,1.544700456555864,31.720060493617392
axis:topt_scale,-0.2,-10.121744936441734,37.0,1.6102762006528495,35.162410441128394
axis:topt_scale,-0.2,-10.121744936441734,40.0,1.662977319340588,39.05907980739628
axis:topt_scale,-0.2,-10.121744936441734,43.0,1.616878525514823,37.41508529755638
axis:topt_scale,-0.2,-10.121744936441734,45.0,1.4054202283693624,44.92188138249084
axis:topt_scale,-0.2,-10.121744936441734,47.0,0.37377105776306524,20.58661409900453
axis:topt_scale,-0.2,-10.121744936441734,50.0,0.0010378817083323366,6.801354310348666
axis:topt_scale,-0.15000000000000002,2.1958225661375614,15.0,0.0,
axis:topt_scale,-0.15000000000000002,2.1958225661375614,20.0,0.13518617884020145,6.081734443837139
axis:topt_scale,-0.15000000000000002,2.1958225661375614,25.0,0.580896153012647,13.271316880412487
axis:topt_scale,-0.15000000000000002,2.1958225661375614,27.0,0.8851720072461756,18.675881515194874
axis:topt_scale,-0.15000000000000002,2.1958225661375614,30.0,1.2377545621670314,23.790123529521654
axis:topt_scale,-0.15000000000000002,2.1958225661375614,35.0,1.5404199425908551,31.511608316309495
axis:topt_scale,-0.15000000000000002,2.1958225661375614,37.0,1.6071520123225578,35.007750754991264
axis:topt_scale,-0.15000000000000002,2.1958225661375614,40.0,1.6613896017080712,38.42252669606977
axis:topt_scale,-0.15000000000000002,2.1958225661375614,43.0,1.6169599141364361,37.419511357546305
axis:topt_scale,-0.15000000000000002,2.1958225661375614,45.0,1.4063433188928223,44.89923171648888
axis:topt_scale,-0.15000000000000002,2.1958225661375614,47.0,0.37561683292747056,20.626304061965918
axis:topt_scale,-0.15000000000000002,2.1958225661375614,50.0,0.0010385461515606937,6.801385431436843
axis:topt_scale,-0.1,2.246178547337133,15.0,0.0,
axis:topt_scale,-0.1,2.246178547337133,20.0,0.12945635898250446,5.890895180646888
axis:topt_scale,-0.1,2.246178547337133,25.0,0.5643920495226998,12.954929520561858
axis:topt_scale,-0.1,2.246178547337133,27.0,0.8630123309534669,18.714708710089898
axis:topt_scale,-0.1,2.246178547337133,30.0,1.2247055440526593,23.60543646506971
axis:topt_scale,-0.1,2.246178547337133,35.0,1.5360193289994073,31.29730753557887
axis:topt_scale,-0.1,2.246178547337133,37.0,1.6039314231331139,34.84831884482553
axis:topt_scale,-0.1,2.246178547337133,40.0,1.6597396481500108,38.335692910886344
axis:topt_scale,-0.1,2.246178547337133,43.0,1.616991276827577,37.42121691723779
axis:topt_scale,-0.1,2.246178547337133,45.0,1.4072293823220667,43.98703601410055
axis:topt_scale,-0.1,2.246178547337133,47.0,0.37745965661023984,20.680532724896725
axis:topt_scale,-0.1,2.246178547337133,50.0,0.0010392063767439097,6.801416354960891
axis:topt_scale,-0.05,2.3517479201848523,15.0,0.0,
axis:topt_scale,-0.05,2.3517479201848523,20.0,0.12385228551148339,5.552935979232807
axis:topt_scale,-0.05,2.3517479201848523,25.0,0.5476290523944483,12.23570718722486
axis:topt_scale,-0.05,2.3517479201848523,27.0,0.8420931994204046,18.432860712048086
axis:topt_scale,-0.05,2.3517479201848523,30.0,1.2110387082877712,23.41200522329806
axis:topt_scale,-0.05,2.3517479201848523,35.0,1.531492068275252,31.076839301412097
axis:topt_scale,-0.05,2.3517479201848523,37.0,1.6006101841357636,34.68390437085263
axis:topt_scale,-0.05,2.3517479201848523,40.0,1.658012478722133,38.244795407531825
axis:topt_scale,-0.05,2.3517479201848523,43.0,1.616970749296514,37.420100593086254
axis:topt_scale,-0.05,2.3517479201848523,45.0,1.4080747488632603,43.96629344409198
axis:topt_scale,-0.05,2.3517479201848523,47.0,0.3792928697363673,20.73063857464677
axis:topt_scale,-0.05,2.3517479201848523,50.0,0.0010398623499220682,6.801447048431407
axis:topt_scale,0.0,2.3643166223999525,15.0,0.0,
axis:topt_scale,0.0,2.3643166223999525,20.0,0.11834294554443316,5.36300064612367
axis:topt_scale,0.0,2.3643166223999525,25.0,0.532543802270647,11.93249679200692
axis:topt_scale,0.0,2.3643166223999525,27.0,0.8216112608677082,18.187594921383248
axis:topt_scale,0.0,2.3643166223999525,30.0,1.1967040950746977,23.458782977987166
axis:topt_scale,0.0,2.3643166223999525,35.0,1.526831668346873,30.84988746335286
axis:topt_scale,0.0,2.3643166223999525,37.0,1.597183656240015,34.51427767973442
axis:topt_scale,0.0,2.3643166223999525,40.0,1.6562052344532008,38.149683724019475
axis:topt_scale,0.0,2.3643166223999525,43.0,1.6168964144917264,37.41605813237432
axis:topt_scale,0.0,2.3643166223999525,45.0,1.4088748931669046,43.94666048202531
axis:topt_scale,0.0,2.3643166223999525,47.0,0.3811249424975039,20.76296383852567
axis:topt_scale,0.0,2.3643166223999525,50.0,0.0010405139908218374,6.801477600784894
axis:topt_scale,0.05,2.312866285711724,15.0,0.0,
axis:topt_scale,0.05,2.312866285711724,20.0,0.11291748399018434,5.1772834824984
axis:topt_scale,0.05,2.312866285711724,25.0,0.5176483123468028,11.642669313671092
axis:topt_scale,0.05,2.312866285711724,27.0,0.8010579002373993,17.9098095038261
axis:topt_scale,0.05,2.312866285711724,30.0,1.1829475945302286,23.267436796046763
axis:topt_scale,0.05,2.312866285711724,35.0,1.522024025905329,30.615765219423142
axis:topt_scale,0.05,2.312866285711724,37.0,1.5936465835876397,34.33917858568882
axis:topt_scale,0.05,2.312866285711724,40.0,1.6543147103470532,38.050189187754505
axis:topt_scale,0.05,2.312866285711724,43.0,1.616766270624179,37.40898067420486
axis:topt_scale,0.05,2.312866285711724,45.0,1.4096278971989473,43.92818419027478
axis:topt_scale,0.05,2.312866285711724,47.0,0.3829746375056435,20.834375642810386
axis:topt_scale,0.05,2.312866285711724,50.0,0.0010411613041235142,6.801507919544242
axis:topt_scale,0.1,2.104806469497003,15.0,0.0,
axis:topt_scale,0.1,2.104806469497003,20.0,0.10757490078002924,4.994403299807777
axis:topt_scale,0.1,2.104806469497003,25.0,0.5028166292696755,11.354083350557614
axis:topt_scale,0.1,2.104806469497003,27.0,0.7808753619288346,17.585368137512884
axis:topt_scale,0.1,2.104806469497003,30.0,1.1686526215424957,23.068600726270045
axis:topt_scale,0.1,2.104806469497003,35.0,1.5171025352098901,30.37673744889294
axis:topt_scale,0.1,2.104806469497003,37.0,1.58996503723339,34.15762951771484
axis:topt_scale,0.1,2.104806469497003,40.0,1.6523375493569814,37.946135124022575
axis:topt_scale,0.1,2.104806469497003,43.0,1.6165782235210742,37.398754333683954
axis:topt_scale,0.1,2.104806469497003,45.0,1.4103317745150834,43.91091330977957
axis:topt_scale,0.1,2.104806469497003,47.0,0.38482731682235227,20.905902663311004
axis:topt_scale,0.1,2.104806469497003,50.0,0.0010417853088571362,6.964914590850787
axis:topt_scale,0.15000000000000002,1.844548532611201,15.0,0.0,
axis:topt_scale,0.15000000000000002,1.844548532611201,20.0,0.10231425145438337,4.814327768570984
axis:topt_scale,0.15000000000000002,1.844548532611201,25.0,0.48804817017458296,11.066727561636284
axis:topt_scale,0.15000000000000002,1.844548532611201,27.0,0.762336515980852,17.703961731961375
axis:topt_scale,0.15000000000000002,1.844548532611201,30.0,1.1537216538707729,22.860918282073964
axis:topt_scale,0.15000000000000002,1.844548532611201,35.0,1.512058242963396,30.13197694087014
axis:topt_scale,0.15000000000000002,1.844548532611201,37.0,1.5860641327811758,33.967663538586756
axis:topt_scale,0.15000000000000002,1.844548532611201,40.0,1.6502701050684527,37.83732962925215
axis:topt_scale,0.15000000000000002,1.844548532611201,43.0,1.6163300774740121,37.38525970423001
axis:topt_scale,0.15000000000000002,1.844548532611201,45.0,1.4109844647506329,43.89489839524816
axis:topt_scale,0.15000000000000002,1.844548532611201,47.0,0.38668269148975026,20.976427896366012
axis:topt_scale,0.15000000000000002,1.844548532611201,50.0,0.0010424425328903596,6.80156777465999
axis:topt_scale,0.2,1.508185176052367,15.0,0.0,
axis:topt_scale,0.2,1.508185176052367,20.0,0.09713361553576247,4.636991149564247
axis:topt_scale,0.2,1.508185176052367,25.0,0.47334040361927404,10.780552691627259
axis:topt_scale,0.2,1.508185176052367,27.0,0.7437657954515605,17.38694473941342
axis:topt_scale,0.2,1.508185176052367,30.0,1.1383044525250043,22.678465018217473
axis:topt_scale,0.2,1.508185176052367,35.0,1.5068402503647313,29.878788097539996
axis:topt_scale,0.2,1.508185176052367,37.0,1.5820248312984662,33.77095791030033
axis:topt_scale,0.2,1.508185176052367,40.0,1.648108391336368,37.72356292053248
axis:topt_scale,0.2,1.508185176052367,43.0,1.616019524705583,37.368371284747234
axis:topt_scale,0.2,1.508185176052367,45.0,1.4115838272754417,43.88019197084493
axis:topt_scale,0.2,1.508185176052367,47.0,0.388540281306955,21.025775120250874
axis:topt_scale,0.2,1.508185176052367,50.0,0.0010430766739632368,6.8015974763663385
axis:topt_scale,0.25,1.1076296777544945,15.0,0.0,
axis:topt_scale,0.25,1.1076296777544945,20.0,0.09202962497625851,4.462278152263789
axis:topt_scale,0.25,1.1076296777544945,25.0,0.45868791081773447,10.49545330505347
axis:topt_scale,0.25,1.1076296777544945,27.0,0.7247358247314227,16.86604382855017
axis:topt_scale,0.25,1.1076296777544945,30.0,1.1228522036831636,22.467900920833774
axis:topt_scale,0.25,1.1076296777544945,35.0,1.5014272044683965,29.616134825525478
axis:topt_scale,0.25,1.1076296777544945,37.0,1.5778357614486342,33.5669588722806
axis:topt_scale,0.25,1.1076296777544945,40.0,1.6458526176995023,37.60484602547095
axis:topt_scale,0.25,1.1076296777544945,43.0,1.615644711780268,37.347988282069856
axis:topt_scale,0.25,1.1076296777544945,45.0,1.4121276338662148,43.86684870998608
axis:topt_scale,0.25,1.1076296777544945,47.0,0.39039952898101854,21.0751663854159
