,Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
dTopt,0.925936720191441,-0.0624487811653587,0.7052156399749983,0.6342420342180983,-0.10915341343148828,-0.023918327661643167,0.1745121188971456,0.1745121188971456,-0.574060698659629
topt_scale,0.3606477648036397,0.05901104243350232,0.23014792693937075,0.28729604310206497,-0.06383082158483228,-0.0003750260434752413,0.06316410861865407,0.06316410861865407,-0.2931036877560942
dCp_scale,0.08937321050400579,-0.046892145287867205,0.7146607403291894,-0.5756575125461959,-0.9866379609695116,-0.9512674491284115,0.974984373914855,0.974984373914855,-0.08262379331898048
budget_scale,-0.042241104328784106,0.9923258559622193,-0.08308910340995901,0.11831803253622868,0.1426626849086742,0.2840891728592263,0.016265018404055833,0.016265018404055833,0.022737690117369258
