kind,idx,ok,logpost,logl,nfev,wall_s,x_dTopt,x_topt_scale,x_dCp_scale,x_dTm,x_tm_scale,x_kcat_scale,x_kappa_scale,x_sigma,x_f_metab,x_f_maint,x_ngam_scale,x_ngam_steepness,x_clearance_mult,x_resp_scale,x_disc_resp,x_disc_growth,basin
prior,38,True,-17.580725679911435,-8.641046913241778,600,1560.6,1.3041581998216183,-0.06028004035420192,0.7514274173654233,-4.169085234777316,-0.0343725526729512,0.28869746480108405,-4.729481388631715e-07,0.9148985602554807,0.2799999046399304,0.36639944265402097,0.24206144102751498,-0.0063142455666812605,-0.4402979586699364,1.1382919865460164,-1.0560139231549144,-2.0141774781410646,22
prior,39,True,-18.39833497585375,-12.731725712168814,600,1587.6,3.6615429457434967,0.0002489225458484458,0.39367363334482636,-4.219052381421336,0.0017720434431961174,0.7290841421254591,-2.915249985857571e-11,0.655850161245014,0.27999985705730707,0.3546437716916986,0.00014534713158841452,-0.014481585328719125,0.03515346217028349,1.1681231248860078,-1.1023529410180262,-1.910451568820186,10
prior,40,True,-18.736438392782006,-13.471168050024726,600,1580.5,4.555993604240894,-0.02229637398224273,0.11656820616310713,-4.070982143942703,0.02027374415220766,0.7547482811239005,-8.491596465715898e-07,0.6301350732215215,0.28000000097395805,0.35580364829264116,0.007414135942824666,-0.017511098587192075,-0.02913399095788045,1.2279610865932333,-1.0932730679661167,-1.730778390291256,10
prior,41,True,-18.543672544142893,-12.671165863681153,600,1564.2,4.567345745132441,-0.010930428452879459,0.08489518762188338,-3.0175307126588455,0.14750657259421307,0.5909319283557997,-3.677059231186048e-06,0.7223430193054295,0.2799999024079725,0.3601984339682667,0.03382479540333763,-0.01406591890105057,0.02865097359068508,1.216745465197465,-1.0870807250160481,-1.7952225545194291,10
prior,42,True,-19.70305355748198,-13.653334606978053,600,1536.2,4.08964598313045,-0.0348183972271095,0.4087889456070955,-3.014235976711781,0.15069553642546535,0.9303152158247501,7.70222725674918e-06,0.5950481851664503,0.27999983788114285,0.35792499909961795,0.09184397108428147,0.0019065984011010263,-0.00020888747444481465,1.1651725905172468,-1.0903463070359094,-1.6267261458413018,10
prior,43,True,-23.60684810057817,-18.89086984298988,600,1110.6,14.34566290934253,0.05022332285560087,0.00036240146704276643,-1.25733415290182,0.009043080609457223,-0.052121242120250176,1.2230773112161668e-05,0.393786855815728,0.28000000064130215,0.36388536680754324,0.05869411978547639,0.033059771795077804,-0.03334806945821738,0.011633918357239842,-0.6934781349366448,0.01325664328134496,3
prior,44,True,-19.53545005315513,-14.787745514825618,600,1566.0,2.889646727959231,0.014616290105690821,0.30582595359033404,-4.262062636056928,-0.023182231609044427,0.6388911389778826,-1.620083735223418e-06,0.6142697799019506,0.2799999590934076,0.3560746325660909,0.005847248529695526,-0.010701244933313054,-0.006644964869105922,1.181703211612415,-1.082536861916448,-1.4375563336042076,10
prior,45,True,-19.25709008142367,-13.6281617242141,600,1569.7,6.002359422990741,-0.08775476949289307,-0.1145216971445418,-4.218943995009729,0.012480946617500302,0.9405693472383589,3.613602909579826e-11,0.6274121118834258,0.27999975934988486,0.35636087987303555,0.004559157657515446,-0.003814114690297781,0.026053529146001418,1.1343275947718308,-1.0840214347524864,-1.5797166441896726,10
prior,46,True,-18.535387657429723,-12.769349137847179,600,1550.8,1.6990300257032669,0.09744777678558186,0.43669756484281075,-4.372219602589426,-0.028600464896128646,0.6421540970767764,1.9024198503606455e-05,0.679712344258985,0.27999999943991505,0.35706919577166263,0.20436349557529868,-0.047852289328150804,-0.013145969324505425,1.198436389048324,-1.0848437488321434,-1.839597387512413,18
prior,47,True,-18.556950320981336,-12.104703658919291,600,1586.0,5.762452494573878,-0.0981128122555596,0.21275040476811305,-3.2120588217056247,0.14104807680496367,0.8557389644347775,1.0157266543123403e-05,0.6707843182094826,0.2800001702403442,0.35675456987344933,0.17390003379530716,-0.023624248363023855,-0.007835040797554479,1.1588908035633778,-1.0860725636668205,-1.9605442388359822,12
