point,T,y_mg_cell_min,s_replicate,y_over_s,detection_status,solver_status_1st,classification,growth,o2_model,pred_cell,scored_old,growth_term,resp_old,resp_NORMAL_r0,resp_LOGSCALE,resp_CENSORED,escapes_scoring_old,escapes_scoring_NORMAL
P12:p81(b7),25.0,6.290748964292866e-12,5.464724331083783e-13,11.511557734963116,no documented limit; y>0,optimal,OPTIMAL,0.5064638842956449,9.215513600523428,4.5850972465699736e-12,1,0.9900217633376327,-1.3234758263650936,-1.3234758263650936,-1.3234758263650936,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),27.0,7.761786011690096e-12,4.778879343291645e-13,16.24185390364732,no documented limit; y>0,optimal,OPTIMAL,0.7698140567680213,14.732039910405792,7.329796097932505e-12,1,1.1218463965042178,-1.3000321793248188,-1.3000321793248188,-1.3000321793248188,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),30.0,1.1774686139255335e-11,1.8327353945704926e-12,6.424651465857007,no documented limit; y>0,optimal,OPTIMAL,1.1900097781928662,22.593893094107067,1.1241391582255663e-11,1,0.579464008469654,-1.3045160326692218,-1.3045160326692218,-1.3045160326692218,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),35.0,1.87365834111843e-11,7.136916329105289e-12,2.625305180442432,no documented limit; y>0,optimal,OPTIMAL,1.5834364235800233,33.51708581856114,1.6676129466186824e-11,1,0.8847498637738171,-1.3342154966739048,-1.3342154966739048,-1.3342154966739048,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),37.0,2.083376177433536e-11,3.08844360682003e-12,6.745715456267155,no documented limit; y>0,optimal,OPTIMAL,1.6723403161975123,38.43112214434315,1.912106475721696e-11,1,0.2912010349994853,-1.3052025414641355,-1.3052025414641355,-1.3052025414641355,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),40.0,1.6808627360992622e-11,4.737944351356016e-12,3.547662470155846,no documented limit; y>0,optimal,OPTIMAL,1.7460435766794014,42.918206896708384,2.1353574070862525e-11,1,-0.9359984681917687,-1.329568862857241,-1.329568862857241,-1.329568862857241,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),43.0,2.5140293981123656e-11,1.8964417205209973e-12,13.256560277643029,no documented limit; y>0,optimal,OPTIMAL,1.695901989736777,40.43865923367581,2.0119897071908943e-11,1,0.674057553711254,-1.3112952490612622,-1.3112952490612622,-1.3112952490612622,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),45.0,3.392723037900915e-11,2.9824297162819425e-12,11.375701560975815,no documented limit; y>0,optimal,OPTIMAL,1.313347131126842,39.552679009978775,1.9679085451387e-11,1,-0.7569408250767928,-1.369380344472385,-1.369380344472385,-1.369380344472385,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),47.0,1.7552999132147447e-11,2.345318217930097e-12,7.484271856140341,no documented limit; y>0,optimal,OPTIMAL,0.43087614780851546,19.517242354866802,9.710631231324514e-12,1,1.0019090083440132,-1.3839038518508,-1.3839038518508,-1.3839038518508,NOT DERIVABLE (no documented detection limit),0,0
P12:p81(b7),50.0,2.469563996837463e-12,7.231911527853437e-13,3.4148150006067266,no documented limit; y>0,optimal,OPTIMAL,0.002045656354091327,4.893029088968529,2.4344833262404505e-12,1,0.45962771130078306,-1.3181078925169005,-1.3181078925169005,-1.3181078925169005,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),15.0,2.068027832444964e-12,4.637728295440976e-13,4.4591396923314734,no documented limit; y>0,optimal,OPTIMAL,0.23070339079833171,6.496732059803555,2.5687880637267162e-12,1,-0.7423011659391456,-1.3270399532233845,-1.3270399532233845,-1.3270399532233845,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),20.0,3.687783038619309e-12,2.0973271942803648e-13,17.583250952337274,no documented limit; y>0,optimal,OPTIMAL,0.4808074853723038,10.56532316471993,4.177496591381449e-12,1,-0.7655496244476263,-1.309269829481215,-1.309269829481215,-1.309269829481215,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),25.0,6.290748964292866e-12,5.464724331083783e-13,11.511557734963116,no documented limit; y>0,optimal,OPTIMAL,0.7668376145293447,15.967202698345915,6.313383301797464e-12,1,-0.752727331920916,-1.3066799023079803,-1.3066799023079803,-1.3066799023079803,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),27.0,7.761786011690096e-12,4.778879343291645e-13,16.24185390364732,no documented limit; y>0,optimal,OPTIMAL,0.8600413408107326,17.93906743831085,7.093052612564556e-12,1,-0.742332440587251,-1.3076837213499175,-1.3076837213499175,-1.3076837213499175,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),30.0,1.1774686139255335e-11,1.8327353945704926e-12,6.424651465857007,no documented limit; y>0,optimal,OPTIMAL,0.9701129647307124,20.074988593418908,7.937589330070629e-12,1,-0.7382860187681476,-1.346033960941239,-1.346033960941239,-1.346033960941239,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),35.0,1.87365834111843e-11,7.136916329105289e-12,2.625305180442432,no documented limit; y>0,optimal,OPTIMAL,0.9426816869410174,25.38856855686452,1.0038562659447746e-11,1,-1.0143719136505853,-1.4217056781958999,-1.4217056781958999,-1.4217056781958999,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),37.0,2.083376177433536e-11,3.08844360682003e-12,6.745715456267155,no documented limit; y>0,optimal,OPTIMAL,0.6991334458853393,24.620197904673272,9.734751244462828e-12,1,-1.6903335451794859,-1.4424018297367365,-1.4424018297367365,-1.4424018297367365,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),40.0,1.6808627360992622e-11,4.737944351356016e-12,3.547662470155846,no documented limit; y>0,optimal,OPTIMAL,0.0013356843859993884,5.167699739128379,2.0432927331157382e-12,1,-3.813816533543672,-2.312661627792193,-2.312661627792193,-2.312661627792193,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),43.0,2.5140293981123656e-11,1.8964417205209973e-12,13.256560277643029,no documented limit; y>0,optimal,OPTIMAL,0.0006722954688326128,6.087870362901199,2.4071253943954558e-12,1,-2.557452272778465,-2.5745621620363317,-2.5745621620363317,-2.5745621620363317,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),45.0,3.392723037900915e-11,2.9824297162819425e-12,11.375701560975815,no documented limit; y>0,optimal,OPTIMAL,0.0005955396190873806,6.548085037504894,2.589092874659617e-12,1,-1.333613228652542,-2.8307635936612945,-2.8307635936612945,-2.8307635936612945,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),47.0,1.7552999132147447e-11,2.345318217930097e-12,7.484271856140341,no documented limit; y>0,optimal,OPTIMAL,0.0002535223886788873,6.621555631673063,2.6181429237607353e-12,1,-0.8846454963165234,-2.1386969040910984,-2.1386969040910984,-2.1386969040910984,NOT DERIVABLE (no documented detection limit),0,0
P12:worst(b5),50.0,2.469563996837463e-12,7.231911527853437e-13,3.4148150006067266,no documented limit; y>0,optimal,OPTIMAL,4.706913251047868e-05,5.673827154130322,2.243413971057197e-12,1,-0.7633053205734143,-1.326417453141931,-1.326417453141931,-1.326417453141931,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),15.0,2.068027832444964e-12,4.637728295440976e-13,4.4591396923314734,no documented limit; y>0,optimal,OPTIMAL,9.999999859874725e-05,1.5047289665715697,7.11558058807769e-13,1,0.9380074356888162,-1.570451675070085,-1.570451675070085,-1.570451675070085,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),20.0,3.687783038619309e-12,2.0973271942803648e-13,17.583250952337274,no documented limit; y>0,optimal,OPTIMAL,0.12432997030031842,4.601052564424758,2.175751317311316e-12,1,0.5483420991040138,-1.3644063741636039,-1.3644063741636039,-1.3644063741636039,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),25.0,6.290748964292866e-12,5.464724331083783e-13,11.511557734963116,no documented limit; y>0,optimal,OPTIMAL,0.4995129664154298,11.553066019619886,5.463227872145653e-12,1,0.9988179439689391,-1.3050026941933037,-1.3050026941933037,-1.3050026941933037,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),27.0,7.761786011690096e-12,4.778879343291645e-13,16.24185390364732,no documented limit; y>0,optimal,OPTIMAL,0.7367902825493176,16.356650952339617,7.734752941429104e-12,1,1.2968924979041043,-1.2994908629142212,-1.2994908629142212,-1.2994908629142212,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),30.0,1.1774686139255335e-11,1.8327353945704926e-12,6.424651465857007,no documented limit; y>0,optimal,OPTIMAL,1.1686773759442448,23.15329447199277,1.0948757972695161e-11,1,0.7353772168860795,-1.3054625297620812,-1.3054625297620812,-1.3054625297620812,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),35.0,1.87365834111843e-11,7.136916329105289e-12,2.625305180442432,no documented limit; y>0,optimal,OPTIMAL,1.5642355552940028,35.50711654018837,1.679064833633344e-11,1,0.9524203178672056,-1.3340835029768214,-1.3340835029768214,-1.3340835029768214,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),37.0,2.083376177433536e-11,3.08844360682003e-12,6.745715456267155,no documented limit; y>0,optimal,OPTIMAL,1.66140304023168,40.29423658742172,1.9054387470597727e-11,1,0.22173540691497684,-1.3055636906520798,-1.3055636906520798,-1.3055636906520798,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),40.0,1.6808627360992622e-11,4.737944351356016e-12,3.547662470155846,no documented limit; y>0,optimal,OPTIMAL,1.7133155653277712,43.94191005094595,2.077930372231558e-11,1,-1.477933819527348,-1.327001677354479,-1.327001677354479,-1.327001677354479,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),43.0,2.5140293981123656e-11,1.8964417205209973e-12,13.256560277643029,no documented limit; y>0,optimal,OPTIMAL,1.6630605276212722,40.899368659787406,1.934054305894658e-11,1,0.8170339854444475,-1.315983746020992,-1.315983746020992,-1.315983746020992,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),45.0,3.392723037900915e-11,2.9824297162819425e-12,11.375701560975815,no documented limit; y>0,optimal,OPTIMAL,1.2109332264578856,30.19678945710532,1.4279494424355382e-11,1,-0.23052608572623706,-1.4750122919258402,-1.4750122919258402,-1.4750122919258402,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),47.0,1.7552999132147447e-11,2.345318217930097e-12,7.484271856140341,no documented limit; y>0,optimal,OPTIMAL,0.43338049754382124,19.489353511615157,9.216149127334329e-12,1,1.0812794548501163,-1.3990820912418005,-1.3990820912418005,-1.3990820912418005,NOT DERIVABLE (no documented detection limit),0,0
P12:p38(b22),50.0,2.469563996837463e-12,7.231911527853437e-13,3.4148150006067266,no documented limit; y>0,optimal,OPTIMAL,0.0008725271828527583,7.639543502295287,3.6125965974166594e-12,1,0.4815311250356887,-1.3508262375373856,-1.3508262375373856,-1.3508262375373856,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),15.0,2.068027832444964e-12,4.637728295440976e-13,4.4591396923314734,no documented limit; y>0,optimal,OPTIMAL,0.04081548232038065,1.6535630069592382,8.617134927365336e-13,1,1.4807103840589062,-1.4846557136724936,-1.4846557136724936,-1.4846557136724936,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),20.0,3.687783038619309e-12,2.0973271942803648e-13,17.583250952337274,no documented limit; y>0,optimal,OPTIMAL,0.1937311065868941,5.018501533147625,2.6152680401242746e-12,1,1.3548954901393402,-1.3257930307696177,-1.3257930307696177,-1.3257930307696177,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),25.0,6.290748964292866e-12,5.464724331083783e-13,11.511557734963116,no documented limit; y>0,optimal,OPTIMAL,0.5688677968196937,12.296601683906054,6.408070053111578e-12,1,1.7609606009022793,-1.2992210939321371,-1.2992210939321371,-1.2992210939321371,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),27.0,7.761786011690096e-12,4.778879343291645e-13,16.24185390364732,no documented limit; y>0,optimal,OPTIMAL,0.7858137276794042,17.62810112770125,9.186449218526046e-12,1,1.36573695062304,-1.3049120900132694,-1.3049120900132694,-1.3049120900132694,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),30.0,1.1774686139255335e-11,1.8327353945704926e-12,6.424651465857007,no documented limit; y>0,optimal,OPTIMAL,1.150175465456447,22.404567879199245,1.1675586814160901e-11,1,0.9259514941498899,-1.3030416770984727,-1.3030416770984727,-1.3030416770984727,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),35.0,1.87365834111843e-11,7.136916329105289e-12,2.625305180442432,no documented limit; y>0,optimal,OPTIMAL,1.5410882897074931,30.736645916764225,1.601764335345579e-11,1,1.1042383239134288,-1.3356981304689028,-1.3356981304689028,-1.3356981304689028,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),37.0,2.083376177433536e-11,3.08844360682003e-12,6.745715456267155,no documented limit; y>0,optimal,OPTIMAL,1.6288662329455441,35.252604799923944,1.8371023712041708e-11,1,-0.11678419159581999,-1.3061769790366153,-1.3061769790366153,-1.3061769790366153,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),40.0,1.6808627360992622e-11,4.737944351356016e-12,3.547662470155846,no documented limit; y>0,optimal,OPTIMAL,1.7143086034249737,39.717262791193846,2.0697669878737247e-11,1,-2.060852842954274,-1.3254682590072722,-1.3254682590072722,-1.3254682590072722,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),43.0,2.5140293981123656e-11,1.8964417205209973e-12,13.256560277643029,no documented limit; y>0,optimal,OPTIMAL,1.6691154153054664,38.3634007122908,1.99921381174526e-11,1,0.9120577854453624,-1.3109896513372576,-1.3109896513372576,-1.3109896513372576,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),45.0,3.392723037900915e-11,2.9824297162819425e-12,11.375701560975815,no documented limit; y>0,optimal,OPTIMAL,1.4210193423023407,27.845217355523005,1.4510846821349554e-11,1,-1.7393441735486612,-1.4677758894730362,-1.4677758894730362,-1.4677758894730362,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),47.0,1.7552999132147447e-11,2.345318217930097e-12,7.484271856140341,no documented limit; y>0,optimal,OPTIMAL,0.4218756927271028,20.31832168987585,1.058839117483897e-11,1,1.2781930693567432,-1.3609774798050116,-1.3609774798050116,-1.3609774798050116,NOT DERIVABLE (no documented detection limit),0,0
P12:p50(b19),50.0,2.469563996837463e-12,7.231911527853437e-13,3.4148150006067266,no documented limit; y>0,optimal,OPTIMAL,0.000729165082300944,4.995101747070853,2.6030738199435858e-12,1,0.5384797120619187,-1.3177208116803079,-1.3177208116803079,-1.3177208116803079,NOT DERIVABLE (no documented detection limit),0,0
