temp_C,growth,mu_pred,mu_measured
22.0,0.019558096318992906,0.2232933507654024,0.289
24.0,0.031621970717159574,0.3610257196853596,0.3675
26.0,0.04498868475840818,0.5136325132256342,0.4785
28.0,0.057109938347547795,0.6520199761592207,0.5453
30.0,0.06664646140641552,0.7608977602612549,0.578
32.0,0.06664646140641524,0.7608977602612517,0.8002
34.0,0.06664646140641524,0.7608977602612517,0.6742
36.0,0.06664646140641524,0.7608977602612517,0.6231
38.0,0.06664646140641524,0.7608977602612517,0.4819
40.0,0.06664646140641524,0.7608977602612517,0.0
42.0,0.06664646140641524,0.7608977602612517,0.0
44.0,0.06664646140641524,0.7608977602612517,0.0
