temp_C,growth,status,o2_uptake,o2_release,co2_uptake,co2_release,glc__D_uptake,glc__D_release,pyr_uptake,pyr_release,lac__D_uptake,lac__D_release,ac_uptake,ac_release,RQ,medium
47.0,2.9653267416907475e-05,optimal,6.092283005834717,-6.092283005834717,0.0,-0.0,6.092557919349477,-6.092557919349477,0.0,-0.0,0.0,-0.0,-2.6374956368285284e-05,2.6374956368285284e-05,-0.0,glucose_minimal
47.5,2.8142464361161417e-05,optimal,6.125585423169521,-6.125585423169521,0.0,-0.0,6.125842096795744,-6.125842096795744,0.0,-0.0,0.0,-0.0,-1.2331185016253443e-05,1.2331185016253443e-05,-0.0,glucose_minimal
48.0,2.535903557348251e-05,optimal,6.157790209124471,-6.157790209124471,0.0,-0.0,6.158021467361247,-6.158021467361247,0.0,-0.0,0.0,-0.0,-1.1077639495587817e-05,1.1077639495587817e-05,-0.0,glucose_minimal
48.5,2.0827510423778475e-05,optimal,6.188905903731418,-6.188905903731418,0.0,-0.0,6.189095837347903,-6.189095837347903,0.0,-0.0,0.0,-0.0,-6.1665780450049605e-06,6.1665780450049605e-06,-0.0,glucose_minimal
49.0,1.6028850202148402e-05,optimal,6.219055344673865,-6.219055344673865,-1.5040783789137629e-06,1.5040783789137629e-06,6.219200013490136,-6.219200013490136,0.0,-0.0,0.0,-0.0,-6.249876303490471e-06,6.249876303490471e-06,2.4184997488435097e-07,glucose_minimal
49.5,1.3934630075394388e-05,optimal,6.248725361199699,-6.248725361199699,-0.00022035858913920696,0.00022035858913920696,6.248954094166386,-6.248954094166386,0.0,-0.0,0.0,-0.0,-3.127436537297626e-05,3.127436537297626e-05,3.526456619576894e-05,glucose_minimal
50.0,1.0270290411996483e-05,optimal,6.27708061292853,-6.27708061292853,-0.0001624116817592244,0.0001624116817592244,6.277249196807828,-6.277249196807828,0.0,-0.0,0.0,-0.0,-2.30502577458816e-05,2.30502577458816e-05,2.587376071365321e-05,glucose_minimal
5.0,0.0002421531171100498,optimal,0.17497115847406325,-0.17497115847406325,-4.549851983907167,4.549851983907167,0.0,-0.0,2.625,-2.625,-4.1452369798217745,4.1452369798217745,-3.230322582248065e-05,3.230322582248065e-05,26.003439787372795,NLDM
5.5,0.0008886505533974397,optimal,0.17489415772016292,-0.17489415772016292,-4.549456812349236,4.549456812349236,0.0,-0.0,2.625,-2.625,-4.177726493239158,4.177726493239158,-0.00011854598382321846,0.00011854598382321846,26.012628847377133,NLDM
6.0,0.0016970877892016312,optimal,0.17479786920741106,-0.17479786920741106,-4.54896265508885,4.54896265508885,0.0,-0.0,2.625,-2.625,-4.218354237365425,4.218354237365425,-0.00022639151107949762,0.00022639151107949762,26.024131047565334,NLDM
6.5,0.002688594458908622,optimal,0.1746797763012689,-0.1746797763012689,-4.548356596636991,4.548356596636991,0.0,-0.0,2.625,-2.625,-4.223525513337271,4.223525513337271,-0.00035865850081841016,0.00035865850081841016,26.038255217321062,NLDM
7.0,0.0039043025930736736,optimal,0.17453497999180326,-0.17453497999180326,-4.547613495039983,4.547613495039983,0.0,-0.0,2.625,-2.625,-4.220974739654799,4.220974739654799,-0.0005208339659160281,0.0005208339659160281,26.055599257258084,NLDM
