rxn_id,mw_kDa,kcat_s,source,group
rxn00711_LSQBKT_c0_RSQBKT_,25.973,15.4839,dltkcat,De Novo Pyrimidine Synthesis
rxn10309_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Teichoic and Lipoteichoic Acids Biosynthesis
rxn12633_LSQBKT_c0_RSQBKT_,32.597,4.8748,fallback_mean,Protein Degradation
rxn05250_LSQBKT_c0_RSQBKT_,62.374,4.8748,fallback_mean,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn03174_LSQBKT_c0_RSQBKT_,35.607,4.8748,fallback_mean,Folate Biosynthesis
rxn00763_LSQBKT_c0_RSQBKT_,42.456,44.8235,dltkcat,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn00138_LSQBKT_c0_RSQBKT_,28.563,9.3477,dltkcat,NAD/NADP Cofactor Biosynthesis
rxn03136_LSQBKT_c0_RSQBKT_,50.715,0.1051,dltkcat,De Novo Purine Biosynthesis
rxn05165_LSQBKT_c0_RSQBKT_,29.989,4.0177,dltkcat,Transport
rxn00988_LSQBKT_c0_RSQBKT_,62.374,49.3403,dltkcat,Branched Chain Amino Acid Degradation Regulons
rxn05236_LSQBKT_c0_RSQBKT_,87.969,22.5414,dltkcat,Ribonucleotide Reduction
rxn02835_LSQBKT_c0_RSQBKT_,25.741,1.3377,dltkcat,Histidine Biosynthesis
rxn00726_LSQBKT_c0_RSQBKT_,71.701,23.5113,dltkcat,Tryptophan Synthesis
rxn03147_LSQBKT_c0_RSQBKT_,27.763,0.0154,dltkcat,De Novo Purine Biosynthesis
rxn00650_LSQBKT_c0_RSQBKT_,32.597,190.3146,dltkcat,Protein Degradation
rxn01241_LSQBKT_c0_RSQBKT_,43.811,8.8222,dltkcat,TCA Cycle
rxn10229_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn00776_LSQBKT_c0_RSQBKT_,30.405,3.2384,dltkcat,tRNA Modification (Bacteria); rRNA Modification (Bacteria)
rxn12646_LSQBKT_c0_RSQBKT_,32.597,109.9558,dltkcat,Protein Degradation
rxn09296_LSQBKT_c0_RSQBKT_,8.633,4.8748,fallback_mean,"Glycine Reductase, Sarcosine Reductase, and Betaine Reductase"
rxn01255_LSQBKT_c0_RSQBKT_,40.808,4.8748,fallback_mean,Chorismate Synthesis
rxn03194_LSQBKT_c0_RSQBKT_,82.679,0.1244,dltkcat,"Branched Chain Amino Acid Biosynthesis; Acetoin, Butanediol Metabolism"
rxn10222_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn11938_LSQBKT_c0_RSQBKT_,34.12,8.53,measured_core,Methanogenesis
rxn02287_LSQBKT_c0_RSQBKT_,26.115,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn02475_LSQBKT_c0_RSQBKT_,40.465,4.8748,fallback_mean,"Riboflavin, FMN, and FAD Metabolism"
rxn00147_LSQBKT_c0_RSQBKT_,83.398,4.8748,fallback_mean,Glycolysis and Gluconeogenesis
rxn02774_LSQBKT_c0_RSQBKT_,23.267,4.8748,fallback_mean,Heme and Siroheme Biosynthesis
rxn05172_LSQBKT_c0_RSQBKT_,27.295,4.4726,dltkcat,Transport
rxn03057_LSQBKT_c0_RSQBKT_,35.931,4.8748,fallback_mean,Methionine Salvage
rxn01485_LSQBKT_c0_RSQBKT_,49.384,4.8748,fallback_mean,Sialic Acid Metabolism
rxn00245_LSQBKT_c0_RSQBKT_,20.904,0.6124,dltkcat,None
rxn01629_LSQBKT_c0_RSQBKT_,47.426,0.7435,dltkcat,Heme and Siroheme Biosynthesis
rxn06874_LSQBKT_c0_RSQBKT_,249.675,4.8748,fallback_mean,Nitrogen Fixation
rxn06299_LSQBKT_c0_RSQBKT_,120.693,201.15,measured_core,Methanogenesis
rxn05313_LSQBKT_c0_RSQBKT_,58.984,6.1276,dltkcat,Transport
rxn00966_LSQBKT_c0_RSQBKT_,19.617,6.0785,dltkcat,Ubiquionine Biosynthesis
rxn00785_LSQBKT_c0_RSQBKT_,30.264,1.9488,dltkcat,Pentose Phosphate Pathway
rxn03084_LSQBKT_c0_RSQBKT_,30.466,15.3976,dltkcat,De Novo Purine Biosynthesis
rxn00011_LSQBKT_c0_RSQBKT_,82.679,4.8748,fallback_mean,Methionine Degradation
rxn00292_LSQBKT_c0_RSQBKT_,40.851,2.1831,dltkcat,Sialic Acid Metabolism
rxn05252_LSQBKT_c0_RSQBKT_,62.374,4.8748,fallback_mean,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn05155_LSQBKT_c0_RSQBKT_,27.161,1.2852,dltkcat,Transport
rxn01513_LSQBKT_c0_RSQBKT_,22.723,0.5162,dltkcat,Pyrimidine Conversions
rxn02476_LSQBKT_c0_RSQBKT_,46.474,17.3946,dltkcat,Chorismate Synthesis
rxn01575_LSQBKT_c0_RSQBKT_,31.67,1.5567,dltkcat,Amino Acid Biosynthesis
rxn09206_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn05181_LSQBKT_c0_RSQBKT_,29.989,0.1701,dltkcat,Transport
rxn00775_LSQBKT_c0_RSQBKT_,19.539,0.0272,dltkcat,NAD/NADP Cofactor Biosynthesis
rxn00364_LSQBKT_c0_RSQBKT_,20.212,4.8748,fallback_mean,Pyrimidine Conversions
rxn00515_LSQBKT_c0_RSQBKT_,15.292,81.5824,dltkcat,Purine Conversions; Pyrimidine Conversions
rxn01025_LSQBKT_c0_RSQBKT_,15.653,0.0516,dltkcat,Pyrimidine Conversions
rxn02186_LSQBKT_c0_RSQBKT_,36.604,4.8748,fallback_mean,Coenzyme A Biosynthesis; Branched Chain Amino Acid Biosynthesis
rxn10227_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn12846_LSQBKT_c0_RSQBKT_,32.597,4.3321,dltkcat,Protein Degradation
rxn05201_LSQBKT_c0_RSQBKT_,42.919,4.8748,fallback_mean,Transport
rxn02789_LSQBKT_c0_RSQBKT_,18.248,3.2112,dltkcat,Branched Chain Amino Acid Biosynthesis
rxn00830_LSQBKT_c0_RSQBKT_,38.74,4.8748,fallback_mean,Isoprenoid Biosynthesis; Archaeal Lipids
rxn08180_LSQBKT_c0_RSQBKT_,37.125,0.4928,dltkcat,Biotin Biosynthesis
rxn00800_LSQBKT_c0_RSQBKT_,50.715,0.1409,dltkcat,De Novo Purine Biosynthesis
rxn05234_LSQBKT_c0_RSQBKT_,87.969,24.4933,dltkcat,Ribonucleotide Reduction
rxn01465_LSQBKT_c0_RSQBKT_,47.175,4.8748,fallback_mean,De Novo Pyrimidine Synthesis
rxn00863_LSQBKT_c0_RSQBKT_,46.184,5.7115,dltkcat,Histidine Biosynthesis
rxn09449_LSQBKT_c0_RSQBKT_,62.374,4.8748,fallback_mean,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn03436_LSQBKT_c0_RSQBKT_,36.604,0.1999,dltkcat,Coenzyme A Biosynthesis; Branched Chain Amino Acid Biosynthesis
rxn08307_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn05555_LSQBKT_c0_RSQBKT_,72.478,4.8748,fallback_mean,Transport
rxn02159_LSQBKT_c0_RSQBKT_,46.184,7.7997,dltkcat,Histidine Biosynthesis
rxn00727_LSQBKT_c0_RSQBKT_,71.701,23.5113,dltkcat,Tryptophan Synthesis
rxn04385_LSQBKT_c0_RSQBKT_,14.393,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn01300_LSQBKT_c0_RSQBKT_,32.453,4.0932,dltkcat,Methionine Biosynthesis
rxn00175_LSQBKT_c0_RSQBKT_,71.808,62.6909,dltkcat,"Pyruvate Metabolism II: Acetyl-CoA, Acetogenesis from Pyruvate"
rxn06979_LSQBKT_c0_RSQBKT_,14.69,0.1221,dltkcat,Coenzyme B12 Biosynthesis
rxn12642_LSQBKT_c0_RSQBKT_,32.597,58.2954,dltkcat,Protein Degradation
rxn05247_LSQBKT_c0_RSQBKT_,62.374,165.5543,dltkcat,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn00986_LSQBKT_c0_RSQBKT_,71.808,7.83,dltkcat,Protein Acetylation and Deacetylation in Bacteria
rxn07588_LSQBKT_c0_RSQBKT_,28.464,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn05559_LSQBKT_c0_RSQBKT_,28.762,1.9636,dltkcat,Transport
rxn03068_LSQBKT_c0_RSQBKT_,36.604,4.8748,fallback_mean,Coenzyme A Biosynthesis; Branched Chain Amino Acid Biosynthesis
