strain,role,growth_scale,thermal_limit_C,peak_mu,peak_T_C,peak_mu_model,pool_binds,mu_pool_free_model,pool_binding_ratio,mu_all_caps_free_model,all_caps_ratio,fit_r2,descr_Topt_C,descr_rmax,descr_CTmax_C,descr_CTmin_C,descr_Ea_eV,median_enzyme_Tm_C,mu_22C,mu_24C,mu_26C,mu_28C,mu_30C,mu_32C,mu_34C,mu_36C,mu_38C,mu_40C,mu_42C,mu_44C,model_mu_22C,model_mu_24C,model_mu_26C,model_mu_28C,model_mu_30C,model_mu_32C,model_mu_34C,model_mu_36C,model_mu_38C,model_mu_40C,model_mu_42C,model_mu_44C
cauris_iRV973,calibrate_on,7.577083577583573,53.50732421875,0.7988000000000001,38.0,0.10542314755022768,True,2.044991485091811,19.39793615171174,2.044991485091811,19.39793615171174,0.21569471148204455,38.0,0.7988000000000035,53.6343344981581,19.36272955770959,1.3225204222074372,53.68015200000002,0.09552107136435525,0.16891432491062505,0.27250371107684557,0.39878066431656267,0.5301404254898568,0.64620715281608,0.7323428892653281,0.7828019637466241,0.7988000000000001,0.7858280517052665,0.7496258417987209,0.6960233676861955,0.012606574863044881,0.022292788931397,0.03596419496850138,0.05262983577168603,0.06996628980815932,0.08528441664915139,0.09665234410663336,0.10331177632281964,0.10542314755022768,0.10371115003008544,0.09893329460116448,0.09185900624685549
chaemulonii_draft,predict,7.577083577583573,53.116455078125,0.6858946226283703,40.0,0.0905222458753861,True,2.0449914850918107,22.59103787489952,2.0449914850918107,22.59103787489952,-2.069945886670337,39.5,0.6873462635155654,53.313124589577754,20.642456156354466,1.3347699070534726,53.53632600000003,0.05274958219064549,0.09476055463458738,0.15931904116335435,0.24825401789811116,0.3556663087186325,0.46712160340398345,0.5654597927303878,0.6400796832873606,0.6799783365126671,0.6858946226283703,0.6634218985755531,0.6197621766196179,0.00696172632260551,0.012506204222813616,0.021026433129851155,0.032763795641974756,0.04693973678353683,0.06164926104100786,0.07462763039901957,0.08447573221720883,0.08974143277557996,0.0905222458753861,0.08755636542511606,0.08179429067578899
cduobushaemulonii_draft,predict,7.577083577583573,53.738525390625,0.5647131485827094,36.0,0.07452909061916452,True,2.044991485091809,27.438835870700267,2.044991485091809,27.438835870700267,-0.3319309923248923,36.5,0.5648500423032154,53.95586818589647,17.272317787834346,1.2406629980674764,53.52176400000002,0.13528534518062196,0.21839879654513272,0.3130555453521652,0.40320717364621167,0.4763405121428854,0.5271063686129109,0.5551692286034782,0.5647131485827094,0.558671170084407,0.5371175986810438,0.5035552829160265,0.4612332054990901,0.017854540443615664,0.028823596085340113,0.04131610033685316,0.0532140327498934,0.06286594403579172,0.06956586438776115,0.07326951364848593,0.07452909061916452,0.07373168902837604,0.07088711549521239,0.0664576651108574,0.06087212854080503
cparapsilosis_iDC1003,predict,7.577083577583573,53.22802734375,0.7017178845424302,38.0,0.09261055092732881,True,2.836721790301676,30.63065451935001,2.836721790301676,30.63065451935001,-0.7270724967042301,38.0,0.7017178845424323,53.39495753337239,18.179064174923916,1.1187556988392269,54.206860000000006,0.12842170556423727,0.21197551967341624,0.3131780253082443,0.41708525262259105,0.5049857704302351,0.5844913175912763,0.6515760475564305,0.6910262038169004,0.7017178845424302,0.6875150910215335,0.6520423084253665,0.6006982881928172,0.01694869856578678,0.027975871917334437,0.04133226486174258,0.055045618588201554,0.06664645641816734,0.0771393520483877,0.08599298673226807,0.09119949605165598,0.09261055092732881,0.09073611027011935,0.08605452239624245,0.07927829778332568
