temp_C,growth,status,o2_uptake,o2_release,co2_uptake,co2_release,glc__D_uptake,glc__D_release,pyr_uptake,pyr_release,lac__D_uptake,lac__D_release,ac_uptake,ac_release,RQ,medium
31.5,0.8122522932304114,optimal,30.441071119648825,-30.441071119648825,-0.6276839609639079,0.6276839609639079,38.33296836130291,-38.33296836130291,-64.44375970330579,64.44375970330579,0.0,-0.0,0.0,-0.0,0.020619641092680087,glucose_minimal
32.0,0.8472876361166611,optimal,30.10064965810396,-30.10064965810396,-0.6547582123754523,0.6547582123754523,38.332952618755506,-38.332952618755506,-63.91654206403638,63.91654206403638,0.0,-0.0,0.0,-0.0,0.021752295043876987,glucose_minimal
32.5,0.8861293263570735,optimal,29.723243762479083,-29.723243762479083,-0.6847738936901192,0.6847738936901192,38.33293516588936,-38.33293516588936,-63.33204587970424,63.33204587970424,0.0,-0.0,0.0,-0.0,0.02303832983917248,glucose_minimal
33.0,0.9241199934387667,optimal,29.35410684679363,-29.35410684679363,-0.7141319300936402,0.7141319300936402,38.33291809541628,-38.33291809541628,-62.760356032737164,62.760356032737164,0.0,-0.0,0.0,-0.0,0.024328177785168936,glucose_minimal
33.5,0.9609492808244997,optimal,28.996254495235046,-28.996254495235046,-0.7425924874579244,0.7425924874579244,38.33290154678982,-38.33290154678982,-62.20614281968196,62.20614281968196,0.0,-0.0,0.0,-0.0,0.025609945159639654,glucose_minimal
34.0,0.9965325217686036,optimal,28.650509373572554,-28.650509373572554,-0.7700901378873152,0.7700901378873152,38.332885558053555,-38.332885558053555,-61.67068031974257,61.67068031974257,0.0,-0.0,0.0,-0.0,0.02687875904215693,glucose_minimal
34.5,1.030702840013005,optimal,28.31849293759886,-28.31849293759886,-0.7964959244660088,0.7964959244660088,38.332870204190556,-38.332870204190556,-61.156479714474195,61.156479714474195,0.0,-0.0,0.0,-0.0,0.028126352847276347,glucose_minimal
35.0,1.0634556038697498,optimal,28.000250191182843,-28.000250191182843,-0.8218062679656956,0.8218062679656956,38.332855487281996,-38.332855487281996,-60.663610702283684,60.663610702283684,0.0,-0.0,0.0,-0.0,0.029349961602288782,glucose_minimal
35.5,1.0944201162730047,optimal,27.964909820901497,-27.964909820901497,-1.3767883103102476,1.3767883103102476,38.33284157389442,-38.33284157389442,-59.66659798859655,59.66659798859655,0.0,-0.0,-0.5310536053840096,0.5310536053840096,0.049232710533584856,glucose_minimal
36.0,1.1220598010374823,optimal,28.433417924548475,-28.433417924548475,-2.8722864941073203,2.8722864941073203,38.332829154462736,-38.332829154462736,-57.77653236407777,57.77653236407777,0.0,-0.0,-2.0051926782776825,2.0051926782776825,0.10101798178922003,glucose_minimal
36.5,1.1474626277942253,optimal,28.865205506098242,-28.865205506098242,-4.249146125418271,4.249146125418271,38.33281774012591,-38.33281774012591,-56.037037325529035,56.037037325529035,0.0,-0.0,-3.362421774776491,3.362421774776491,0.14720650869852875,glucose_minimal
37.0,1.1695027510612073,optimal,29.24197740886582,-29.24197740886582,-5.448028280844316,5.448028280844316,38.332807836763855,-38.332807836763855,-54.523523686251174,54.523523686251174,0.0,-0.0,-4.544271990757666,4.544271990757666,0.18630847718227625,glucose_minimal
37.5,1.1853158178379783,optimal,29.51748594641804,-29.51748594641804,-6.318561040129646,6.318561040129646,38.332800731425856,-38.332800731425856,-53.42725313938841,53.42725313938841,0.0,-0.0,-5.4025848911738885,5.4025848911738885,0.21406162610188034,glucose_minimal
38.0,1.186913482880629,optimal,29.562707082888245,-29.562707082888245,-6.441285415359186,6.441285415359186,38.33280001354169,-38.33280001354169,-53.28172146326624,53.28172146326624,0.0,-0.0,-5.524074639267541,5.524074639267541,0.21788550680758154,glucose_minimal
38.5,1.154776899012396,optimal,29.06234665195771,-29.06234665195771,-4.791219127538267,4.791219127538267,38.33281445358004,-38.33281445358004,-55.390550206537284,55.390550206537284,0.0,-0.0,-3.898842529721492,3.898842529721492,0.1648600226580643,glucose_minimal
39.0,1.0303711393898807,optimal,28.621515223059834,-28.621515223059834,-1.3958382185277982,1.3958382185277982,38.3328703532347,-38.3328703532347,-42.83642683905116,42.83642683905116,0.0,-0.0,-0.5995986222523422,0.5995986222523422,0.04876884426451318,glucose_minimal
39.5,0.7491393356236735,optimal,25.48560510614464,-25.48560510614464,-1.0148550126170104,1.0148550126170104,32.54632124240299,-32.54632124240299,-18.83255170453516,18.83255170453516,0.0,-0.0,-0.43594283296887304,0.43594283296887304,0.039820714807055,glucose_minimal
40.0,0.41246862809224494,optimal,13.09937660527409,-13.09937660527409,-0.5587690231459675,0.5587690231459675,16.986936314906348,-16.986936314906348,-15.41478178999235,15.41478178999235,0.0,-0.0,-0.24002576515571686,0.24002576515571686,0.04265615379902851,glucose_minimal
40.5,0.16578451149508505,optimal,7.389231632250187,-7.389231632250187,-0.22458738248602722,0.22458738248602722,8.951767891917484,-8.951767891917484,-6.195700460122492,6.195700460122492,0.0,-0.0,-0.09647413527332624,0.09647413527332624,0.03039387498773473,glucose_minimal
41.0,0.05506083654721877,optimal,7.616955704085726,-7.616955704085726,-0.07459061794199304,0.07459061794199304,8.135909813952589,-8.135909813952589,-2.045757864341188,2.045757864341188,0.0,-0.0,-0.03204127180165663,0.03204127180165663,0.009792707328202359,glucose_minimal
41.5,0.016773545420074448,optimal,6.339522221105572,-6.339522221105572,-0.022723031403431623,0.022723031403431623,6.547727615099803,-6.547727615099803,-0.5229867287422416,0.5229867287422416,0.0,-0.0,-0.009760943741222283,0.009760943741222283,0.003584344468070793,glucose_minimal
