temp_C,growth
8.0,0.0
10.6,0.0
13.2,0.0
15.8,0.002897018905406711
18.4,0.023971384166381938
21.0,0.06453013839366586
23.6,0.1318357989666
26.2,0.22767970470312773
28.8,0.3426543453563231
31.400000000000002,0.4550461947209728
34.0,0.5406806457841439
36.6,0.5705508202977377
39.2,0.5565730682346397
41.800000000000004,0.4890722294260548
44.4,0.38851954171048353
47.0,0.2801637501120164
49.6,0.1819393799272346
52.2,0.10611457164104109
54.800000000000004,0.0541964650071529
57.4,0.022247436979637783
60.0,0.004417459372328929
