strain,role,growth_scale,thermal_limit_C,peak_mu,peak_T_C,peak_mu_model,pool_binds,mu_pool_free_model,pool_binding_ratio,mu_all_caps_free_model,all_caps_ratio,fit_r2,descr_Topt_C,descr_rmax,descr_CTmax_C,descr_CTmin_C,descr_Ea_eV,median_enzyme_Tm_C,mu_22C,mu_24C,mu_26C,mu_28C,mu_30C,mu_32C,mu_34C,mu_36C,mu_38C,mu_40C,mu_42C,mu_44C,model_mu_22C,model_mu_24C,model_mu_26C,model_mu_28C,model_mu_30C,model_mu_32C,model_mu_34C,model_mu_36C,model_mu_38C,model_mu_40C,model_mu_42C,model_mu_44C
cauris_iRV973,calibrate_on,7.670305186259774,53.46923828125,0.7988000000000002,38.0,0.10414187970394362,True,2.0449914850918107,19.636590878764142,2.0449914850918107,19.636590878764142,0.2538990798224138,38.0,0.7988,53.581614160250915,19.26367349461621,1.3051498774058277,53.68015200000002,0.0984370169726283,0.17368340436331084,0.2788554538451861,0.40556022634907896,0.5366627972182503,0.6517711383838809,0.7363799989742195,0.7849293899025486,0.7988000000000002,0.7836018748547873,0.7451535439918271,0.6893397543826845,0.012833520255356171,0.022643610670725223,0.036355196706477175,0.05287406648115913,0.06996629002188895,0.08497329930905921,0.09600400259084034,0.10233352791602535,0.10414187970394362,0.10216045591751617,0.09714783517697058,0.08987122906367996
chaemulonii_draft,predict,7.670305186259774,53.079833984375,0.6839529688367411,40.0,0.08916893816193161,True,2.0449914850918085,22.933899710436002,2.0449914850918085,22.933899710436002,-2.0320977045911177,39.0,0.6859540969081377,53.28591540854178,20.54238131991738,1.317564263090428,53.53632600000003,0.054359226788079286,0.09743510837631013,0.16303165622851923,0.2524739706165566,0.3600421075917976,0.4711442355434102,0.5685780955185737,0.6418207402063025,0.6799799420584384,0.6839529688367411,0.6594648041294752,0.6138105998190126,0.007086970526994919,0.012702898517108659,0.02125491128052721,0.03291576599439963,0.04693973692686442,0.061424444543275274,0.07412718030269486,0.08367603695300549,0.08865096310333553,0.08916893816193161,0.08597634489313535,0.08002427346940044
cduobushaemulonii_draft,predict,7.670305186259774,53.672607421875,0.5660430377464644,36.0,0.07379667744647858,True,2.0449914850918107,27.711159307611638,2.0449914850918107,27.711159307611638,-0.30332919437720673,36.0,0.5660430377464654,53.912511365096364,17.174083710822586,1.2652379126173348,53.52176400000002,0.13949224994044923,0.22467678511076564,0.32046628991481685,0.41012629712989684,0.48220097810123114,0.5315750612869266,0.558090753924039,0.5660430377464644,0.5584040933677534,0.5352716819545025,0.5001743537003068,0.45637964070563336,0.01818601040677353,0.029291766058179944,0.04178012245052325,0.05346935841152421,0.06286594423452974,0.06930298708833194,0.07275991507140768,0.07379667744647858,0.07280076604618711,0.06978492627820901,0.06520918549581257,0.05949954136416508
cparapsilosis_iDC1003,predict,7.670305186259774,53.07568359375,0.6573587205154664,38.0,0.08570176864579367,True,2.8367217903016666,33.099921216630776,2.8367217903016666,33.099921216630776,-0.4319087381674016,37.0,0.6598265053262399,53.29068883230932,17.41664986598814,1.1474923956851748,54.206860000000006,0.15001656762893065,0.24255016599157558,0.3450769420254438,0.4380506562941765,0.511198698571492,0.5760863480114912,0.629459466494167,0.6562932981370344,0.6573587205154664,0.6367731845958624,0.5967305275057093,0.5424159223701546,0.019558096318991754,0.031621970717158505,0.044988684758410724,0.05710993834754841,0.06664646140641568,0.0751060530216536,0.0820644617402905,0.0855628664310108,0.08570176864579367,0.08301797244476636,0.07779749475609712,0.07071634168374592
