variant,A_ETC_level,A_ETC_nm2_per_gDW,strain,T_C,mu_model,mu_scaled,area_used,binds,frac_of_budget,area::complex I,area::complex II,area::complex III,area::complex IV,area::ATP synthase
full,unconstrained,,chaemulonii_draft,40.0,0.08916893816193112,0.6839529688367372,3.482440539061862e+17,False,,0.0,0.0,541050476179766.5,178499057390685.44,3.4752450437261574e+17
full,unconstrained,,chaemulonii_draft,44.0,0.08002427346940023,0.6138105998190109,3.4509088163884736e+17,False,,0.0,0.0,485563382934212.2,160193198182108.12,3.44445125057731e+17
full,unconstrained,,cduobushaemulonii_draft,22.0,0.018186010406773902,0.13949224994045203,1.2893535046214232e+17,False,,0.0,0.0,110347277798985.89,36404893702011.48,1.2878859829064133e+17
full,unconstrained,,cduobushaemulonii_draft,26.0,0.041780122450523226,0.3204662899148166,1.8108634598252496e+17,False,,0.0,0.0,253509300577892.97,83635766319686.1,1.807492009156274e+17
full,unconstrained,,cduobushaemulonii_draft,30.0,0.06286594423452783,0.4822009781012165,2.521114097758492e+17,False,,0.0,0.0,381451767450824.9,125845524452251.61,2.5160411248394614e+17
full,unconstrained,,cduobushaemulonii_draft,34.0,0.07275991507140722,0.5580907539240354,2.947288067676563e+17,False,,0.0,0.0,441485426513591.75,145651350389381.44,2.9414166999075334e+17
full,unconstrained,,cduobushaemulonii_draft,38.0,0.07280076604618661,0.5584040933677495,3.125713130498539e+17,False,,0.0,0.0,441733298023702.0,145733126180840.1,3.1198384662564934e+17
full,unconstrained,,cduobushaemulonii_draft,40.0,0.06978492627821005,0.5352716819545104,3.1506973874967456e+17,False,,0.0,0.0,423434083339966.3,139695995236792.42,3.145066086710978e+17
full,unconstrained,,cduobushaemulonii_draft,44.0,0.05949954136416513,0.45637964070563364,3.094914263117274e+17,False,,0.0,0.0,361025440597916.2,119106633628344.78,3.090112942375012e+17
full,unconstrained,,cparapsilosis_iDC1003,22.0,0.019558096318991868,0.15001656762893148,7.75706901631753e+17,False,,0.0,1.420156682332605e+16,4.7213288731611885e+17,1.5576231619666678e+17,1.3361013129564115e+17
full,unconstrained,,cparapsilosis_iDC1003,26.0,0.0449886847584092,0.34507694202543204,1.1309552882054881e+18,False,,0.0,3.618087359572517e+16,6.78759170339511e+17,2.2393081132901757e+17,1.9208443294123434e+17
full,unconstrained,,cparapsilosis_iDC1003,30.0,0.06664646140641446,0.5111986985714826,1.5846087099497702e+18,False,,0.0,6.504422618982093e+16,9.421285478295113e+17,3.108195355742523e+17,2.6661640035618573e+17
full,unconstrained,,cparapsilosis_iDC1003,34.0,0.08206446174028936,0.6294594664941582,1.6713804061233915e+18,False,,4.956948261562545e+17,2.7720140981850584e+16,6.15804667576522e+17,2.0316136393653584e+17,3.2899940747222854e+17
full,unconstrained,,cparapsilosis_iDC1003,38.0,0.0857017686457931,0.657358720515462,1.8138882888756662e+18,False,,5.421114609063798e+17,2.8605981403673052e+16,6.658489006909224e+17,2.1967155814583216e+17,3.576503877288589e+17
full,unconstrained,,cparapsilosis_iDC1003,40.0,0.08301797244476598,0.6367731845958594,1.8164490810133944e+18,False,,5.486421602278413e+17,2.6590153686280984e+16,6.633735386161204e+17,2.1885490643493712e+17,3.5898832204821485e+17
full,unconstrained,,cparapsilosis_iDC1003,44.0,0.07071634168374469,0.542415922370145,1.7205449340837128e+18,False,,5.378609844653406e+17,1.8665668509080308e+16,6.174332394419981e+17,2.0369864937602576e+17,3.428863922912678e+17
full,3xA*,7.87103702951374e+17,cauris_iRV973,22.0,0.012833520255362166,0.09843701697267401,1.1918655723251781e+17,False,0.15142421104818632,0.0,-15319749822202.87,10025360343211.78,3307486916748.7544,1.1918854413508005e+17
full,3xA*,7.87103702951374e+17,cauris_iRV973,26.0,0.036355196706491504,0.2788554538452953,1.7090598701390064e+17,False,0.21713274422806134,0.0,-43398265417293.81,28400153666228.945,9369552162612.19,1.709116155734891e+17
full,3xA*,7.87103702951374e+17,cauris_iRV973,30.0,0.06996629002188903,0.5366627972182495,2.6236790098379136e+17,False,0.33333333333333337,0.0,-83520814070891.77,54656653466038.19,18031887140555.12,2.6237873325725565e+17
full,3xA*,7.87103702951374e+17,cauris_iRV973,34.0,0.0960040025908405,0.7363799989742187,3.3323340199292416e+17,False,0.4233665789443133,0.0,-114602795831295.4,74996937801260.25,24742391503348.324,3.332482654594508e+17
full,3xA*,7.87103702951374e+17,cauris_iRV973,38.0,0.10414187970394355,0.7987999999999975,3.676533818087383e+17,False,0.4670964962179213,0.0,0.0,631901812060944.9,208472005445326.4,3.6681300799123206e+17
full,3xA*,7.87103702951374e+17,cauris_iRV973,40.0,0.10216045591751613,0.7836018748547848,3.719864834229019e+17,False,0.47260161784028937,0.0,0.0,619879124505630.9,204505576266520.47,3.711620987221297e+17
full,3xA*,7.87103702951374e+17,cauris_iRV973,44.0,0.08987122906367992,0.6893397543826824,3.6320046771713146e+17,False,0.46143915516500805,0.0,0.0,545311767551413.0,179904908649659.72,3.6247525104093037e+17
full,3xA*,7.87103702951374e+17,chaemulonii_draft,22.0,0.0070869705269949275,0.05435922678807921,1.0887834979465221e+17,False,0.13832783327837875,0.0,-8459924736982.994,5536238838681.95,1826471757629.6758,1.0887944700879288e+17
full,3xA*,7.87103702951374e+17,chaemulonii_draft,26.0,0.02125491128052723,0.16303165622851895,1.4355107970502526e+17,False,0.18237886464865688,0.0,-25372611476166.27,16604029168159.22,5477868860463.086,1.435543704184728e+17
full,3xA*,7.87103702951374e+17,chaemulonii_draft,30.0,0.04693973692686453,0.3600421075917975,2.2186394016400384e+17,False,0.2818738361058254,0.0,-56033341758989.22,36668643345195.664,12097426323561.62,2.2187120743609408e+17
full,3xA*,7.87103702951374e+17,chaemulonii_draft,34.0,0.0741271803026949,0.5685780955185725,2.942308077800708e+17,False,0.37381453889341937,0.0,-88487790930797.72,57907080752070.68,19104242183601.03,2.942422842480659e+17
full,3xA*,7.87103702951374e+17,chaemulonii_draft,38.0,0.0886509631033355,0.6799799420584364,3.3950511912614944e+17,False,0.43133467401197517,0.0,0.0,537907558277199.8,177462170985879.72,3.3878974939688634e+17
full,3xA*,7.87103702951374e+17,chaemulonii_draft,40.0,0.08916893816193146,0.6839529688367381,3.482440539061865e+17,False,0.4424373212835723,0.0,0.0,541050476179773.06,178499057390687.6,3.4752450437261606e+17
full,3xA*,7.87103702951374e+17,chaemulonii_draft,44.0,0.08002427346940011,0.6138105998190084,3.450908816388473e+17,False,0.4384312770285194,0.0,0.0,485563382934215.56,160193198182109.25,3.4444512505773094e+17
full,3xA*,7.87103702951374e+17,cduobushaemulonii_draft,22.0,0.018186010406773524,0.13949224994044881,1.2893535046214168e+17,False,0.16380986390824678,0.0,0.0,110347277798984.53,36404893702011.02,1.2878859829064069e+17
full,3xA*,7.87103702951374e+17,cduobushaemulonii_draft,26.0,0.041780122450522726,0.320466289914812,1.8108634598252413e+17,False,0.2300666929954862,0.0,0.0,253509300577891.97,83635766319685.77,1.8074920091562656e+17
full,3xA*,7.87103702951374e+17,cduobushaemulonii_draft,30.0,0.06286594423452879,0.48220097810122264,2.5211140977585072e+17,False,0.3203026600313501,0.0,0.0,381451767450830.6,125845524452253.52,2.5160411248394765e+17
full,3xA*,7.87103702951374e+17,cduobushaemulonii_draft,34.0,0.07275991507140768,0.5580907539240375,2.9472880676765696e+17,False,0.3744472369555919,0.0,0.0,441485426513598.2,145651350389383.56,2.94141669990754e+17
full,3xA*,7.87103702951374e+17,cduobushaemulonii_draft,38.0,0.07280076604618659,0.5584040933677479,3.12571313049854e+17,False,0.39711579538733816,0.0,0.0,441733298023701.75,145733126180840.03,3.119838466256495e+17
full,3xA*,7.87103702951374e+17,cduobushaemulonii_draft,40.0,0.06978492627820933,0.5352716819545036,3.15069738749674e+17,False,0.40028999681778715,0.0,0.0,423434083339967.0,139695995236792.62,3.145066086710972e+17
full,3xA*,7.87103702951374e+17,cduobushaemulonii_draft,44.0,0.059499541364165236,0.4563796407056333,3.0949142631172755e+17,False,0.39320285897682716,0.0,0.0,361025440597913.8,119106633628344.0,3.090112942375013e+17
full,3xA*,7.87103702951374e+17,cparapsilosis_iDC1003,22.0,0.019558096318995483,0.15001656762895885,7.757069016317873e+17,False,0.9855205848011481,0.0,1.4201566823328442e+16,4.721328873161387e+17,1.5576231619667334e+17,1.3361013129564675e+17
full,3xA*,7.87103702951374e+17,cparapsilosis_iDC1003,26.0,0.04122455969890893,0.31620495405981597,7.87103702951374e+17,True,1.0,0.0,1.0881275069543212e+16,4.812570194518532e+17,1.5877247709188707e+17,1.3619293133809046e+17
full,3xA*,7.87103702951374e+17,cparapsilosis_iDC1003,30.0,0.057867849253836125,0.44386406424939684,7.871037029513738e+17,True,0.9999999999999999,0.0,1.5274292557950918e+16,4.765375144975984e+17,1.572154556626974e+17,1.3807644023312714e+17
full,3xA*,7.87103702951374e+17,cparapsilosis_iDC1003,34.0,0.06697950994959402,0.5137532825395078,7.871037029513738e+17,True,0.9999999999999999,2.150352903799067e+17,1.7907257252501186e+16,2.935548264325024e+17,9.684726678491648e+16,1.6375906210154704e+17
full,3xA*,7.87103702951374e+17,cparapsilosis_iDC1003,38.0,0.06551278238750959,0.5025030345132214,7.871037029513741e+17,True,1.0000000000000002,2.1472821578527898e+17,1.7515121391946772e+16,2.914962826194485e+17,9.616812843016997e+16,1.6719595472452976e+17
full,3xA*,7.87103702951374e+17,cparapsilosis_iDC1003,40.0,0.06155842779308145,0.47217192795926916,7.87103702951374e+17,True,1.0,2.1830872591948848e+17,1.624842546669715e+16,2.893949714862004e+17,9.54748806222802e+16,1.6767669945670768e+17
full,3xA*,7.87103702951374e+17,cparapsilosis_iDC1003,44.0,0.04931817975039617,0.3782854899163545,7.871037029513741e+17,True,1.0000000000000002,2.3096537393038262e+17,1.2189663302228478e+16,2.8384226135070058e+17,9.364297478578832e+16,1.66463429582274e+17
