line,scheme,step_sd,logL,min_growth,n_infeasible,n_below_mask,T_min_growth
PC3,current,-0.2,-7.703786915364412,0.0009130837780243588,0,0,50.0
PC3,current,-0.15000000000000002,-7.4908476795993,0.0009025294411413194,0,0,50.0
PC3,current,-0.1,-7.330169814718305,0.0008925180793039133,0,0,50.0
PC3,current,-0.05,-7.2438285152427255,0.0005934325689043768,0,0,15.0
PC3,current,0.0,-7.185975143950628,9.999999859862579e-05,0,1,15.0
PC3,current,0.05,-7.359402051870111,0.0,1,1,15.0
PC3,current,0.1,-7.527249051689433,0.0,1,1,15.0
PC3,current,0.15000000000000002,-7.75070405733269,0.0,1,1,15.0
PC3,current,0.2,-8.031964172588891,0.0,1,1,15.0
PC3,current,0.25,-8.404344455198066,0.0,1,1,15.0
PC3,current,0.30000000000000004,-8.827100302497334,0.0,1,1,15.0
PC3,current,0.35000000000000003,-9.28249820099358,0.0,1,1,15.0
PC3,current,0.4,-9.780859191880857,0.0,1,1,15.0
PC3,current,0.45,-10.3337857098282,0.0,1,1,15.0
PC3,current,0.5,-10.923230613170393,0.0,1,1,15.0
PC3,current,0.55,-11.569145576062242,0.0,1,1,15.0
PC3,current,0.6000000000000001,-12.225617103542486,0.0,1,1,15.0
PC3,current,0.65,-12.905642527709675,0.0,1,1,15.0
PC3,current,0.7000000000000001,-13.60037517278638,0.0,1,1,15.0
PC3,current,0.75,-14.315091020738675,0.0,1,1,15.0
PC3,current,0.8,-15.046547840048923,0.0,1,1,15.0
PC3,current,0.8500000000000001,-15.793799946002474,0.0,1,1,15.0
PC3,current,0.9,-16.552309160563794,0.0,1,1,15.0
PC3,current,0.9500000000000001,-17.321031658177027,0.0,1,1,15.0
PC3,current,1.0,-18.10966179630741,0.0,1,1,15.0
random2,current,-1.0,-18.452189548149764,0.0010738616981116876,0,0,50.0
random2,current,-0.9500000000000001,-17.51819324723784,0.001063216955142876,0,0,50.0
random2,current,-0.9,-16.616239152916208,0.0010525825469719205,0,0,50.0
random2,current,-0.8500000000000001,-15.752875741420594,0.0010419654468816445,0,0,50.0
random2,current,-0.8,-14.865338930589006,0.0010313721154122763,0,0,50.0
random2,current,-0.75,-14.00899527128766,0.0010208085298780052,0,0,50.0
random2,current,-0.7000000000000001,-13.172986089585713,0.0010102802127001647,0,0,50.0
random2,current,-0.65,-12.375733145829717,0.000999792258528234,0,0,50.0
random2,current,-0.6000000000000001,-11.62146697658963,0.0009893493599364225,0,0,50.0
random2,current,-0.55,-10.93198583016655,0.0009789558322182781,0,0,50.0
random2,current,-0.5,-10.28551576789362,0.0009686156364449147,0,0,50.0
random2,current,-0.45,-9.694245782488967,0.0009583324019743149,0,0,50.0
random2,current,-0.4,-9.167474499320182,0.0009481094471308894,0,0,50.0
random2,current,-0.35000000000000003,-8.697357183391933,0.0009379497992745659,0,0,50.0
random2,current,-0.30000000000000004,-8.300010896772974,0.0009278562136600348,0,0,50.0
random2,current,-0.25,-7.947884427307525,0.0009178311908330089,0,0,50.0
random2,current,-0.2,-7.659444998537298,0.0009078769937124953,0,0,50.0
random2,current,-0.15000000000000002,-7.444915173378051,0.0008987138995230925,0,0,50.0
random2,current,-0.1,-7.31195082615871,0.0008899903062519043,0,0,50.0
random2,current,-0.05,-7.218563584556641,0.0005832805676293241,0,0,15.0
random2,current,0.0,-7.185975143950628,9.999999859862579e-05,0,1,15.0
random2,current,0.05,-7.32641118249517,0.0,1,1,15.0
random2,current,0.1,-7.600194010639774,0.0,1,1,15.0
random2,current,0.15000000000000002,-7.877084840467543,0.0,1,1,15.0
random2,current,0.2,-8.227566851597667,0.0,1,1,15.0
random2,current,0.25,-8.64945485769819,0.0,1,1,15.0
random2,current,0.30000000000000004,-9.118917060185453,0.0,1,1,15.0
random2,current,0.35000000000000003,-9.654908660711257,0.0,1,1,15.0
random2,current,0.4,-10.257990122114371,0.0,1,1,15.0
random2,current,0.45,-10.931835861109686,0.0,1,1,15.0
random2,current,0.5,-11.650292707350554,0.0,1,1,15.0
random2,current,0.55,-12.435105342241197,0.0,1,1,15.0
random2,current,0.6000000000000001,-13.277897151861552,0.0,1,1,15.0
random2,current,0.65,-14.141468180341368,0.0,1,1,15.0
random2,current,0.7000000000000001,-15.067686691024184,0.0,1,1,15.0
random2,current,0.75,-16.04015588413387,0.0,1,1,15.0
random2,current,0.8,-17.054314686690738,0.0,1,1,15.0
random2,current,0.8500000000000001,-18.12450041415437,0.0,1,1,15.0
random2,current,0.9,-19.246825402975603,0.0,1,1,15.0
random2,current,0.9500000000000001,-20.40806192714284,0.0,1,1,15.0
random2,current,1.0,-21.606741137467743,0.0,1,1,15.0
random3,current,-1.0,-12.772336981120393,0.000757625088147017,0,0,50.0
random3,current,-0.9500000000000001,-12.40522826128216,0.0007634908679716633,0,0,50.0
random3,current,-0.9,-12.057913212353819,0.0007693588958456348,0,0,50.0
random3,current,-0.8500000000000001,-11.725142898737703,0.000775226808103516,0,0,50.0
random3,current,-0.8,-11.349285780234435,0.00078109211619554,0,0,50.0
random3,current,-0.75,-10.970038427228527,0.0007869522018513487,0,0,50.0
random3,current,-0.7000000000000001,-10.604002538118598,0.0007928043121540698,0,0,50.0
random3,current,-0.65,-10.255338112854304,0.0007986455545337588,0,0,50.0
random3,current,-0.6000000000000001,-9.923746216188597,0.0008044728916550756,0,0,50.0
random3,current,-0.55,-9.593544101593512,0.000810283136368964,0,0,50.0
random3,current,-0.5,-9.291742451177495,0.0008160729464100285,0,0,50.0
random3,current,-0.45,-9.006859775036162,0.0008218388192644964,0,0,50.0
random3,current,-0.4,-8.739038072943263,0.0008275770869187773,0,0,50.0
random3,current,-0.35000000000000003,-8.485068740239626,0.0008332839106843401,0,0,50.0
random3,current,-0.30000000000000004,-8.24576022004587,0.0008389552759345421,0,0,50.0
random3,current,-0.25,-8.018691805120902,0.0008445869870715708,0,0,50.0
random3,current,-0.2,-7.836288608514028,0.0008501746624440721,0,0,50.0
random3,current,-0.15000000000000002,-7.673178189994519,0.0008557137294439123,0,0,50.0
random3,current,-0.1,-7.521819553436178,0.0008611994197406632,0,0,50.0
random3,current,-0.05,-7.319096020056123,0.0008014544223511751,0,0,15.0
random3,current,0.0,-7.185975143950628,9.999999859862579e-05,0,1,15.0
random3,current,0.05,-7.20692316143792,0.0,1,1,15.0
random3,current,0.1,-7.241827233273423,0.0,1,1,15.0
random3,current,0.15000000000000002,-7.28990135492557,0.0,1,1,15.0
random3,current,0.2,-7.348893646419564,0.0,1,1,15.0
random3,current,0.25,-7.426666136508654,0.0,1,1,15.0
random3,current,0.30000000000000004,-7.51263363921732,0.0,1,1,15.0
random3,current,0.35000000000000003,-7.605252975797562,0.0,1,1,15.0
random3,current,0.4,-7.70374544521585,0.0,1,1,15.0
random3,current,0.45,-7.80689141261821,0.0,1,1,15.0
random3,current,0.5,-7.920532642696535,0.0,1,1,15.0
random3,current,0.55,-8.039273784639175,0.0,1,1,15.0
random3,current,0.6000000000000001,-8.152327865950655,0.0,1,1,15.0
random3,current,0.65,-8.282023535667857,0.0,1,1,15.0
random3,current,0.7000000000000001,-8.41936486747943,0.0,1,1,15.0
random3,current,0.75,-8.569077555906958,0.0,1,1,15.0
random3,current,0.8,-8.728004123328265,0.0,1,1,15.0
random3,current,0.8500000000000001,-8.893549258866525,0.0,1,1,15.0
random3,current,0.9,-9.065594371126316,0.0,1,1,15.0
random3,current,0.9500000000000001,-9.238037497565852,0.0,1,1,15.0
random3,current,1.0,-9.413580709124062,0.0,1,1,15.0
random1,current,-1.0,-26.731289023322336,0.0009797124260372365,0,0,50.0
random1,current,-0.9500000000000001,-24.70868082537787,0.0009742095114221216,0,0,50.0
random1,current,-0.9,-22.82686228839137,0.0009687195705431423,0,0,50.0
random1,current,-0.8500000000000001,-21.04904521321115,0.0009632424816280083,0,0,50.0
random1,current,-0.8,-19.422486021393883,0.0009577781248281086,0,0,50.0
random1,current,-0.75,-17.940712740714027,0.0009523263823014378,0,0,50.0
random1,current,-0.7000000000000001,-16.563143395804058,0.0009468871382129782,0,0,50.0
random1,current,-0.65,-15.311728845274299,0.0009414602788768661,0,0,50.0
random1,current,-0.6000000000000001,-14.161029215453267,0.0009360456927289309,0,0,50.0
random1,current,-0.55,-13.139759289062379,0.0009306432704488825,0,0,50.0
random1,current,-0.5,-12.19934173268177,0.0009252529050134288,0,0,50.0
random1,current,-0.45,-11.369452754974187,0.0009198744917043505,0,0,50.0
random1,current,-0.4,-10.652218233900163,0.0009145079282783499,0,0,50.0
random1,current,-0.35000000000000003,-10.167635316680594,0.0009091531149146946,0,0,50.0
random1,current,-0.30000000000000004,-9.68280594577198,0.0009038099543676486,0,0,50.0
random1,current,-0.25,-9.301730046829526,0.0008984783519840248,0,0,50.0
random1,current,-0.2,-9.025200503376423,0.0008931582157920556,0,0,50.0
random1,current,-0.15000000000000002,-8.407888660988835,0.0008878494565655582,0,0,50.0
random1,current,-0.1,-7.892125961046852,0.0008825519878941515,0,0,50.0
random1,current,-0.05,-7.489722880184308,0.0008772657262545077,0,0,50.0
random1,current,0.0,-7.185975143950628,9.999999859862579e-05,0,1,15.0
random1,current,0.05,-7.375299261094858,0.0,1,1,15.0
random1,current,0.1,-7.659307626802832,0.0,1,1,15.0
random1,current,0.15000000000000002,-8.040614807819443,0.0,1,1,15.0
random1,current,0.2,-8.509092971138951,0.0,1,1,15.0
random1,current,0.25,-9.076728520483165,0.0,1,1,15.0
random1,current,0.30000000000000004,-9.726241338127192,0.0,1,1,15.0
random1,current,0.35000000000000003,-10.448916033589267,0.0,1,1,15.0
random1,current,0.4,-11.262167110839567,0.0,1,1,15.0
random1,current,0.45,-12.310523753905503,0.0,1,1,15.0
random1,current,0.5,-13.303716184483417,0.0,1,1,15.0
random1,current,0.55,-14.36722233034455,0.0,1,1,15.0
random1,current,0.6000000000000001,-15.494687110141397,0.0,1,1,15.0
random1,current,0.65,-16.669173275126855,0.0,1,1,15.0
random1,current,0.7000000000000001,-17.902515935157016,0.0,1,1,15.0
random1,current,0.75,-19.19600913445804,0.0,1,1,15.0
random1,current,0.8,-20.535214772147768,0.0,1,1,15.0
random1,current,0.8500000000000001,-23.034457140188074,0.0,1,1,15.0
random1,current,0.9,-24.48989514185018,0.0,1,1,15.0
random1,current,0.9500000000000001,-25.803554135884966,0.0,1,1,15.0
random1,current,1.0,-27.259555367614,0.0,1,1,15.0
axis:topt_scale,clamp,-1.0,-17.757649449931048,0.0008658723459902955,0,0,50.0
axis:topt_scale,clamp,-0.9500000000000001,-17.029953507019293,0.0008662346560997227,0,0,50.0
axis:topt_scale,clamp,-0.9,-16.334285377779967,0.0008665942271761392,0,0,50.0
axis:topt_scale,clamp,-0.8500000000000001,-15.667719068639242,0.0008669509907111347,0,0,50.0
axis:topt_scale,clamp,-0.8,-15.052250702601652,0.0008673048786661554,0,0,50.0
axis:topt_scale,clamp,-0.75,-14.393344900021166,0.0008676558238263323,0,0,50.0
axis:topt_scale,clamp,-0.7000000000000001,-13.794065304652094,0.0008680037600688963,0,0,50.0
axis:topt_scale,clamp,-0.65,-13.229787296343414,0.0008683486228552004,0,0,50.0
axis:topt_scale,clamp,-0.6000000000000001,-12.708270178970778,0.0008686903493610812,0,0,50.0
axis:topt_scale,clamp,-0.55,-12.228671674176175,0.0008690288790649391,0,0,50.0
axis:topt_scale,clamp,-0.5,-11.786897471092148,0.0008693641582636348,0,0,50.0
axis:topt_scale,clamp,-0.45,-11.386468880704644,0.0008696961269647398,0,0,50.0
axis:topt_scale,clamp,-0.4,-11.155260391730312,0.0008700247324651451,0,0,50.0
axis:topt_scale,clamp,-0.35000000000000003,-10.831000082642817,0.0008703499250906141,0,0,50.0
axis:topt_scale,clamp,-0.30000000000000004,-10.54721481632302,0.0008706716581957602,0,0,50.0
axis:topt_scale,clamp,-0.25,-10.315014461129369,0.0008709898882621548,0,0,50.0
axis:topt_scale,clamp,-0.2,-10.138448960773506,0.0008713045748965292,0,0,50.0
axis:topt_scale,clamp,-0.15000000000000002,-10.01020433448511,0.0008716156807236406,0,0,50.0
axis:topt_scale,clamp,-0.1,-9.9478388143301,0.0008719231712999515,0,0,50.0
axis:topt_scale,clamp,-0.05,-9.935912506531803,0.0008722270149925937,0,0,50.0
axis:topt_scale,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
axis:topt_scale,clamp,0.05,-8.548701532119278,0.0,1,1,15.0
axis:topt_scale,clamp,0.1,-8.746270043991686,0.0,1,1,15.0
axis:topt_scale,clamp,0.15000000000000002,-9.016865693547233,0.0,1,1,15.0
axis:topt_scale,clamp,0.2,-9.364869576982748,0.0,1,1,15.0
axis:topt_scale,clamp,0.25,-9.794143395576164,0.0,1,1,15.0
axis:topt_scale,clamp,0.30000000000000004,-10.320008772552132,0.0,1,1,15.0
axis:topt_scale,clamp,0.35000000000000003,-10.934825769330285,0.0,1,1,15.0
axis:topt_scale,clamp,0.4,-11.645090850264774,0.0,1,1,15.0
axis:topt_scale,clamp,0.45,-12.478320603810024,0.0,1,1,15.0
axis:topt_scale,clamp,0.5,-13.58860840755372,0.0,1,1,15.0
axis:topt_scale,clamp,0.55,-14.764626320601602,0.0,1,1,15.0
axis:topt_scale,clamp,0.6000000000000001,-16.206843593907443,0.0,1,1,15.0
axis:topt_scale,clamp,0.65,-18.032544078416848,0.0,1,1,15.0
axis:topt_scale,clamp,0.7000000000000001,-20.425393870762463,0.0,1,1,15.0
axis:topt_scale,clamp,0.75,-23.47059911409108,0.0,1,1,15.0
axis:topt_scale,clamp,0.8,-27.625378167208368,0.0,1,1,15.0
axis:topt_scale,clamp,0.8500000000000001,-33.258610300641564,0.0,1,1,15.0
axis:topt_scale,clamp,0.9,-40.50966010176835,0.0,1,1,15.0
axis:topt_scale,clamp,0.9500000000000001,-49.061404674291,0.0,1,1,15.0
axis:topt_scale,clamp,1.0,-57.51924909546827,0.0,1,1,15.0
axis:dCp_scale,clamp,-1.0,-36.77824026963769,0.000885752097467714,0,0,50.0
axis:dCp_scale,clamp,-0.9500000000000001,-34.14572333055314,0.0008852589888661699,0,0,50.0
axis:dCp_scale,clamp,-0.9,-31.575997553886943,0.0008847498297359604,0,0,50.0
axis:dCp_scale,clamp,-0.8500000000000001,-29.038389620336005,0.0008842240136758728,0,0,50.0
axis:dCp_scale,clamp,-0.8,-26.604783551360327,0.000883680907066161,0,0,50.0
axis:dCp_scale,clamp,-0.75,-24.328306269631792,0.0008831198474779729,0,0,50.0
axis:dCp_scale,clamp,-0.7000000000000001,-22.23274344121389,0.0008825401422678886,0,0,50.0
axis:dCp_scale,clamp,-0.65,-20.299983675042633,0.0008819410669068974,0,0,50.0
axis:dCp_scale,clamp,-0.6000000000000001,-18.527887877936205,0.0008813218632510105,0,0,50.0
axis:dCp_scale,clamp,-0.55,-16.93394536251364,0.0008806817377190603,0,0,50.0
axis:dCp_scale,clamp,-0.5,-15.497921371691545,0.0008800198593490521,0,0,50.0
axis:dCp_scale,clamp,-0.45,-14.212544869140451,0.0008793353577533815,0,0,50.0
axis:dCp_scale,clamp,-0.4,-13.075705298048891,0.0008786273208716132,0,0,50.0
axis:dCp_scale,clamp,-0.35000000000000003,-12.107995783088,0.0008778947927488082,0,0,50.0
axis:dCp_scale,clamp,-0.30000000000000004,-11.30615000077131,0.0008771367709730929,0,0,50.0
axis:dCp_scale,clamp,-0.25,-10.670464643899049,0.0008763522040772816,0,0,50.0
axis:dCp_scale,clamp,-0.2,-10.322516598279467,0.0008755399887602917,0,0,50.0
axis:dCp_scale,clamp,-0.15000000000000002,-10.035380220252996,0.0008746989668837889,0,0,50.0
axis:dCp_scale,clamp,-0.1,-9.86303687433137,0.0008738279224364188,0,0,50.0
axis:dCp_scale,clamp,-0.05,-9.844852583660792,0.0008729255779343033,0,0,50.0
axis:dCp_scale,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
axis:dCp_scale,clamp,0.05,-8.706452468127708,0.0,1,1,15.0
axis:dCp_scale,clamp,0.1,-9.169051111392605,0.0,1,1,15.0
axis:dCp_scale,clamp,0.15000000000000002,-9.81247740969145,0.0,1,1,15.0
axis:dCp_scale,clamp,0.2,-10.631950154513502,0.0,1,1,15.0
axis:dCp_scale,clamp,0.25,-11.743850126823958,0.0,1,1,15.0
axis:dCp_scale,clamp,0.30000000000000004,-12.89096907623064,0.0,1,1,15.0
axis:dCp_scale,clamp,0.35000000000000003,-14.196424140384007,0.0,1,1,15.0
axis:dCp_scale,clamp,0.4,-15.653570159036276,0.0,1,1,15.0
axis:dCp_scale,clamp,0.45,-17.249264159341628,0.0,1,1,15.0
axis:dCp_scale,clamp,0.5,-20.42604659786928,0.0,1,1,15.0
axis:dCp_scale,clamp,0.55,-21.871114554548697,0.0,1,1,15.0
axis:dCp_scale,clamp,0.6000000000000001,-23.74382793661517,0.0,1,1,15.0
axis:dCp_scale,clamp,0.65,-24.605238727852132,0.0,1,1,15.0
axis:dCp_scale,clamp,0.7000000000000001,-26.705553464272604,0.0,1,1,15.0
axis:dCp_scale,clamp,0.75,-28.874956695527743,0.0,1,1,15.0
axis:dCp_scale,clamp,0.8,-29.278373265798326,0.0,2,2,15.0
axis:dCp_scale,clamp,0.8500000000000001,-31.507017396741052,0.0,2,2,15.0
axis:dCp_scale,clamp,0.9,-33.83089174580077,0.0,2,2,15.0
axis:dCp_scale,clamp,0.9500000000000001,-37.59119728554825,0.0,2,2,15.0
axis:dCp_scale,clamp,1.0,-42.406767543752316,0.0,2,2,15.0
axis:f_maint,clamp,-1.0,-9.690280787091156,0.000874190860286754,0,0,50.0
axis:f_maint,clamp,-0.9500000000000001,-9.69670136897021,0.0008741076764307394,0,0,50.0
axis:f_maint,clamp,-0.9,-9.703156484980417,0.0008740244925554959,0,0,50.0
axis:f_maint,clamp,-0.8500000000000001,-9.709645994791249,0.0008739413086677211,0,0,50.0
axis:f_maint,clamp,-0.8,-9.716169764158174,0.0008738581248133335,0,0,50.0
axis:f_maint,clamp,-0.75,-9.722727667307133,0.0008737749409408622,0,0,50.0
axis:f_maint,clamp,-0.7000000000000001,-9.729319573297559,0.0008736917570683945,0,0,50.0
axis:f_maint,clamp,-0.65,-9.73594536103222,0.0008736085731769583,0,0,50.0
axis:f_maint,clamp,-0.6000000000000001,-9.7426048944976,0.0008735253893234557,0,0,50.0
axis:f_maint,clamp,-0.55,-9.74929806126039,0.0008734422054544613,0,0,50.0
axis:f_maint,clamp,-0.5,-9.75602474387664,0.0008733590215739224,0,0,50.0
axis:f_maint,clamp,-0.45,-9.762784819709749,0.0008732758376927802,0,0,50.0
axis:f_maint,clamp,-0.4,-9.76957817326096,0.0008731926538238812,0,0,50.0
axis:f_maint,clamp,-0.35000000000000003,-9.784841556210493,0.000873109469947107,0,0,50.0
axis:f_maint,clamp,-0.30000000000000004,-9.812975192401407,0.0008730262860886669,0,0,50.0
axis:f_maint,clamp,-0.25,-9.841781252293503,0.0008729431022161719,0,0,50.0
axis:f_maint,clamp,-0.2,-9.871105632781902,0.0008728599183437024,0,0,50.0
axis:f_maint,clamp,-0.15000000000000002,-9.900630690357982,0.000688426782149226,0,0,15.0
axis:f_maint,clamp,-0.1,-9.930404620552375,0.0004922845209657894,0,0,15.0
axis:f_maint,clamp,-0.05,-9.960426800361358,0.00029614225978223706,0,0,15.0
axis:f_maint,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
axis:f_maint,clamp,0.05,-8.459167120709651,0.0,1,1,15.0
axis:f_maint,clamp,0.1,-8.499476872811545,0.0,1,1,15.0
axis:f_maint,clamp,0.15000000000000002,-8.540430114813876,0.0,1,1,15.0
axis:f_maint,clamp,0.2,-8.58234039656729,0.0,1,1,15.0
axis:f_maint,clamp,0.25,-8.625055670601615,0.0,1,1,15.0
axis:f_maint,clamp,0.30000000000000004,-8.66842518035978,0.0,1,1,15.0
axis:f_maint,clamp,0.35000000000000003,-8.71244890609877,0.0,1,1,15.0
axis:f_maint,clamp,0.4,-8.757148857760235,0.0,1,1,15.0
axis:f_maint,clamp,0.45,-8.802837191621895,0.0,1,1,15.0
axis:f_maint,clamp,0.5,-8.849828533832893,0.0,1,1,15.0
axis:f_maint,clamp,0.55,-8.897567691299425,0.0,1,1,15.0
axis:f_maint,clamp,0.6000000000000001,-8.946378600048007,0.0,1,1,15.0
axis:f_maint,clamp,0.65,-8.996133192294959,0.0,1,1,15.0
axis:f_maint,clamp,0.7000000000000001,-9.046815106518581,0.0,1,1,15.0
axis:f_maint,clamp,0.75,-9.098424438798634,0.0,1,1,15.0
axis:f_maint,clamp,0.8,-9.150961288312704,0.0,1,1,15.0
axis:f_maint,clamp,0.8500000000000001,-9.204395492441025,0.0,1,1,15.0
axis:f_maint,clamp,0.9,-9.258872160477273,0.0,1,1,15.0
axis:f_maint,clamp,0.9500000000000001,-9.314560464092999,0.0,1,1,15.0
axis:f_maint,clamp,1.0,-9.37119715412992,0.0,1,1,15.0
axis:kcat_scale,clamp,-1.0,-38.1714918316316,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.9500000000000001,-35.65410892890685,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.9,-33.243181562422606,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.8500000000000001,-31.004189128929838,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.8,-28.85808045555867,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.75,-26.78184551269209,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.7000000000000001,-24.80418806051521,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.65,-22.963529747481125,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.6000000000000001,-21.191433734553634,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.55,-19.501007847796807,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.5,-17.887754588020197,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.45,-16.36202480582145,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.4,-14.955792660623768,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.35000000000000003,-13.647830956329534,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.30000000000000004,-12.444020764869219,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.25,-11.355638821368537,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.2,-10.40993422634535,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.15000000000000002,-9.670632699633845,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.1,-9.101689928735555,0.0,1,1,15.0
axis:kcat_scale,clamp,-0.05,-8.678574610811205,0.0,1,1,15.0
axis:kcat_scale,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
axis:kcat_scale,clamp,0.05,-9.886667496095868,0.0008983601097105169,0,0,50.0
axis:kcat_scale,clamp,0.1,-9.935828288846787,0.0009249408505204845,0,0,50.0
axis:kcat_scale,clamp,0.15000000000000002,-10.135768137547888,0.0009522910531487033,0,0,50.0
axis:kcat_scale,clamp,0.2,-10.47347587718789,0.000980432991970189,0,0,50.0
axis:kcat_scale,clamp,0.25,-10.959311225388563,0.001009389586264198,0,0,50.0
axis:kcat_scale,clamp,0.30000000000000004,-11.570598727721407,0.0010391844187535113,0,0,50.0
axis:kcat_scale,clamp,0.35000000000000003,-12.316973348573903,0.0010698417548288199,0,0,50.0
axis:kcat_scale,clamp,0.4,-13.225163642720474,0.0011013865623451067,0,0,50.0
axis:kcat_scale,clamp,0.45,-14.256637627695156,0.0011338445318876671,0,0,50.0
axis:kcat_scale,clamp,0.5,-15.421303328235783,0.001167242097763112,0,0,50.0
axis:kcat_scale,clamp,0.55,-16.745174296151827,0.0012016064594938124,0,0,50.0
axis:kcat_scale,clamp,0.6000000000000001,-18.17099299059423,0.0012369656039764576,0,0,50.0
axis:kcat_scale,clamp,0.65,-19.66594963250663,0.001273348328275077,0,0,50.0
axis:kcat_scale,clamp,0.7000000000000001,-21.319286035621623,0.0013107842630523479,0,0,50.0
axis:kcat_scale,clamp,0.75,-23.120575275375117,0.0013493038968081042,0,0,50.0
axis:kcat_scale,clamp,0.8,-25.07049538260639,0.0013889386004964795,0,0,50.0
axis:kcat_scale,clamp,0.8500000000000001,-27.198706672615394,0.001429720653287859,0,0,50.0
axis:kcat_scale,clamp,0.9,-29.5398851346461,0.0014716832687512406,0,0,50.0
axis:kcat_scale,clamp,0.9500000000000001,-32.111558281608076,0.0015148606219250454,0,0,50.0
axis:kcat_scale,clamp,1.0,-34.83758449562414,0.0015592878771465305,0,0,50.0
axis:ngam_scale,clamp,-1.0,-9.67002300054462,0.0008793900379717772,0,0,50.0
axis:ngam_scale,clamp,-0.9500000000000001,-9.678889398171915,0.0008791075901336229,0,0,50.0
axis:ngam_scale,clamp,-0.9,-9.684009449924098,0.0008788194928521503,0,0,50.0
axis:ngam_scale,clamp,-0.8500000000000001,-9.690029012877348,0.0008785256332021404,0,0,50.0
axis:ngam_scale,clamp,-0.8,-9.69761345449,0.0008782258957346193,0,0,50.0
axis:ngam_scale,clamp,-0.75,-9.706429887793366,0.000877920163090788,0,0,50.0
axis:ngam_scale,clamp,-0.7000000000000001,-9.716239185414722,0.0008776083152677245,0,0,50.0
axis:ngam_scale,clamp,-0.65,-9.727053617655166,0.0008772902299579259,0,0,50.0
axis:ngam_scale,clamp,-0.6000000000000001,-9.738894253563362,0.0008769657824022852,0,0,50.0
axis:ngam_scale,clamp,-0.55,-9.751793241009391,0.0008766348453548917,0,0,50.0
axis:ngam_scale,clamp,-0.5,-9.765779088826953,0.0008762972890079469,0,0,50.0
axis:ngam_scale,clamp,-0.45,-9.780881190418999,0.0008759529809453657,0,0,50.0
axis:ngam_scale,clamp,-0.4,-9.797130167966214,0.0008756017861599091,0,0,50.0
axis:ngam_scale,clamp,-0.35000000000000003,-9.816754916393194,0.0008752435668968855,0,0,50.0
axis:ngam_scale,clamp,-0.30000000000000004,-9.840148620417825,0.0008748781826285758,0,0,50.0
axis:ngam_scale,clamp,-0.25,-9.864672499023483,0.0008745054900578119,0,0,50.0
axis:ngam_scale,clamp,-0.2,-9.89036158983684,0.0008741253429858279,0,0,50.0
axis:ngam_scale,clamp,-0.15000000000000002,-9.917252434000645,0.0008737375923715844,0,0,50.0
axis:ngam_scale,clamp,-0.1,-9.945383164162438,0.0008733420860515301,0,0,50.0
axis:ngam_scale,clamp,-0.05,-9.969595298408658,0.0008729386689732328,0,0,50.0
axis:ngam_scale,clamp,0.0,-9.989389795401891,9.999999859862579e-05,0,1,15.0
axis:ngam_scale,clamp,0.05,-8.44937649788164,0.0,1,1,15.0
axis:ngam_scale,clamp,0.1,-8.479956745509138,0.0,1,1,15.0
axis:ngam_scale,clamp,0.15000000000000002,-8.511290091067545,0.0,1,1,15.0
axis:ngam_scale,clamp,0.2,-8.54394831679856,0.0,1,1,15.0
axis:ngam_scale,clamp,0.25,-8.57796078125181,0.0,1,1,15.0
axis:ngam_scale,clamp,0.30000000000000004,-8.61331474853444,0.0,1,1,15.0
axis:ngam_scale,clamp,0.35000000000000003,-8.650132919175604,0.0,1,1,15.0
axis:ngam_scale,clamp,0.4,-8.68833543695502,0.0,1,1,15.0
axis:ngam_scale,clamp,0.45,-8.728129892379805,0.0,1,1,15.0
axis:ngam_scale,clamp,0.5,-8.768374403922888,0.0,1,1,15.0
axis:ngam_scale,clamp,0.55,-8.810059465487818,0.0,1,1,15.0
axis:ngam_scale,clamp,0.6000000000000001,-8.853375656396251,0.0,1,1,15.0
axis:ngam_scale,clamp,0.65,-8.898108389491053,0.0,1,1,15.0
axis:ngam_scale,clamp,0.7000000000000001,-8.944704783973052,0.0,1,1,15.0
axis:ngam_scale,clamp,0.75,-8.99324530731308,0.0,1,1,15.0
