temp_C,growth,mu_pred
15.0,0.01600730049107147,0.033201133934568854
15.5,0.019057548674009616,0.03952772838513795
16.0,0.02253772180621021,0.046746040700954644
16.5,0.026476337760441906,0.054915220500272775
17.0,0.03089771630665357,0.06408571001348469
17.5,0.0358209482526275,0.07429710595250646
18.0,0.041258978604525966,0.08557625787161598
18.5,0.04721785079489557,0.09793570060224946
19.0,0.05369619712612324,0.11137259736929549
19.5,0.06068476842955858,0.1258677642455631
20.0,0.06816642830902496,0.141385658212107
20.5,0.07611624320256964,0.15787456395750918
21.0,0.08450173142309049,0.17526711041914098
21.5,0.09328332021921598,0.19348121878432703
22.0,0.1024149654453145,0.2124213877630859
22.5,0.11184481789778898,0.23198007565255593
23.0,0.12151596704243943,0.25203924292013047
23.5,0.131367218656754,0.2724719651303763
24.0,0.14133413478200108,0.29314458993513454
24.5,0.15135066662708285,0.31392012391938934
25.0,0.16134621026854135,0.33465212575655096
25.5,0.17125044338832787,0.3551947382047049
26.0,0.1809922001559638,0.3754003544721498
26.5,0.19050071619990422,0.3951222004429898
27.0,0.19964255367578215,0.4140835094166035
27.5,0.20839106049811068,0.4322290016498274
28.0,0.2167166439534628,0.4494972981710776
28.5,0.22455710830835907,0.4657593972864981
29.0,0.2318535891414722,0.4808932068583448
29.5,0.23856091889016612,0.494805043738893
30.0,0.24461671188537254,0.5073655122842307
30.5,0.24997444080731976,0.5184781090410606
31.0,0.25459282912648423,0.5280572213487202
31.5,0.2584362941587441,0.5360290462907251
32.0,0.26148992176224134,0.542362650080231
32.5,0.26379914018175904,0.547152256552187
33.0,0.2654398729730396,0.5505553406127711
33.5,0.2666383338987886,0.553041097766723
34.0,0.266944891936192,0.5536769372990805
34.5,0.26636299900058713,0.5524700189119751
35.0,0.26490366384769604,0.5494431761352316
35.5,0.2625852668041131,0.5446345320543361
36.0,0.25943328956787504,0.5380969388831813
36.5,0.2554799621371375,0.5298972456501885
37.0,0.2507638303870613,0.5201154012989382
37.5,0.24532924930205413,0.5088434035887535
38.0,0.2392497043330344,0.49623367049289235
38.5,0.23259381344481614,0.48242852421248916
39.0,0.22538515136152434,0.4674768616601484
39.5,0.21768525903796335,0.4515063264372418
40.0,0.20955808840533252,0.43464956281032185
40.5,0.20106922470514743,0.4170426027348645
41.0,0.19228510365945597,0.39882324216884407
41.5,0.18328308595620266,0.38015193680953124
42.0,0.17411882019134342,0.3611441087725185
42.5,0.16485350096499993,0.3419266832764488
43.0,0.15555050958008987,0.3226311210337821
43.5,0.14626906531768866,0.3033802502055559
44.0,0.13707159510330788,0.28430355200668156
44.5,0.1280051236535807,0.2654985615534669
45.0,0.11911650875205362,0.24706246772221713
45.5,0.11045084670871454,0.22908880587379432
46.0,0.10204660026516814,0.21165735252243473
46.5,0.09393802184391468,0.19483915145641784
47.0,0.08615716769847157,0.17870069133615615
47.5,0.07872767035754487,0.16329098896815122
48.0,0.07166489743880447,0.1486419187045337
48.5,0.06498310615933098,0.13478305178838046
49.0,0.058691831897994116,0.12173416578250719
49.5,0.0527961167339576,0.10950571858677753
50.0,0.047296832541493375,0.09809951857696934
50.5,0.04219102987898005,0.0875094482439899
51.0,0.037472313834656254,0.07772224374475666
51.5,0.03313123154184629,0.06871829865701616
52.0,0.02915570252895595,0.06047255657880886
52.5,0.02553142496073781,0.05295535372342537
53.0,0.022242295971998366,0.046133290743841635
53.5,0.01927081068745344,0.03997006034957215
54.0,0.016598412780673557,0.034427174409563076
54.5,0.0142058759872413,0.029464755257974377
55.0,0.012073561501984423,0.025042069568084135
55.5,0.010181834051706288,0.02111839133892754
56.0,0.008511261639759909,0.01765341619040924
56.5,0.007042893714738036,0.014607838319795221
57.0,0.00575831587677008,0.011943463969382924
57.5,0.004639870495943731,0.009623669016571997
58.0,0.0036713391097740874,0.007614814351165542
58.5,0.0028367881124664223,0.005883851691203311
59.0,0.0021207657715283145,0.004398732219941459
59.5,0.0015099924325478404,0.0031319122809726502
60.0,0.0009916974484320085,0.0020569039624342925
60.5,0.0005544656861941672,0.0011500308574655205
61.0,0.00018806709495859992,0.0003900745670319956
61.5,0.0,0.0
62.0,0.0,0.0
62.5,0.0,0.0
63.0,0.0,0.0
63.5,0.0,0.0
64.0,0.0,0.0
64.5,0.0,0.0
65.0,0.0,0.0
65.5,0.0,0.0
66.0,0.0,0.0
66.5,0.0,0.0
67.0,0.0,0.0
67.5,0.0,0.0
68.0,0.0,0.0
68.5,0.0,0.0
69.0,0.0,0.0
69.5,0.0,0.0
70.0,0.0,0.0
70.5,0.0,0.0
71.0,0.0,0.0
71.5,0.0,0.0
72.0,0.0,0.0
72.5,0.0,0.0
73.0,0.0,0.0
73.5,0.0,0.0
74.0,0.0,0.0
74.5,0.0,0.0
75.0,0.0,0.0
