Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
37.0,0.42542617344988176,11.901310565254093,46.81900932054473,34.91769875529064,15.311254542145388,0.934651323032556,90.17983290279616,-0.5468972668153909
46.0,0.0785299529612885,43.0000088360546,49.7634269077331,6.763418071678501,2.637308454116088,,,-0.45933240366799466
40.0,0.39741619204557177,16.65536588518618,46.7650641193004,30.10969823411422,11.393401335014666,0.9878820461684694,95.31579922456477,-0.5734039897480989
22.0,0.33238646440549907,5.201392642210398,46.91809798841723,41.71670534620683,26.491061146237918,1.2115611546962817,116.89747801087074,-0.208126131439558
46.0,0.09753211961547956,42.72822144051611,49.50627308991991,6.7780516494038,2.5178532471337434,,,-0.2612432257284839
44.0,0.3577831747890629,41.00443810073773,48.817916505048935,7.813478404311205,2.7115350601899024,,,-0.2292969059479329
32.0,0.21250750068413973,8.549432047000742,46.94452210024634,38.395090053245596,27.2076984524601,1.7622039665669273,170.02624971421,-0.11981744700581867
41.0,0.36334329920736386,17.948183383838877,46.79358833750234,28.845404953663465,10.145419446979865,0.926524506886217,89.39571704691664,-0.6131359278217252
38.0,0.2953136308810425,30.94861362681445,47.94781083577248,16.99919720895803,10.763064036926913,4.950192701402913,477.6193427948601,-0.3150306427559977
33.0,0.4535027915783979,5.644708679551517,46.82282798171854,41.17811930216702,20.40067128794222,0.8475963606932982,81.78033486149288,-0.42213504439987304
28.0,0.37171055790120106,5.0183570779751605,46.926871813485185,41.908514735510025,23.6663954597939,0.9768820507350136,94.25446466516779,-0.3194507292388808
46.0,0.07998373996551723,42.78767029208923,49.62252719955077,6.8348569074615355,2.5604733268348667,,,-1.1500210457598805
35.0,0.38109480602952633,10.563855723282881,46.601642822948364,36.03778709966548,15.086388789778916,0.9121008635569884,88.00405182029603,-0.43564262606840537
43.0,0.3366534912792478,10.30648937929816,46.94883123250357,36.64234185320541,22.169665209340263,1.3829351625056918,133.43249915436166,-0.27500853718873025
17.0,0.29299319857598666,5.0,46.999207627545076,41.999207627545076,34.061559562775884,0.8354840733206524,80.61168081434315,-0.05977178606096151
45.0,0.3227968497843063,39.243013368225625,48.821421972655294,9.578408604429669,4.675668547668764,8.717398568864228,841.098200916865,-0.20034366617793817
45.0,0.23468336075618926,42.22361843549951,49.236166390408734,7.012547954909223,3.4430284899976584,,,-0.6039855156185441
40.0,0.4122343743045357,11.01787851196207,46.77752952668674,35.75965101472467,13.305496317755246,0.7900940973434522,76.23222898218297,-0.6161402917129633
41.0,0.4765450605678978,12.14599116648847,46.818224159751,34.672232993262526,12.624937370113418,0.8021084331872838,77.39143217607507,-0.6513027781933228
37.0,0.37332459841159094,14.067163521682161,46.652830611256825,32.58566708957466,13.520340604161255,0.974212543540794,93.99689726353351,-0.4832632840203977
46.0,0.17203233489472525,42.4546346529529,49.19355219225938,6.738917539306485,2.547322013518773,,,-0.7248001059987879
33.0,0.2691462216964597,25.585941038819428,47.85153049953433,22.2655894607149,14.325309011798122,3.7058177663773053,357.5558271889143,-0.28578294135348087
30.0,0.2601769517505344,14.510420697697011,47.131102046226225,32.62068134852922,19.440437630156012,1.539722735548447,148.5601481393919,-0.275953012419034
