Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
35.0,0.5236908082364456,8.0,70.10473136163395,62.10473136163395,18.77964867625188,0.7169169640068295,69.17173327219894,0.19009351024470605
34.0,0.5747362442126764,10.797674731244069,61.84203347196744,51.04435874072337,16.143346209476604,0.9493433024225664,91.59738853424132,0.09663025698966382
34.0,0.5744629006720381,8.0,69.23127491713475,61.231274917134755,19.70581867740952,0.7280599389841498,70.24686321288569,0.2063934369951037
39.0,0.5110800829631125,8.0,81.0,73.0,24.062155680925287,0.5132554163197863,49.521448843614586,0.1677962690603211
33.0,0.5747362442126763,9.371202131958432,60.697642787979575,51.32644065602114,16.48495506035576,0.9910146610458737,95.61804957101111,0.10632081030743681
34.0,0.4845518587045022,9.526788799542022,62.20564111128225,52.67885231174023,15.253292859127075,0.9048771211712191,87.30706903620508,0.10707620639449483
42.0,0.5747144025939583,8.0,81.0,73.0,29.898689674381707,0.4640350853481485,44.77242520981611,0.07867722706465885
33.0,0.5743075334400701,8.0,65.23921354830841,57.23921354830841,18.198237493898024,0.7822446955310873,75.47487944831695,0.1951966328356666
41.0,0.4148991237855313,14.759313643018759,69.99244184141732,55.23312819839856,16.140693461837834,0.8705352160150143,83.99359031720866,0.09786805989508024
35.0,0.4825688781997877,8.0,75.93835991903836,67.93835991903836,21.684644522738136,0.5413125975727859,52.22854597681025,0.25483310257410247
38.0,0.46481046700572337,8.0,72.68224538363226,64.68224538363226,18.866648567413595,0.7155135548491983,69.0363253396249,0.1488593924573271
34.0,0.46185289571243604,10.154204173734298,60.13498238558535,49.98077821185105,14.502477228237016,0.912260337378918,88.01943865200491,0.09641868618318471
31.0,0.5661013678452781,8.0,81.0,73.0,27.998267322491145,0.297835920190442,28.7366987595748,0.39001360953228803
39.0,0.5474392202680306,8.0,75.80356472459675,67.80356472459675,19.561937573024597,0.6957460872149334,67.12906122493284,0.14836935136501594
41.0,0.4196647505188791,9.81086794049426,77.53237589270209,67.72150795220783,19.741623193322006,0.7142909752174238,68.91836474385313,0.11918243800446064
38.0,0.5258946954480481,12.161788451898712,66.26506370049347,54.103275248594755,15.591285225705715,0.8947226521171033,86.32731508951872,0.09985590933874985
41.0,0.5165312324414192,16.161520147832782,68.45468525496746,52.293165107134676,15.064318917131772,0.9186030436756129,88.6314146690415,0.09526101855859129
31.0,0.5089821492889969,8.0,66.11197293660955,58.11197293660955,18.746371227032615,0.6102686029121986,58.881766151983484,0.26295453361605403
34.0,0.4982158009067722,8.0,66.24096587224842,58.240965872248424,17.33646236301907,0.7715654696568357,74.44449433983979,0.1620087202360172
30.0,0.57473624421268,8.0,73.26272593729477,65.26272593729477,25.909265244012197,0.4194873585714487,40.47423779176623,0.4069243028609669
32.0,0.5057187852658298,8.226440893116546,58.75535728925721,50.528916396140666,14.578938108703678,0.9104356458280544,87.84338328771983,0.11854949287316842
42.0,0.48829791654199534,15.559791548360232,72.12585971398434,56.56606816562411,16.35116806667257,0.8373021833486399,80.78710116039352,0.10199333268507135
40.0,0.554528424209481,12.6342032886806,71.63805401832946,59.00385072964885,17.05041000326431,0.8031550404857868,77.49241408127114,0.10857927886843861
37.0,0.5379503344451708,8.0,74.24394369749076,66.24394369749076,19.912927273317116,0.6626675684244168,63.937480339429854,0.19272471493245558
38.0,0.4677964832672564,8.673933602705729,71.83545552244289,63.161521919737154,18.292353989849836,0.7520417844966921,72.56075157716334,0.1336037410829658
44.0,0.5747362442126845,17.995281419809857,73.60427519842276,55.6089937786129,18.43345865156408,0.9783555120689147,94.39663158196923,0.0972651804603884
41.0,0.5015756234951503,13.421785766476901,73.25024872676742,59.82846296029052,17.28666323389728,0.7904242732717464,76.26408600662445,0.10812595076446961
35.0,0.5529409331019461,8.0,69.78655011333703,61.78655011333703,18.972700415768937,0.7018699365191526,67.71992082505044,0.2073063337279552
