,Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
dTopt,0.9226678567221535,-0.04954172085173251,0.707590804917008,0.6342141799346456,-0.10739634696853947,-0.02460587540801444,0.17318563789152022,0.17318563789152022,-0.5561011181332036
topt_scale,0.3739958375663448,0.053819803145791136,0.2282658517952635,0.28779742020421367,-0.06257378984651711,0.0001041739009653448,0.06435863601639003,0.06435863601639003,-0.30917424821168127
dCp_scale,0.09188400826554702,-0.06139673136465147,0.7107160219459685,-0.575462532562027,-0.9863115494131535,-0.95112160566706,0.9751371623029376,0.9751371623029376,-0.1021807069935412
budget_scale,-0.031486753524848074,0.9974216914760702,-0.08426974095423292,0.11783754614666951,0.14388499201333424,0.28441558441558434,0.01684144732273074,0.01684144732273074,0.003646086533787068
