kcat_s,medium,his_Topt,port_Topt,curve_max_abs_growth_diff,curve_max_abs_diff_over_rmax,his_growth,port_growth,his_o2_uptake,port_o2_uptake,his_co2_release,port_co2_release,his_RQ,port_RQ
30.0,glucose_minimal,38.0,38.0,0.014003701509844202,0.011715084979723704,1.195356374629941,1.1823484078006699,48.15102837614664,48.48703988682988,0.9230119964089594,0.9136830243916627,0.0191691024581773,0.018843860679559416
30.0,NLDM,39.0,39.5,0.2927063101833788,0.1396384001373806,2.0961734730232173,1.9807771000326402,89.9381663088539,87.5661651932519,183.13789259861952,4.598900924434383,2.0362644705220174,0.05251915410803883
30.0,LB,39.0,39.5,0.21671436325530302,0.10572041370064993,2.0498819070925633,1.9317490630757654,1.2414231190920897,86.26657677187116,2.9600479227788288,4.22859869907285,2.384398902562447,0.04901781034218185
30.0,BHI,39.0,39.5,0.21675718516243547,0.10574082743578864,2.049891138728433,1.9317490630757628,1.291287802025753,86.26657677187117,2.960061253344107,4.228598699072847,2.292332699728447,0.0490178103421818
300.0,glucose_minimal,38.0,38.0,0.000431369407400517,0.0003608709641374193,1.195356374629941,1.1949348434102773,48.15102837614664,48.13636778552629,0.9230119964089594,0.9234094404616309,0.0191691024581773,0.01918319729847342
300.0,NLDM,39.0,39.0,0.0011132299635164822,0.0005310772118067692,2.0961734730232173,2.095421869557443,89.9381663088539,89.90887550475102,183.13789259861952,183.08194471693002,2.0362644705220174,2.0363055781657007
300.0,LB,39.0,39.0,0.0012338037226009568,0.0006018901471016515,2.0498819070925633,2.0491644691415054,1.2414231190920897,1.2409999039509827,2.9600479227788288,2.9590119359205556,2.384398902562447,2.384377248136702
300.0,BHI,39.0,39.0,0.0012359917285911237,0.0006029548131798947,2.049891138728433,2.0491736943165306,1.291287802025753,1.2908471327657198,2.960061253344107,2.9590252571563207,2.292332699728447,2.292312685249125
