Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
14.0,0.3604488996257051,5.0,46.96498107525521,41.96498107525521,36.95012067679604,0.7108701581986266,68.5883072137945,-0.022769408897685316
46.0,0.04363836238759678,43.02730954481306,49.95396106180014,6.926651516987086,2.980400434959826,,,-3.0153097317991966
42.0,0.4159569039046044,9.740192155921758,46.84079512268261,37.100602966760846,12.03789125776639,0.6798093538148003,65.591405502821,-0.6577711293375766
45.0,0.48346275823614665,42.030842424832315,48.925113582971875,6.89427115813956,2.66209219008401,,,-1.4453594977927546
42.0,0.4537026231028067,8.951402679508531,46.89646359302197,37.94506091351344,11.676960109365432,0.6250698927099438,60.30986859811893,-0.6671470360862285
44.0,0.5209110545169569,40.07293807761591,48.884306082162745,8.811368004546836,4.11990675457799,,,-0.5972891184125453
39.0,0.35242352549513317,15.7060899180961,46.74998720628686,31.04389728819076,12.454414454024267,0.9631937387892564,92.93374788708141,-0.5080006448251331
38.0,0.5802354849488556,17.95491890474056,46.875476997442625,28.920558092702066,13.324580354535673,1.2471974656732088,120.33584747547955,-0.5054598972772595
38.0,0.5421268902428308,5.973941702627235,46.778011237923586,40.80406953529635,16.094121398576814,0.6800306425821702,65.61275654954069,-0.5367790948123472
39.0,0.4710966388030867,15.643506298815236,46.75050834650097,31.107002047685736,12.399055665127285,0.9749967700787144,94.07256336104476,-0.5208817271580172
43.0,0.5785560935779008,35.93946925943167,47.91749362439003,11.978024364958365,4.682565258679972,4.110517060566931,396.6032385888003,-0.3920591381363651
38.0,0.3732507032695,15.33402616085626,46.71552295845125,31.38149679759499,13.322325751821953,0.9486283720869972,91.52840848081392,-0.44845755143213994
40.0,0.5780768731937793,18.471454003965793,46.79548951658833,28.32403551262254,11.59248273605889,1.135258108712295,109.53537861910578,-0.5323095557172333
35.0,0.5194221700060817,13.09803916369729,46.63866020886903,33.54062104517173,13.725826044121181,0.968510799515211,93.44676449122514,-0.41676390617880626
36.0,0.3335431652269158,6.620008276108752,46.737853101860466,40.11784482575172,16.93417428911972,0.7234772954975913,69.8047068560851,-0.4870138659210281
45.0,0.3370899280839104,41.9250331779589,48.89093966854665,6.965906490587749,2.6289827396470926,,,-0.05874159233099386
37.0,0.5714847808308575,10.961072247354554,46.72101366551233,35.75994141815778,15.198788212218616,0.8601567315576379,82.99222224433869,-0.4818229769209485
46.0,0.15384472159917015,42.964408848500305,49.73155521191607,6.767146363415762,2.612669629083875,,,-0.5136840968540101
36.0,0.5781404349295652,12.92465319735185,46.6747303457745,33.75007714842265,14.625689780350768,0.9897031748448855,95.49151082490877,-0.4260770457642735
38.0,0.5794007237325793,17.15614226807813,46.84389718350675,29.687754915428616,11.808357809271143,1.0721771757215852,103.44901479949715,-0.5916337749719658
26.0,0.3823919421211217,9.582920754416758,46.967917645454754,37.384996891038,22.611514157224924,1.273790565955487,122.90168275621515,-0.2632056057972182
41.0,0.3915818351387679,17.2530767806109,46.788657436600126,29.535580655989225,10.741129357034062,0.9465617081900425,91.32900641471625,-0.5806176448195909
29.0,0.5784310191884636,5.0,46.84119700193157,41.84119700193157,21.01194209588893,0.7977364628082589,76.96960261405486,-0.4110148173880985
44.0,0.5830609324163035,38.95576473841083,48.61298526901589,9.65722053060506,3.7434605865037653,6.675428567278677,644.0787253138831,-0.19905018481257486
44.0,0.3147319381705711,42.07438133157163,49.170549106009055,7.096167774437426,3.6601571917353226,,,-0.42178796269026964
41.0,0.5147558214007656,6.000881172593162,46.813388049055995,40.812506876462834,13.94002601467648,0.610576062493357,58.911431389671556,-0.6110635723041129
30.0,0.43311585611526854,11.253326632638503,46.89551831523272,35.642191682594216,22.08867761823489,1.404146302047363,135.47905595303982,-0.23679036220388763
29.0,0.579542738960406,5.0,46.866351281672415,41.866351281672415,21.803580835476126,0.7622975557931984,73.55027967070674,-0.39347756920364013
44.0,0.5264788295536166,38.4015659586586,48.42441864685266,10.022852688194057,3.137183169559208,4.1127912810238945,396.82266674959044,-0.26249901169479756
44.0,0.5096168267445371,10.09754666637038,46.941598538783,36.84405187241262,17.779664643336822,0.9800358273759173,94.55875680436539,-0.49476646357915977
37.0,0.5795666220864432,15.592354907782079,46.97028346480353,31.37792855702145,13.070811658912618,1.0372348816842305,100.07760755930298,-0.6143155902369442
43.0,0.4602876114801031,34.12975668019424,47.716954970012196,13.587198289817955,4.716283940044939,2.5679609637378835,247.76971358624968,-0.5310416034784613
35.0,0.4027380805934352,10.496218095793893,46.667307769786774,36.17108967399288,15.448094840300357,0.8806890079935626,84.9732789362589,-0.4184477586334033
