rxn_id,mw_kDa,kcat_s,source,group
R00702__cyto,50.23,13.7,ec_class_prior,Biosynthesis of antibiotics
R01954__cyto,46.09,10.0,ec_class_prior,Biosynthesis of antibiotics
R00529__cyto,60.11,13.7,ec_class_prior,Biosynthesis of antibiotics
R11218__mito,54.23,13.7,ec_class_prior,
R00710__mito,55.306667,13.7,ec_class_prior,Biosynthesis of antibiotics
R04762__cyto,29.65,13.7,ec_class_prior,Steroid hormone biosynthesis
R03528__cyto,45.0,15.0,ec_class_prior,
R01074__cyto,75.8,10.0,ec_class_prior,Biotin metabolism
R03596__cyto,34.71,13.7,ec_class_prior,Selenocompound metabolism
R07951__pero,73.98,15.0,ec_class_prior,Fatty acid metabolism
R12085__cyto,62.095,13.7,ec_class_prior,Arginine and proline metabolism
R00494__cyto,63.55,79.0,ec_class_prior,Glutathione metabolism
R06366__cyto,55.306667,13.7,ec_class_prior,Limonene and pinene degradation
R06527__cyto,46.145,13.7,ec_class_prior,Sphingolipid metabolism
R00114__cyto,234.7,13.7,ec_class_prior,Biosynthesis of antibiotics
R03654__cyto,73.36,10.0,ec_class_prior,Aminoacyl-tRNA biosynthesis
R09644__cyto,58.688571,79.0,ec_class_prior,
R03772__cyto,45.632857,79.0,ec_class_prior,Microbial metabolism in diverse environments
R04483__cyto,44.248,13.7,ec_class_prior,
R00927__cyto,43.62,13.7,ec_class_prior,Biosynthesis of antibiotics
R04952__pero,125.355,13.7,ec_class_prior,Fatty acid biosynthesis
R00719__cyto,76.445,79.0,ec_class_prior,Purine metabolism
R03050__mito,53.475,13.7,ec_class_prior,
R04949__cyto,90.946667,79.0,ec_class_prior,
R03659__cyto,72.685,10.0,ec_class_prior,Aminoacyl-tRNA biosynthesis
R04911__cyto,28.28,79.0,ec_class_prior,Tryptophan metabolism
R04960__pero,125.355,13.7,ec_class_prior,Fatty acid biosynthesis
R11319__cyto,26.775,13.7,ec_class_prior,Thiamine metabolism
R04360__mito,32.443333,13.7,ec_class_prior,Ether lipid metabolism
R00122__cyto,76.445,79.0,ec_class_prior,Purine metabolism
R07948__cyto,78.966667,13.7,ec_class_prior,Non enzymatic
R01354__cyto,74.865,10.0,ec_class_prior,Propanoate metabolism
R00330__cyto,16.93,13.7,ec_class_prior,Purine metabolism
R01082__cyto,52.25,15.0,ec_class_prior,Biosynthesis of antibiotics
R00994__cyto,39.45,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R00335__cyto,76.445,79.0,ec_class_prior,Purine metabolism
R04360__cyto,32.443333,13.7,ec_class_prior,Ether lipid metabolism
R05069__mito,44.25,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R09365__cyto,86.19,13.7,ec_class_prior,Selenocompound metabolism
R01320__cyto,23.06,13.7,ec_class_prior,Glycerophospholipid metabolism
R03096__cyto,61.08,79.0,ec_class_prior,Tryptophan metabolism
R04957__cyto,125.355,13.7,ec_class_prior,Fatty acid biosynthesis
R04586__cyto,63.46,79.0,ec_class_prior,
R01899__cyto,46.725,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R12026__cyto,51.81,13.7,ec_class_prior,Thiamine metabolism
R07238__cyto,41.150714,13.7,ec_class_prior,
R07364__cyto,21.35,13.7,ec_class_prior,Cysteine and methionine metabolism
R03646__cyto,71.13,10.0,ec_class_prior,Aminoacyl-tRNA biosynthesis
R00115__cyto,53.25,13.7,ec_class_prior,Glutathione metabolism
R09099__cyto,52.95,13.7,ec_class_prior,Microbial metabolism in diverse environments
R11319__mito,26.775,13.7,ec_class_prior,Thiamine metabolism
R03992__cyto,60.836667,13.7,ec_class_prior,
R00926__cyto,74.865,10.0,ec_class_prior,Propanoate metabolism
T_ATP_synthase__mito,41.941429,13.7,ec_class_prior,Oxidative Phosphorilation
R09366__cyto,42.64,15.0,ec_class_prior,Selenocompound metabolism
R02124__cyto,38.4775,13.7,ec_class_prior,Retinol metabolism
R00271__cyto,47.585,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R01579__cyto,32.27,79.0,ec_class_prior,D-Glutamine and D-glutamate metabolism
R08121__cyto,30.37,79.0,ec_class_prior,Microbial metabolism in diverse environments
R00156__cyto,16.93,13.7,ec_class_prior,Pyrimidine metabolism
R03552__cyto,66.342143,13.7,ec_class_prior,
R00217__mito,50.416,13.7,ec_class_prior,Pyruvate metabolism
R02410__cyto,56.79,79.0,ec_class_prior,Galactose metabolism
R00707__cyto,64.43,13.7,ec_class_prior,Arginine and proline metabolism
R01959__cyto,28.28,79.0,ec_class_prior,Tryptophan metabolism
R11527__cyto,53.451111,79.0,ec_class_prior,Glycerolipid metabolism
R00409__pero,61.61,15.0,ec_class_prior,Propanoate metabolism
R07892__pero,78.966667,13.7,ec_class_prior,alpha-Linolenic acid metabolism
R01201__cyto,63.24,13.7,ec_class_prior,Amino sugar and nucleotide sugar metabolism
R10828__cyto,42.41,13.7,ec_class_prior,Fatty acid elongation
R01858__cyto,55.58,13.7,ec_class_prior,Purine metabolism
R04958__cyto,42.41,13.7,ec_class_prior,Fatty acid biosynthesis
R05724__cyto,43.77,13.7,ec_class_prior,
R05071__cyto,44.25,6.9,ec_class_prior,2-Oxocarboxylic acid metabolism
R00876__cyto,56.2525,13.7,ec_class_prior,
R09375__cyto,29.15,13.7,ec_class_prior,Riboflavin metabolism
R01920__cyto,34.615,13.7,ec_class_prior,Glutathione metabolism
R00494__mito,63.55,79.0,ec_class_prior,Glutathione metabolism
R00217__cyto,50.416,13.7,ec_class_prior,Pyruvate metabolism
R05064__cyto,52.66,79.0,ec_class_prior,"Valine, leucine and isoleucine degradation"
R00715__cyto,40.53,13.7,ec_class_prior,Biosynthesis of antibiotics
R07140__cyto,44.558,13.7,ec_class_prior,
R01138__cyto,55.58,13.7,ec_class_prior,Purine metabolism
R01641__cyto,73.8,13.7,ec_class_prior,Biosynthesis of antibiotics
R05068__mito,44.25,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R00472__pero,62.28,13.7,ec_class_prior,Pyruvate metabolism
R00875__cyto,40.66,13.7,ec_class_prior,Fructose and mannose metabolism
R03875__cyto,88.146667,13.7,ec_class_prior,Lysine degradation
R00274__cyto,18.375,13.7,ec_class_prior,Glutathione metabolism
R00714__cyto,54.16,13.7,ec_class_prior,"Alanine, aspartate and glutamate metabolism"
R03655__cyto,58.62,10.0,ec_class_prior,Aminoacyl-tRNA biosynthesis
R00158__cyto,32.75,13.7,ec_class_prior,Pyrimidine metabolism
R03435__cyto,69.276667,79.0,ec_class_prior,Inositol phosphate metabolism
R07136__cyto,34.54,13.7,ec_class_prior,Cysteine and methionine metabolism
R01139__cyto,56.2525,13.7,ec_class_prior,
R04480__cyto,69.17,13.7,ec_class_prior,Glycerophospholipid metabolism
R02940__cyto,55.306667,13.7,ec_class_prior,
R01175__cyto,78.966667,13.7,ec_class_prior,Fatty acid metabolism
R02199__mito,41.47,13.7,ec_class_prior,Glucosinolate biosynthesis
R03098__cyto,154.18,13.7,ec_class_prior,Lysine biosynthesis
R02530__cyto,35.81,79.0,ec_class_prior,Pyruvate metabolism
R04954__cyto,131.93,13.7,ec_class_prior,Fatty acid biosynthesis
R01799__cyto,47.92,13.7,ec_class_prior,Glycerophospholipid metabolism
R00342__pero,34.54,13.7,ec_class_prior,Biosynthesis of antibiotics
R04988__mito,39.63,13.7,ec_class_prior,Ubiquinone and other terpenoid-quinone biosynthesis
R06154__cyto,77.515,13.7,ec_class_prior,
R03991__cyto,43.62,13.7,ec_class_prior,Fatty acid elongation
R04544__cyto,131.93,13.7,ec_class_prior,Fatty acid biosynthesis
R03332__cyto,34.33,79.0,ec_class_prior,Inositol phosphate metabolism
R00185__cyto,37.84,13.7,ec_class_prior,Purine metabolism
R11098__cyto,16.63,15.0,ec_class_prior,Spontaneous
R01397__cyto,243.08,13.7,ec_class_prior,Pyrimidine metabolism
R07763__cyto,99.44,13.7,ec_class_prior,Fatty acid biosynthesis
R05196__cyto,93.168,13.7,ec_class_prior,Starch and sucrose metabolism
R07393__cyto,54.56,42.95,ec_class_prior,Cysteine and methionine metabolism
R01108__cyto,38.71,13.7,ec_class_prior,Glutathione metabolism
R02382__cyto,77.515,13.7,ec_class_prior,Tyrosine metabolism
R00965__cyto,69.37,15.0,ec_class_prior,Pyrimidine metabolism
R11219__cyto,38.78,13.7,ec_class_prior,
R00619__cyto,33.08,13.7,ec_class_prior,Thiamine metabolism
R12118__cyto,59.65,13.7,ec_class_prior,
R06830__cyto,45.6025,13.7,ec_class_prior,Spontaneous
R01518__cyto,28.415,6.9,ec_class_prior,Biosynthesis of antibiotics
R00022__cyto,110.29,79.0,ec_class_prior,Amino sugar and nucleotide sugar metabolism
R01234__cyto,65.31,79.0,ec_class_prior,Purine metabolism
R01049__cyto,39.355,13.7,ec_class_prior,Biosynthesis of antibiotics
R00999__cyto,66.65,13.7,ec_class_prior,Cysteine and methionine metabolism
R07237__cyto,41.150714,13.7,ec_class_prior,
R04014__cyto,43.845,79.0,ec_class_prior,Biosynthesis of antibiotics
R02750__cyto,34.68,13.7,ec_class_prior,Pentose phosphate pathway
R07896__cyto,78.966667,13.7,ec_class_prior,alpha-Linolenic acid metabolism
R06835__cyto,30.37,79.0,ec_class_prior,Chlorocyclohexane and chlorobenzene degradation
R03527__cyto,90.946667,79.0,ec_class_prior,Starch and sucrose metabolism
R04956__mito,135.89,13.7,ec_class_prior,Fatty acid biosynthesis
R07395__cyto,25.66,79.0,ec_class_prior,Cysteine and methionine metabolism
R02222__cyto,56.175,13.7,ec_class_prior,Fatty acid metabolism
R11217__cyto,38.78,13.7,ec_class_prior,
R04764__cyto,29.65,13.7,ec_class_prior,Steroid hormone biosynthesis
R03804__cyto,32.385,79.0,ec_class_prior,
R04952__cyto,125.355,13.7,ec_class_prior,Fatty acid biosynthesis
R01513__cyto,50.81,13.7,ec_class_prior,Biosynthesis of antibiotics
R02473__cyto,33.9,10.0,ec_class_prior,Pantothenate and CoA biosynthesis
R01325__cyto,73.98,15.0,ec_class_prior,2-Oxocarboxylic acid metabolism
R07235__mito,39.63,13.7,ec_class_prior,Ubiquinone and other terpenoid-quinone biosynthesis
R03613__cyto,71.98,10.0,ec_class_prior,
R04983__cyto,39.223571,13.7,ec_class_prior,Ubiquinone and other terpenoid-quinone biosynthesis
R07953__cyto,43.62,13.7,ec_class_prior,Fatty acid metabolism
R00836__cyto,66.704483,13.7,ec_class_prior,
R02251__cyto,62.095,13.7,ec_class_prior,Glycerolipid metabolism
R07760__cyto,24.525,15.0,ec_class_prior,Fatty acid metabolism
R08163__cyto,43.845,79.0,ec_class_prior,Fatty acid biosynthesis
R00968__cyto,62.18,13.7,ec_class_prior,Pyrimidine metabolism
R01325__mito,73.98,15.0,ec_class_prior,2-Oxocarboxylic acid metabolism
R07859__cyto,103.7,13.7,ec_class_prior,alpha-Linolenic acid metabolism
R04957__pero,125.355,13.7,ec_class_prior,Fatty acid biosynthesis
R07015__cyto,42.41,13.7,ec_class_prior,Metabolism of xenobiotics by cytochrome P450
R02848__cyto,56.2525,13.7,ec_class_prior,
R01676__cyto,52.64,79.0,ec_class_prior,Purine metabolism
R00650__cyto,36.63,13.7,ec_class_prior,Cysteine and methionine metabolism
R01896__cyto,40.66,13.7,ec_class_prior,Pentose and glucuronate interconversions
R00430__cyto,55.58,13.7,ec_class_prior,Purine metabolism
R03681__cyto,45.42,13.7,ec_class_prior,
R04604__cyto,75.8,10.0,ec_class_prior,
R01230__cyto,58.52,10.0,ec_class_prior,Purine metabolism
R07761__cyto,42.41,13.7,ec_class_prior,Fatty acid metabolism
R04325__cyto,24.2,13.7,ec_class_prior,Biosynthesis of antibiotics
R01326__cyto,53.923333,13.7,ec_class_prior,Fructose and mannose metabolism
R01827__cyto,35.86,13.7,ec_class_prior,Biosynthesis of antibiotics
R00524__cyto,46.92,79.0,ec_class_prior,Cyanoamino acid metabolism
R07892__cyto,78.966667,13.7,ec_class_prior,alpha-Linolenic acid metabolism
R03777__cyto,78.966667,13.7,ec_class_prior,Fatty acid metabolism
R06522__cyto,73.98,15.0,ec_class_prior,Sphingolipid metabolism
R03118__cyto,210.25,13.7,ec_class_prior,Starch and sucrose metabolism
R01548__cyto,62.71,13.7,ec_class_prior,Pyrimidine metabolism
R03180__cyto,61.08,79.0,ec_class_prior,Arginine and proline metabolism
R00308__cyto,51.48,79.0,ec_class_prior,Starch and sucrose metabolism
R00967__cyto,62.71,13.7,ec_class_prior,Pyrimidine metabolism
R08198__cyto,46.644,13.7,ec_class_prior,
R07950__cyto,78.966667,13.7,ec_class_prior,Fatty acid metabolism
R04730__cyto,78.17,10.0,ec_class_prior,
R02909__cyto,51.21,13.7,ec_class_prior,Tryptophan metabolism
R01547__cyto,27.523333,13.7,ec_class_prior,Purine metabolism
R03778__cyto,43.62,13.7,ec_class_prior,Fatty acid elongation
R01177__cyto,42.53,13.7,ec_class_prior,Fatty acid elongation
R00742__mito,253.56,10.0,ec_class_prior,Biosynthesis of antibiotics
R10852__cyto,28.64,13.7,ec_class_prior,
R04673__mito,53.475,13.7,ec_class_prior,
R07891__cyto,43.62,13.7,ec_class_prior,alpha-Linolenic acid metabolism
R12428__mito,62.095,13.7,ec_class_prior,Lipoic acid metabolism
R01268__cyto,26.5,79.0,ec_class_prior,Nicotinate and nicotinamide metabolism
R01015__cyto,26.77,13.7,ec_class_prior,Biosynthesis of antibiotics
R01731__cyto,55.22,13.7,ec_class_prior,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R00028__cyto,40.045,79.0,ec_class_prior,Starch and sucrose metabolism
R10851__cyto,28.64,13.7,ec_class_prior,"Glycine, serine and threonine metabolism"
R08193__cyto,58.82,6.9,ec_class_prior,Biosynthesis of antibiotics
R02164__mito,30.874,13.7,ec_class_prior,Oxidative Phosphorilation
R07486__cyto,42.42,13.7,ec_class_prior,Steroid biosynthesis
R04326__cyto,24.2,13.7,ec_class_prior,One carbon pool by folate
R01986__cyto,55.306667,13.7,ec_class_prior,Arginine and proline metabolism
R12205__cyto,45.82,13.7,ec_class_prior,Fatty acid metabolism
R01327__cyto,56.2525,13.7,ec_class_prior,
R07324__cyto,57.56,6.9,ec_class_prior,Biosynthesis of antibiotics
R03460__cyto,171.57,13.7,ec_class_prior,Biosynthesis of antibiotics
R03245__cyto,48.07,13.7,ec_class_prior,Biosynthesis of antibiotics
R06838__cyto,30.37,79.0,ec_class_prior,Chlorocyclohexane and chlorobenzene degradation
R11063__cyto,36.63,13.7,ec_class_prior,
R07766__mito,62.095,13.7,ec_class_prior,
R07765__cyto,42.41,13.7,ec_class_prior,Fatty acid biosynthesis
R01395__cyto,139.046667,13.7,ec_class_prior,Nitrogen metabolism
R07392__cyto,28.2,15.0,ec_class_prior,Cysteine and methionine metabolism
R05000__mito,43.62,13.7,ec_class_prior,Ubiquinone and other terpenoid-quinone biosynthesis
R10634__cyto,45.78,13.7,ec_class_prior,Nicotinate and nicotinamide metabolism
R00963__cyto,36.395,79.0,ec_class_prior,Pyrimidine metabolism
R01549__cyto,62.71,13.7,ec_class_prior,Pyrimidine metabolism
R02315__cyto,49.02,13.7,ec_class_prior,Biosynthesis of antibiotics
R01010__cyto,54.291,79.0,ec_class_prior,
R00802__cyto,56.79,79.0,ec_class_prior,
R00189__cyto,80.14,10.0,ec_class_prior,Nicotinate and nicotinamide metabolism
R10040__cyto,90.946667,79.0,ec_class_prior,Cyanoamino acid metabolism
R01011__mito,62.7,13.7,ec_class_prior,Microbial metabolism in diverse environments
R01826__cyto,40.355,13.7,ec_class_prior,Biosynthesis of antibiotics
R01013__cyto,63.939167,13.7,ec_class_prior,Glycerophospholipid metabolism
R02534__cyto,29.65,13.7,ec_class_prior,Tyrosine metabolism
R01730__cyto,49.01,13.7,ec_class_prior,Biosynthesis of antibiotics
R02756__mito,32.443333,13.7,ec_class_prior,Glycerophospholipid metabolism
R02038__cyto,43.15,13.7,ec_class_prior,Glycerophospholipid metabolism
R04390__cyto,154.18,13.7,ec_class_prior,Lysine biosynthesis
R02814__cyto,43.845,79.0,ec_class_prior,Fatty acid biosynthesis
R01923__pero,62.095,13.7,ec_class_prior,Fatty acid metabolism
R03243__cyto,44.05,13.7,ec_class_prior,Histidine metabolism
R00188__cyto,39.53,79.0,ec_class_prior,
R00961__cyto,76.445,79.0,ec_class_prior,Purine metabolism
R04672__mito,53.475,13.7,ec_class_prior,
R02756__cyto,32.443333,13.7,ec_class_prior,Glycerophospholipid metabolism
R01829__cyto,39.37,15.0,ec_class_prior,Microbial metabolism in diverse environments
R06521__cyto,53.587273,79.0,ec_class_prior,Sphingolipid metabolism
R07606__cyto,62.095,13.7,ec_class_prior,
R02976__cyto,53.36,13.7,ec_class_prior,Sphingolipid metabolism
R04328__cyto,42.292857,13.7,ec_class_prior,
R02161__mito,41.941429,13.7,ec_class_prior,Oxidative Phosphorilation
R00742__cyto,253.56,10.0,ec_class_prior,Biosynthesis of antibiotics
R03522__cyto,31.792,79.0,ec_class_prior,Glutathione metabolism
R01231__cyto,58.52,10.0,ec_class_prior,Purine metabolism
R04391__cyto,63.24,13.7,ec_class_prior,Pantothenate and CoA biosynthesis
R06740__cyto,77.515,13.7,ec_class_prior,Biosynthesis of secondary metabolites
R00962__cyto,62.71,13.7,ec_class_prior,Pyrimidine metabolism
R07489__cyto,52.77,13.7,ec_class_prior,Steroid biosynthesis
R00187__cyto,69.56,79.0,ec_class_prior,Purine metabolism
R01013__mito,63.939167,13.7,ec_class_prior,Glycerophospholipid metabolism
R03024__cyto,34.365,79.0,ec_class_prior,Aminobenzoate degradation
R01890__cyto,48.87,13.7,ec_class_prior,Glycerophospholipid metabolism
R00801__cyto,56.79,79.0,ec_class_prior,Galactose metabolism
R00245__cyto,64.43,13.7,ec_class_prior,Arginine and proline metabolism
R01011__cyto,62.7,13.7,ec_class_prior,Microbial metabolism in diverse environments
R04171__cyto,49.04,13.7,ec_class_prior,Tryptophan metabolism
R06520__cyto,57.85,79.0,ec_class_prior,Sphingolipid metabolism
R00235__cyto,74.865,10.0,ec_class_prior,Biosynthesis of antibiotics
R00940__mito,23.52,13.7,ec_class_prior,One carbon pool by folate
R01512__cyto,44.44,13.7,ec_class_prior,Biosynthesis of antibiotics
R07477__cyto,41.43,13.7,ec_class_prior,
R02236__cyto,23.52,13.7,ec_class_prior,One carbon pool by folate
R05066__cyto,45.6025,13.7,ec_class_prior,"Valine, leucine and isoleucine degradation"
R00256__mito,139.046667,10.0,ec_class_prior,D-Glutamine and D-glutamate metabolism
R03534__mito,44.25,13.7,ec_class_prior,Butanoate metabolism
R06517__cyto,46.145,13.7,ec_class_prior,Sphingolipid metabolism
R00104__cyto,53.585,13.7,ec_class_prior,Nicotinate and nicotinamide metabolism
R02472__cyto,38.92,13.7,ec_class_prior,Pantothenate and CoA biosynthesis
R03239__cyto,105.19,13.7,ec_class_prior,Galactose metabolism
R10952__cyto,69.276667,79.0,ec_class_prior,
R06927__cyto,38.4775,13.7,ec_class_prior,Degradation of aromatic compounds
R10711__cyto,65.90037,13.7,ec_class_prior,Thiamine metabolism
R00197__cyto,62.9,13.7,ec_class_prior,Pyruvate metabolism
R04173__cyto,42.99,13.7,ec_class_prior,Biosynthesis of antibiotics
R01325__pero,73.98,15.0,ec_class_prior,2-Oxocarboxylic acid metabolism
R00087__cyto,69.56,79.0,ec_class_prior,Purine metabolism
R00814__cyto,42.41,13.7,ec_class_prior,
R02100__cyto,16.29,79.0,ec_class_prior,Pyrimidine metabolism
R08770__mito,55.58,15.0,ec_class_prior,Ubiquinone and other terpenoid-quinone biosynthesis
R02088__cyto,32.693333,79.0,ec_class_prior,Purine metabolism
R00709__mito,39.225,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R00945__mito,52.95,13.7,ec_class_prior,Biosynthesis of antibiotics
R10783__cyto,42.04,13.7,ec_class_prior,alpha-Linolenic acid metabolism
R04558__mito,64.28,15.0,ec_class_prior,Histidine metabolism
R09511__cyto,56.985,13.7,ec_class_prior,
R00214__cyto,69.67,13.7,ec_class_prior,Pyruvate metabolism
R07215__cyto,42.42,15.0,ec_class_prior,Steroid biosynthesis
R05640__cyto,59.65,13.7,ec_class_prior,Biosynthesis of antibiotics
R11097__cyto,52.77,13.7,ec_class_prior,Steroid biosynthesis
R07105__cyto,38.4775,13.7,ec_class_prior,Metabolism of xenobiotics by cytochrome P450
R01969__cyto,33.19,13.7,ec_class_prior,Purine metabolism
R00514__cyto,76.445,13.7,ec_class_prior,Pyrimidine metabolism
R00497__cyto,55.07,10.0,ec_class_prior,Glutathione metabolism
R01392__pero,45.6025,13.7,ec_class_prior,"Glycine, serine and threonine metabolism"
R02920__cyto,29.65,13.7,ec_class_prior,Tyrosine metabolism
R04216__cyto,83.99,13.7,ec_class_prior,
R01402__cyto,38.03,13.7,ec_class_prior,Cysteine and methionine metabolism
R08280__cyto,30.0625,13.7,ec_class_prior,Drug metabolism - cytochrome P450
R04457__cyto,20.78,13.7,ec_class_prior,Riboflavin metabolism
R04998__cyto,90.946667,79.0,ec_class_prior,Phenylpropanoid biosynthesis
R00425__cyto,36.53,79.0,ec_class_prior,Riboflavin metabolism
R08280__mito,30.0625,13.7,ec_class_prior,Drug metabolism - cytochrome P450
R00996__cyto,44.933333,15.0,ec_class_prior,Biosynthesis of antibiotics
R04867__cyto,88.146667,13.7,ec_class_prior,Lysine degradation
R07400__cyto,38.9625,13.7,ec_class_prior,Biosynthesis of antibiotics
R01018__cyto,67.4,13.7,ec_class_prior,N-Glycan biosynthesis
R02282__cyto,34.39,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R11896__cyto,16.29,79.0,ec_class_prior,Drug metabolism - other enzymes
R00835__cyto,57.59,13.7,ec_class_prior,
R02971__cyto,63.24,13.7,ec_class_prior,Pantothenate and CoA biosynthesis
R05691__cyto,44.238,13.7,ec_class_prior,
R04558__cyto,64.28,15.0,ec_class_prior,Histidine metabolism
R07100__cyto,30.0625,13.7,ec_class_prior,Metabolism of xenobiotics by cytochrome P450
R04321__cyto,33.55,13.7,ec_class_prior,Ether lipid metabolism
R02472__mito,38.92,13.7,ec_class_prior,Pantothenate and CoA biosynthesis
R03665__cyto,120.37,10.0,ec_class_prior,Aminoacyl-tRNA biosynthesis
R07456__cyto,28.955,15.0,ec_class_prior,Vitamin B6 metabolism
R02493__cyto,43.83,13.7,ec_class_prior,Vitamin B6 metabolism
R01790__cyto,61.29,79.0,ec_class_prior,Galactose metabolism
R06863__cyto,73.8,13.7,ec_class_prior,
R00214__mito,69.67,13.7,ec_class_prior,Pyruvate metabolism
R11861__mito,28.28,15.0,ec_class_prior,Glutathione metabolism
R04537__cyto,131.93,13.7,ec_class_prior,Fatty acid biosynthesis
R08539__cyto,76.25,13.7,ec_class_prior,
R00725__cyto,56.2525,13.7,ec_class_prior,
R04300__cyto,77.515,13.7,ec_class_prior,Isoquinoline alkaloid biosynthesis
R00256__cyto,139.046667,13.7,ec_class_prior,D-Glutamine and D-glutamate metabolism
R02747__mito,172.52,79.0,ec_class_prior,Glycerophospholipid metabolism
R00755__cyto,62.6,15.0,ec_class_prior,Glycolysis / Gluconeogenesis
R01318__cyto,69.17,13.7,ec_class_prior,Glycerophospholipid metabolism
R00066__cyto,25.58,13.7,ec_class_prior,Riboflavin metabolism
R03424__cyto,23.06,10.0,ec_class_prior,Glycerophospholipid metabolism
R09832__cyto,63.808,79.0,ec_class_prior,
R02142__cyto,24.57,13.7,ec_class_prior,Purine metabolism
R00945__cyto,52.95,13.7,ec_class_prior,Biosynthesis of antibiotics
R06364__cyto,33.55,13.7,ec_class_prior,Ether lipid metabolism
R00479__pero,61.61,15.0,ec_class_prior,Microbial metabolism in diverse environments
R01648__cyto,53.68,13.7,ec_class_prior,"Alanine, aspartate and glutamate metabolism"
R07316__cyto,53.125,47.0,ec_class_prior,Spontaneous
R04427__cyto,42.51,13.7,ec_class_prior,Biosynthesis of antibiotics
R01868__cyto,46.55,13.7,ec_class_prior,Pyrimidine metabolism
R05551__cyto,61.08,79.0,ec_class_prior,Styrene degradation
R11765__mito,23.52,13.7,ec_class_prior,Folate biosynthesis
R00713__cyto,54.16,13.7,ec_class_prior,"Alanine, aspartate and glutamate metabolism"
R10057__cyto,36.03,13.7,ec_class_prior,
R03269__cyto,70.63,15.0,ec_class_prior,Pantothenate and CoA biosynthesis
R02878__cyto,42.04,13.7,ec_class_prior,
R07481__cyto,42.51,13.7,ec_class_prior,Steroid biosynthesis
R01137__cyto,16.93,13.7,ec_class_prior,Purine metabolism
R11193__cyto,40.897857,13.7,ec_class_prior,
R02135__cyto,44.03,79.0,ec_class_prior,Thiamine metabolism
R00987__cyto,50.3,79.0,ec_class_prior,Tryptophan metabolism
R01039__cyto,32.52,13.7,ec_class_prior,Glycerolipid metabolism
R09372__cyto,34.71,13.7,ec_class_prior,Selenocompound metabolism
R07092__cyto,30.0625,13.7,ec_class_prior,Metabolism of xenobiotics by cytochrome P450
R00155__cyto,76.445,79.0,ec_class_prior,Pyrimidine metabolism
R02294__cyto,33.19,13.7,ec_class_prior,Nicotinate and nicotinamide metabolism
R00391__cyto,60.042222,13.7,ec_class_prior,Fatty acid elongation
R04963__cyto,125.355,13.7,ec_class_prior,Fatty acid biosynthesis
R09220__cyto,30.37,79.0,ec_class_prior,Microbial metabolism in diverse environments
R00010__cyto,106.715,79.0,ec_class_prior,Biosynthesis of secondary metabolites
R01639__cyto,76.49,13.7,ec_class_prior,Pentose and glucuronate interconversions
R10052__cyto,39.45,13.7,ec_class_prior,2-Oxocarboxylic acid metabolism
R08159__cyto,43.845,79.0,ec_class_prior,Fatty acid biosynthesis
R11034__cyto,73.98,15.0,ec_class_prior,Spontaneous
R01373__cyto,73.98,15.0,ec_class_prior,Biosynthesis of antibiotics
R00670__cyto,51.07,15.0,ec_class_prior,Glutathione metabolism
R11861__cyto,28.28,15.0,ec_class_prior,Glutathione metabolism
R04956__cyto,135.89,13.7,ec_class_prior,Fatty acid biosynthesis
R00277__cyto,31.535,13.7,ec_class_prior,Vitamin B6 metabolism
R05329__cyto,41.43,13.7,ec_class_prior,
R00549__cyto,63.24,13.7,ec_class_prior,Riboflavin metabolism
R02923__pero,38.9625,13.7,ec_class_prior,D-Arginine and D-ornithine metabolism
R08548__cyto,58.688571,79.0,ec_class_prior,
R01870__cyto,23.76,13.7,ec_class_prior,Pyrimidine metabolism
R00057__cyto,22.735,13.7,ec_class_prior,
R03051__mito,44.25,13.7,ec_class_prior,
R00996__mito,44.933333,15.0,ec_class_prior,Biosynthesis of antibiotics
R03438__cyto,62.095,13.7,ec_class_prior,Ether lipid metabolism
R02058__cyto,16.68,13.7,ec_class_prior,Amino sugar and nucleotide sugar metabolism
R04968__cyto,125.355,13.7,ec_class_prior,Fatty acid biosynthesis
R05734__cyto,36.03,13.7,ec_class_prior,
R10116__cyto,99.44,13.7,ec_class_prior,Biotin metabolism
R05070__mito,63.04,15.0,ec_class_prior,2-Oxocarboxylic acid metabolism
R05286__cyto,55.306667,13.7,ec_class_prior,Microbial metabolism in diverse environments
R07362__cyto,44.57,13.7,ec_class_prior,
R04959__mito,135.89,13.7,ec_class_prior,Fatty acid biosynthesis
R02016__cyto,34.71,13.7,ec_class_prior,
R01529__cyto,25.14,6.9,ec_class_prior,Biosynthesis of antibiotics
R01039__mito,32.52,13.7,ec_class_prior,Glycerolipid metabolism
R01526__cyto,81.02,13.7,ec_class_prior,Pentose and glucuronate interconversions
R00221__cyto,45.72,15.0,ec_class_prior,"Glycine, serine and threonine metabolism"
R07025__cyto,30.0625,13.7,ec_class_prior,Metabolism of xenobiotics by cytochrome P450
R00767__cyto,91.206667,13.7,ec_class_prior,
R07899__cyto,43.62,13.7,ec_class_prior,alpha-Linolenic acid metabolism
